0 <- 1684 : 2 | 1684 58 0 
602 <- 1616 : 3 | 1616 107 414 602 
603 <- 1616 : 3 | 1616 107 414 603 
604 <- 1616 : 2 | 1616 376 604 
605 <- 1616 : 3 | 1616 107 414 605 
606 <- 1616 : 1 | 1616 606 
607 <- 1616 : 3 | 1616 107 414 607 
608 <- 1616 : 3 | 1616 107 414 608 
609 <- 1692 : 2 | 1692 428 609 
610 <- 1616 : 2 | 1616 376 610 
611 <- 1616 : 3 | 1616 107 414 611 
612 <- 1616 : 3 | 1616 107 414 612 
613 <- 1616 : 3 | 1616 107 414 613 
614 <- 1616 : 2 | 1616 376 614 
615 <- 1616 : 3 | 1616 107 414 615 
616 <- 1650 : 2 | 1650 596 616 
617 <- 1616 : 3 | 1616 107 414 617 
618 <- 1650 : 2 | 1650 596 618 
619 <- 1616 : 3 | 1616 107 414 619 
620 <- 1650 : 2 | 1650 596 620 
621 <- 1616 : 3 | 1616 107 414 621 
622 <- 1616 : 3 | 1616 107 414 622 
623 <- 1616 : 3 | 1616 107 414 623 
624 <- 1616 : 3 | 1616 107 414 624 
625 <- 1616 : 3 | 1616 107 414 625 
626 <- 1616 : 3 | 1616 107 414 626 
627 <- 1616 : 3 | 1616 107 414 627 
628 <- 1616 : 3 | 1616 107 414 628 
629 <- 1679 : 1 | 1679 629 
630 <- 1650 : 2 | 1650 596 630 
631 <- 1616 : 3 | 1616 107 414 631 
632 <- 1616 : 3 | 1616 107 414 632 
633 <- 1616 : 3 | 1616 107 414 633 
634 <- 1616 : 2 | 1616 376 634 
635 <- 1616 : 3 | 1616 107 414 635 
636 <- 1616 : 3 | 1616 107 414 636 
637 <- 1616 : 1 | 1616 637 
638 <- 1616 : 3 | 1616 107 414 638 
639 <- 1616 : 2 | 1616 483 639 
640 <- 1616 : 3 | 1616 107 414 640 
641 <- 1616 : 1 | 1616 641 
642 <- 1616 : 3 | 1616 107 414 642 
643 <- 1616 : 3 | 1616 107 414 643 
644 <- 1645 : 2 | 1645 601 644 
645 <- 1616 : 2 | 1616 376 645 
646 <- 1616 : 2 | 1616 376 646 
647 <- 1616 : 3 | 1616 107 414 647 
648 <- 1616 : 3 | 1616 107 414 648 
649 <- 1694 : 1 | 1694 649 
650 <- 1616 : 3 | 1616 107 414 650 
651 <- 1645 : 1 | 1645 651 
652 <- 1616 : 2 | 1616 376 652 
653 <- 1650 : 2 | 1650 596 653 
654 <- 1616 : 3 | 1616 107 414 654 
655 <- 1650 : 2 | 1650 596 655 
656 <- 1616 : 2 | 1616 363 656 
657 <- 1616 : 3 | 1616 107 414 657 
658 <- 1616 : 3 | 1616 107 414 658 
659 <- 1616 : 3 | 1616 107 414 659 
660 <- 1616 : 3 | 1616 107 414 660 
661 <- 1616 : 3 | 1616 107 414 661 
662 <- 1616 : 3 | 1616 107 414 662 
663 <- 1650 : 2 | 1650 596 663 
664 <- 1616 : 3 | 1616 107 414 664 
665 <- 1616 : 3 | 1616 107 414 665 
666 <- 1616 : 3 | 1616 353 370 666 
667 <- 1692 : 2 | 1692 428 667 
668 <- 1616 : 3 | 1616 107 414 668 
669 <- 1616 : 2 | 1616 363 669 
670 <- 1616 : 3 | 1616 107 414 670 
671 <- 1616 : 2 | 1616 483 671 
672 <- 1616 : 3 | 1616 107 414 672 
673 <- 1616 : 2 | 1616 376 673 
674 <- 1616 : 3 | 1616 107 414 674 
675 <- 1616 : 3 | 1616 107 414 675 
676 <- 1616 : 2 | 1616 376 676 
677 <- 1650 : 2 | 1650 596 677 
678 <- 1650 : 2 | 1650 596 678 
679 <- 1616 : 2 | 1616 637 679 
680 <- 1616 : 3 | 1616 353 373 680 
681 <- 1616 : 3 | 1616 107 414 681 
682 <- 1616 : 3 | 1616 107 414 682 
683 <- 1616 : 2 | 1616 376 683 
684 <- 1616 : 3 | 1616 107 414 684 
685 <- 1616 : 3 | 1616 107 414 685 
686 <- 1684 : 3 | 1684 860 698 686 
687 <- 1684 : 4 | 1684 860 698 686 687 
688 <- 1684 : 4 | 1684 860 698 686 688 
689 <- 1684 : 4 | 1684 860 698 686 689 
690 <- 1684 : 4 | 1684 860 698 686 690 
691 <- 1684 : 4 | 1684 860 698 686 691 
692 <- 1684 : 4 | 1684 860 698 686 692 
693 <- 1684 : 4 | 1684 860 698 686 693 
694 <- 1684 : 4 | 1684 860 698 686 694 
695 <- 1684 : 4 | 1684 860 698 686 695 
696 <- 1684 : 4 | 1684 860 698 686 696 
697 <- 1684 : 3 | 1684 860 698 697 
698 <- 1684 : 2 | 1684 860 698 
699 <- 1684 : 4 | 1684 860 698 686 699 
700 <- 1684 : 4 | 1684 860 698 686 700 
701 <- 1684 : 4 | 1684 860 698 686 701 
702 <- 1684 : 4 | 1684 860 698 686 702 
703 <- 1684 : 3 | 1684 860 698 703 
704 <- 1684 : 4 | 1684 860 698 686 704 
705 <- 1684 : 4 | 1684 860 698 686 705 
706 <- 1684 : 4 | 1684 860 698 686 706 
707 <- 1684 : 4 | 1684 860 698 686 707 
708 <- 1684 : 3 | 1684 860 698 708 
709 <- 1684 : 4 | 1684 860 698 686 709 
710 <- 1684 : 4 | 1684 860 698 686 710 
711 <- 1684 : 4 | 1684 860 698 686 711 
712 <- 1684 : 4 | 1684 860 698 686 712 
713 <- 1684 : 3 | 1684 860 698 713 
714 <- 1684 : 4 | 1684 860 698 686 714 
715 <- 1684 : 4 | 1684 860 698 686 715 
716 <- 1684 : 4 | 1684 860 698 686 716 
717 <- 1684 : 4 | 1684 860 698 686 717 
718 <- 1684 : 4 | 1684 860 698 686 718 
719 <- 1684 : 3 | 1684 860 698 719 
720 <- 1684 : 4 | 1684 860 698 686 720 
721 <- 1684 : 4 | 1684 860 698 686 721 
722 <- 1684 : 4 | 1684 860 698 686 722 
723 <- 1684 : 4 | 1684 860 698 686 723 
724 <- 1684 : 4 | 1684 860 698 686 724 
725 <- 1684 : 4 | 1684 860 698 686 725 
726 <- 1684 : 4 | 1684 860 698 686 726 
727 <- 1684 : 4 | 1684 860 698 686 727 
728 <- 1684 : 4 | 1684 860 698 686 728 
729 <- 1684 : 3 | 1684 860 698 729 
730 <- 1684 : 4 | 1684 860 698 686 730 
731 <- 1684 : 4 | 1684 860 698 686 731 
732 <- 1684 : 4 | 1684 860 698 686 732 
733 <- 1684 : 4 | 1684 860 698 686 733 
734 <- 1684 : 4 | 1684 860 698 686 734 
735 <- 1684 : 4 | 1684 860 698 686 735 
736 <- 1684 : 4 | 1684 860 698 686 736 
737 <- 1684 : 4 | 1684 860 698 686 737 
738 <- 1684 : 4 | 1684 860 698 686 738 
739 <- 1684 : 4 | 1684 860 698 686 739 
740 <- 1684 : 4 | 1684 860 698 686 740 
741 <- 1684 : 4 | 1684 860 698 686 741 
742 <- 1684 : 4 | 1684 860 698 686 742 
743 <- 1684 : 4 | 1684 860 698 686 743 
744 <- 1684 : 4 | 1684 860 698 686 744 
745 <- 1684 : 3 | 1684 860 698 745 
746 <- 1684 : 4 | 1684 860 698 686 746 
747 <- 1684 : 3 | 1684 860 698 747 
748 <- 1684 : 4 | 1684 860 698 686 748 
749 <- 1684 : 4 | 1684 860 698 686 749 
750 <- 1684 : 4 | 1684 860 698 686 750 
751 <- 1684 : 4 | 1684 860 698 686 751 
752 <- 1684 : 4 | 1684 860 698 686 752 
753 <- 1684 : 3 | 1684 860 698 753 
754 <- 1684 : 4 | 1684 860 698 686 754 
755 <- 1684 : 4 | 1684 860 698 686 755 
756 <- 1684 : 4 | 1684 860 698 686 756 
757 <- 1684 : 4 | 1684 860 698 686 757 
758 <- 1684 : 4 | 1684 860 698 686 758 
759 <- 1684 : 4 | 1684 860 698 686 759 
760 <- 1684 : 4 | 1684 860 698 686 760 
761 <- 1684 : 4 | 1684 860 698 686 761 
762 <- 1684 : 4 | 1684 860 698 686 762 
763 <- 1684 : 4 | 1684 860 698 686 763 
764 <- 1684 : 4 | 1684 860 698 686 764 
765 <- 1684 : 4 | 1684 860 698 686 765 
766 <- 1684 : 4 | 1684 860 698 686 766 
767 <- 1684 : 4 | 1684 860 698 686 767 
768 <- 1684 : 4 | 1684 860 698 686 768 
769 <- 1684 : 3 | 1684 860 698 769 
770 <- 1684 : 4 | 1684 860 698 686 770 
771 <- 1684 : 4 | 1684 860 698 686 771 
772 <- 1684 : 3 | 1684 860 698 772 
773 <- 1684 : 4 | 1684 860 698 686 773 
774 <- 1684 : 3 | 1684 860 698 774 
775 <- 1684 : 4 | 1684 860 698 686 775 
776 <- 1684 : 3 | 1684 860 698 776 
777 <- 1684 : 4 | 1684 860 698 686 777 
778 <- 1684 : 4 | 1684 860 698 686 778 
779 <- 1684 : 4 | 1684 860 698 686 779 
780 <- 1684 : 4 | 1684 860 698 686 780 
781 <- 1684 : 4 | 1684 860 698 686 781 
782 <- 1684 : 4 | 1684 860 698 686 782 
783 <- 1684 : 4 | 1684 860 698 686 783 
784 <- 1684 : 4 | 1684 860 698 686 784 
785 <- 1684 : 4 | 1684 860 698 686 785 
786 <- 1684 : 4 | 1684 860 698 686 786 
787 <- 1684 : 4 | 1684 860 698 686 787 
788 <- 1684 : 4 | 1684 860 698 686 788 
789 <- 1684 : 4 | 1684 860 698 686 789 
790 <- 1684 : 4 | 1684 860 698 686 790 
791 <- 1684 : 4 | 1684 860 698 686 791 
792 <- 1684 : 4 | 1684 860 698 686 792 
793 <- 1684 : 4 | 1684 860 698 686 793 
794 <- 1684 : 4 | 1684 860 698 686 794 
795 <- 1684 : 4 | 1684 860 698 686 795 
796 <- 1684 : 4 | 1684 860 698 686 796 
797 <- 1684 : 4 | 1684 860 698 686 797 
798 <- 1684 : 3 | 1684 860 698 798 
799 <- 1684 : 4 | 1684 860 698 686 799 
800 <- 1684 : 3 | 1684 860 698 800 
801 <- 1684 : 4 | 1684 860 698 686 801 
802 <- 1684 : 4 | 1684 860 698 686 802 
803 <- 1684 : 3 | 1684 860 698 803 
804 <- 1684 : 3 | 1684 860 698 804 
805 <- 1684 : 3 | 1684 860 698 805 
806 <- 1684 : 4 | 1684 860 698 686 806 
807 <- 1684 : 4 | 1684 860 698 686 807 
808 <- 1684 : 4 | 1684 860 698 686 808 
809 <- 1684 : 4 | 1684 860 698 686 809 
810 <- 1684 : 3 | 1684 860 698 810 
811 <- 1684 : 3 | 1684 860 698 811 
812 <- 1684 : 4 | 1684 860 698 686 812 
813 <- 1684 : 4 | 1684 860 698 686 813 
814 <- 1684 : 4 | 1684 860 698 686 814 
815 <- 1684 : 4 | 1684 860 698 686 815 
816 <- 1684 : 4 | 1684 860 698 686 816 
817 <- 1684 : 4 | 1684 860 698 686 817 
818 <- 1684 : 4 | 1684 860 698 686 818 
819 <- 1684 : 3 | 1684 860 698 819 
820 <- 1684 : 4 | 1684 860 698 686 820 
821 <- 1684 : 4 | 1684 860 698 686 821 
822 <- 1684 : 4 | 1684 860 698 686 822 
823 <- 1684 : 3 | 1684 860 698 823 
824 <- 1684 : 4 | 1684 860 698 686 824 
825 <- 1684 : 3 | 1684 860 698 825 
826 <- 1684 : 4 | 1684 860 698 686 826 
827 <- 1684 : 4 | 1684 860 698 686 827 
828 <- 1684 : 3 | 1684 860 698 828 
829 <- 1684 : 4 | 1684 860 698 686 829 
830 <- 1684 : 3 | 1684 860 698 830 
831 <- 1684 : 4 | 1684 860 698 686 831 
832 <- 1684 : 4 | 1684 860 698 686 832 
833 <- 1684 : 4 | 1684 860 698 686 833 
834 <- 1684 : 4 | 1684 860 698 686 834 
835 <- 1684 : 4 | 1684 860 698 686 835 
836 <- 1684 : 4 | 1684 860 698 686 836 
837 <- 1684 : 4 | 1684 860 698 686 837 
838 <- 1684 : 4 | 1684 860 698 686 838 
839 <- 1684 : 4 | 1684 860 698 686 839 
840 <- 1684 : 3 | 1684 860 698 840 
841 <- 1684 : 4 | 1684 860 698 686 841 
842 <- 1684 : 4 | 1684 860 698 686 842 
843 <- 1684 : 4 | 1684 860 698 686 843 
844 <- 1684 : 4 | 1684 860 698 686 844 
845 <- 1684 : 4 | 1684 860 698 686 845 
846 <- 1684 : 4 | 1684 860 698 686 846 
847 <- 1684 : 4 | 1684 860 698 686 847 
848 <- 1684 : 4 | 1684 860 698 686 848 
849 <- 1684 : 4 | 1684 860 698 686 849 
850 <- 1684 : 4 | 1684 860 698 686 850 
851 <- 1684 : 4 | 1684 860 698 686 851 
852 <- 1684 : 4 | 1684 860 698 686 852 
853 <- 1684 : 4 | 1684 860 698 686 853 
854 <- 1684 : 4 | 1684 860 698 686 854 
855 <- 1684 : 4 | 1684 860 698 686 855 
856 <- 1684 : 3 | 1684 860 698 856 
857 <- 1684 : 3 | 1684 860 698 857 
858 <- 1684 : 3 | 1684 860 698 858 
859 <- 1684 : 3 | 1684 860 698 859 
860 <- 1684 : 1 | 1684 860 
861 <- 1684 : 3 | 1684 860 698 861 
862 <- 1687 : 2 | 1687 1085 862 
863 <- 1684 : 3 | 1684 860 698 863 
864 <- 1684 : 3 | 1684 860 698 864 
865 <- 1684 : 3 | 1684 860 698 865 
866 <- 1684 : 3 | 1684 860 698 866 
867 <- 1684 : 3 | 1684 860 698 867 
868 <- 1684 : 3 | 1684 860 698 868 
869 <- 1684 : 3 | 1684 860 698 869 
870 <- 1684 : 3 | 1684 860 698 870 
871 <- 1684 : 3 | 1684 860 698 871 
872 <- 1684 : 3 | 1684 860 698 872 
873 <- 1684 : 3 | 1684 860 698 873 
874 <- 1684 : 3 | 1684 860 698 874 
875 <- 1684 : 3 | 1684 860 698 875 
876 <- 1684 : 3 | 1684 860 698 876 
877 <- 1684 : 3 | 1684 860 698 877 
878 <- 1684 : 3 | 1684 860 698 878 
879 <- 1684 : 3 | 1684 860 698 879 
880 <- 1684 : 3 | 1684 860 698 880 
881 <- 1684 : 3 | 1684 860 698 881 
882 <- 1684 : 3 | 1684 860 698 882 
883 <- 1684 : 3 | 1684 860 698 883 
884 <- 1684 : 3 | 1684 860 698 884 
885 <- 1684 : 3 | 1684 860 698 885 
886 <- 1684 : 3 | 1684 860 698 886 
887 <- 1684 : 3 | 1684 860 698 887 
888 <- 1684 : 3 | 1684 860 698 888 
889 <- 1684 : 3 | 1684 860 698 889 
890 <- 1684 : 3 | 1684 860 698 890 
891 <- 1684 : 3 | 1684 860 698 891 
892 <- 1684 : 3 | 1684 860 698 892 
893 <- 1684 : 3 | 1684 860 698 893 
894 <- 1684 : 3 | 1684 860 698 894 
895 <- 1684 : 3 | 1684 860 698 895 
896 <- 1628 : 1 | 1628 896 
897 <- 1620 : 1 | 1620 897 
898 <- 1729 : 1 | 1729 898 
899 <- 1616 : 2 | 1616 107 899 
900 <- 1687 : 1 | 1687 900 
901 <- 1629 : 1 | 1629 901 
902 <- 1628 : 1 | 1628 902 
903 <- 1629 : 1 | 1629 903 
904 <- 1616 : 2 | 1616 107 904 
905 <- 1658 : 1 | 1658 905 
906 <- 1620 : 1 | 1620 906 
907 <- 1677 : 1 | 1677 907 
908 <- 1687 : 1 | 1687 908 
909 <- 1788 : 1 | 1788 909 
910 <- 1657 : 1 | 1657 910 
911 <- 1616 : 2 | 1616 107 911 
912 <- 1657 : 1 | 1657 912 
913 <- 1620 : 1 | 1620 913 
914 <- 1673 : 1 | 1673 914 
915 <- 1625 : 1 | 1625 915 
916 <- 1617 : 1 | 1617 916 
917 <- 1630 : 1 | 1630 917 
918 <- 1616 : 2 | 1616 107 918 
919 <- 1661 : 1 | 1661 919 
920 <- 1782 : 1 | 1782 920 
921 <- 1621 : 1 | 1621 921 
922 <- 1626 : 1 | 1626 922 
923 <- 1758 : 1 | 1758 923 
924 <- 1703 : 1 | 1703 924 
925 <- 1617 : 1 | 1617 925 
926 <- 1663 : 1 | 1663 926 
927 <- 1621 : 1 | 1621 927 
928 <- 1676 : 1 | 1676 928 
929 <- 1701 : 1 | 1701 929 
930 <- 1616 : 1 | 1616 930 
931 <- 1645 : 1 | 1645 931 
932 <- 1620 : 1 | 1620 932 
933 <- 1649 : 1 | 1649 933 
934 <- 1621 : 1 | 1621 934 
935 <- 1680 : 1 | 1680 935 
936 <- 1616 : 1 | 1616 936 
937 <- 1725 : 1 | 1725 937 
938 <- 1648 : 1 | 1648 938 
939 <- 1829 : 1 | 1829 939 
940 <- 1650 : 1 | 1650 940 
941 <- 1628 : 1 | 1628 941 
942 <- 1638 : 1 | 1638 942 
943 <- 1616 : 2 | 1616 107 943 
944 <- 1630 : 1 | 1630 944 
945 <- 1704 : 1 | 1704 945 
946 <- 1617 : 1 | 1617 946 
947 <- 1617 : 1 | 1617 947 
948 <- 1625 : 1 | 1625 948 
949 <- 1630 : 1 | 1630 949 
950 <- 1687 : 1 | 1687 950 
951 <- 1618 : 1 | 1618 951 
952 <- 1617 : 1 | 1617 952 
953 <- 1619 : 1 | 1619 953 
954 <- 1649 : 1 | 1649 954 
955 <- 1788 : 1 | 1788 955 
956 <- 1889 : 1 | 1889 956 
957 <- 1628 : 1 | 1628 957 
958 <- 1648 : 1 | 1648 958 
959 <- 1619 : 1 | 1619 959 
960 <- 1617 : 1 | 1617 960 
961 <- 1688 : 1 | 1688 961 
962 <- 1671 : 1 | 1671 962 
963 <- 1629 : 1 | 1629 963 
964 <- 1624 : 1 | 1624 964 
965 <- 1634 : 1 | 1634 965 
966 <- 1619 : 1 | 1619 966 
967 <- 1621 : 1 | 1621 967 
968 <- 1630 : 1 | 1630 968 
969 <- 1704 : 1 | 1704 969 
970 <- 1687 : 1 | 1687 970 
971 <- 1649 : 1 | 1649 971 
972 <- 1736 : 1 | 1736 972 
973 <- 1626 : 1 | 1626 973 
974 <- 1640 : 1 | 1640 974 
975 <- 1628 : 1 | 1628 975 
976 <- 1616 : 1 | 1616 976 
977 <- 1624 : 1 | 1624 977 
978 <- 1621 : 1 | 1621 978 
979 <- 1889 : 1 | 1889 979 
980 <- 1621 : 1 | 1621 980 
981 <- 1636 : 1 | 1636 981 
982 <- 1619 : 1 | 1619 982 
983 <- 1619 : 1 | 1619 983 
984 <- 1649 : 1 | 1649 984 
985 <- 1634 : 1 | 1634 985 
986 <- 1634 : 1 | 1634 986 
987 <- 1758 : 1 | 1758 987 
988 <- 1628 : 1 | 1628 988 
989 <- 1628 : 1 | 1628 989 
990 <- 1656 : 1 | 1656 990 
991 <- 1641 : 1 | 1641 991 
992 <- 1629 : 1 | 1629 992 
993 <- 1617 : 1 | 1617 993 
994 <- 1630 : 1 | 1630 994 
995 <- 1620 : 1 | 1620 995 
996 <- 1860 : 1 | 1860 996 
997 <- 1620 : 1 | 1620 997 
998 <- 1722 : 1 | 1722 998 
999 <- 1617 : 1 | 1617 999 
1000 <- 1640 : 1 | 1640 1000 
1001 <- 1616 : 1 | 1616 1001 
1002 <- 1890 : 1 | 1890 1002 
1003 <- 1618 : 1 | 1618 1003 
1004 <- 1617 : 1 | 1617 1004 
1005 <- 1624 : 1 | 1624 1005 
1006 <- 1619 : 1 | 1619 1006 
1007 <- 1661 : 1 | 1661 1007 
1008 <- 1674 : 1 | 1674 1008 
1009 <- 1628 : 1 | 1628 1009 
1010 <- 1633 : 1 | 1633 1010 
1011 <- 1624 : 1 | 1624 1011 
1012 <- 1616 : 1 | 1616 1012 
1013 <- 1713 : 1 | 1713 1013 
1014 <- 1636 : 1 | 1636 1014 
1015 <- 1628 : 1 | 1628 1015 
1016 <- 1889 : 1 | 1889 1016 
1017 <- 1617 : 1 | 1617 1017 
1018 <- 1638 : 1 | 1638 1018 
1019 <- 1628 : 1 | 1628 1019 
1020 <- 1661 : 1 | 1661 1020 
1021 <- 1628 : 1 | 1628 1021 
1022 <- 1650 : 1 | 1650 1022 
1023 <- 1674 : 1 | 1674 1023 
1024 <- 1617 : 1 | 1617 1024 
1025 <- 1696 : 1 | 1696 1025 
1026 <- 1621 : 1 | 1621 1026 
1027 <- 1627 : 1 | 1627 1027 
1028 <- 1617 : 1 | 1617 1028 
1029 <- 1620 : 1 | 1620 1029 
1030 <- 1788 : 1 | 1788 1030 
1031 <- 1666 : 1 | 1666 1031 
1032 <- 1638 : 1 | 1638 1032 
1033 <- 1687 : 1 | 1687 1033 
1034 <- 1616 : 2 | 1616 107 1034 
1035 <- 1646 : 1 | 1646 1035 
1036 <- 1647 : 1 | 1647 1036 
1037 <- 1630 : 1 | 1630 1037 
1038 <- 1861 : 1 | 1861 1038 
1039 <- 1619 : 1 | 1619 1039 
1040 <- 1619 : 1 | 1619 1040 
1041 <- 1624 : 1 | 1624 1041 
1042 <- 1634 : 1 | 1634 1042 
1043 <- 1788 : 1 | 1788 1043 
1044 <- 1636 : 1 | 1636 1044 
1045 <- 1788 : 1 | 1788 1045 
1046 <- 1616 : 2 | 1616 107 1046 
1047 <- 1621 : 1 | 1621 1047 
1048 <- 1621 : 1 | 1621 1048 
1049 <- 1620 : 1 | 1620 1049 
1050 <- 1779 : 1 | 1779 1050 
1051 <- 1630 : 1 | 1630 1051 
1052 <- 1620 : 1 | 1620 1052 
1053 <- 1808 : 1 | 1808 1053 
1054 <- 1644 : 1 | 1644 1054 
1055 <- 1666 : 1 | 1666 1055 
1056 <- 1620 : 1 | 1620 1056 
1057 <- 1664 : 1 | 1664 1057 
1058 <- 1642 : 1 | 1642 1058 
1059 <- 1617 : 1 | 1617 1059 
1060 <- 1628 : 1 | 1628 1060 
1061 <- 1676 : 1 | 1676 1061 
1062 <- 1630 : 1 | 1630 1062 
1063 <- 1736 : 1 | 1736 1063 
1064 <- 1671 : 1 | 1671 1064 
1065 <- 1739 : 1 | 1739 1065 
1066 <- 1638 : 1 | 1638 1066 
1067 <- 1628 : 1 | 1628 1067 
1068 <- 1619 : 1 | 1619 1068 
1069 <- 1621 : 1 | 1621 1069 
1070 <- 1624 : 1 | 1624 1070 
1071 <- 1616 : 2 | 1616 107 1071 
1072 <- 1624 : 1 | 1624 1072 
1073 <- 1806 : 1 | 1806 1073 
1074 <- 1617 : 1 | 1617 1074 
1075 <- 1620 : 1 | 1620 1075 
1076 <- 1617 : 1 | 1617 1076 
1077 <- 1642 : 1 | 1642 1077 
1078 <- 1617 : 1 | 1617 1078 
1079 <- 1621 : 1 | 1621 1079 
1080 <- 1616 : 1 | 1616 1080 
1081 <- 1704 : 1 | 1704 1081 
1082 <- 1628 : 1 | 1628 1082 
1083 <- 1619 : 1 | 1619 1083 
1084 <- 1620 : 1 | 1620 1084 
1085 <- 1687 : 1 | 1687 1085 
1086 <- 1617 : 1 | 1617 1086 
1087 <- 1838 : 1 | 1838 1087 
1088 <- 1641 : 1 | 1641 1088 
1089 <- 1624 : 1 | 1624 1089 
1090 <- 1634 : 1 | 1634 1090 
1091 <- 1619 : 1 | 1619 1091 
1092 <- 1617 : 1 | 1617 1092 
1093 <- 1646 : 1 | 1646 1093 
1094 <- 1831 : 1 | 1831 1094 
1095 <- 1692 : 1 | 1692 1095 
1096 <- 1616 : 2 | 1616 107 1096 
1097 <- 1648 : 1 | 1648 1097 
1098 <- 1666 : 1 | 1666 1098 
1099 <- 1638 : 1 | 1638 1099 
1100 <- 1628 : 1 | 1628 1100 
1101 <- 1619 : 1 | 1619 1101 
1102 <- 1661 : 1 | 1661 1102 
1103 <- 1706 : 1 | 1706 1103 
1104 <- 1628 : 1 | 1628 1104 
1105 <- 1890 : 1 | 1890 1105 
1106 <- 1630 : 1 | 1630 1106 
1107 <- 1617 : 1 | 1617 1107 
1108 <- 1661 : 1 | 1661 1108 
1109 <- 1624 : 1 | 1624 1109 
1110 <- 1620 : 1 | 1620 1110 
1111 <- 1788 : 1 | 1788 1111 
1112 <- 1620 : 1 | 1620 1112 
1113 <- 1625 : 1 | 1625 1113 
1114 <- 1616 : 1 | 1616 1114 
1115 <- 1628 : 1 | 1628 1115 
1116 <- 1617 : 1 | 1617 1116 
1117 <- 1621 : 1 | 1621 1117 
1118 <- 1629 : 1 | 1629 1118 
1119 <- 1616 : 2 | 1616 107 1119 
1120 <- 1628 : 1 | 1628 1120 
1121 <- 1681 : 1 | 1681 1121 
1122 <- 1616 : 1 | 1616 1122 
1123 <- 1617 : 1 | 1617 1123 
1124 <- 1622 : 1 | 1622 1124 
1125 <- 1619 : 1 | 1619 1125 
1126 <- 1617 : 1 | 1617 1126 
1127 <- 1640 : 1 | 1640 1127 
1128 <- 1620 : 1 | 1620 1128 
1129 <- 1628 : 1 | 1628 1129 
1130 <- 1619 : 1 | 1619 1130 
1131 <- 1634 : 1 | 1634 1131 
1132 <- 1619 : 1 | 1619 1132 
1133 <- 1616 : 2 | 1616 107 1133 
1134 <- 1640 : 1 | 1640 1134 
1135 <- 1620 : 1 | 1620 1135 
1136 <- 1676 : 1 | 1676 1136 
1137 <- 1629 : 1 | 1629 1137 
1138 <- 1889 : 1 | 1889 1138 
1139 <- 1624 : 1 | 1624 1139 
1140 <- 1656 : 1 | 1656 1140 
1141 <- 1634 : 1 | 1634 1141 
1142 <- 1616 : 1 | 1616 1142 
1143 <- 1650 : 1 | 1650 1143 
1144 <- 1676 : 1 | 1676 1144 
1145 <- 1616 : 2 | 1616 107 1145 
1146 <- 1619 : 1 | 1619 1146 
1147 <- 1894 : 1 | 1894 1147 
1148 <- 1628 : 1 | 1628 1148 
1149 <- 1617 : 1 | 1617 1149 
1150 <- 1626 : 1 | 1626 1150 
1151 <- 1616 : 2 | 1616 107 1151 
1152 <- 1630 : 1 | 1630 1152 
1153 <- 1617 : 1 | 1617 1153 
1154 <- 1785 : 1 | 1785 1154 
1155 <- 1616 : 1 | 1616 1155 
1156 <- 1619 : 1 | 1619 1156 
1157 <- 1909 : 1 | 1909 1157 
1158 <- 1628 : 1 | 1628 1158 
1159 <- 1630 : 1 | 1630 1159 
1160 <- 1620 : 1 | 1620 1160 
1161 <- 1618 : 1 | 1618 1161 
1162 <- 1696 : 1 | 1696 1162 
1163 <- 1617 : 1 | 1617 1163 
1164 <- 1644 : 1 | 1644 1164 
1165 <- 1641 : 1 | 1641 1165 
1166 <- 1638 : 1 | 1638 1166 
1167 <- 1630 : 1 | 1630 1167 
1168 <- 1667 : 1 | 1667 1168 
1169 <- 1624 : 1 | 1624 1169 
1170 <- 1691 : 1 | 1691 1170 
1171 <- 1642 : 1 | 1642 1171 
1172 <- 1619 : 1 | 1619 1172 
1173 <- 1620 : 1 | 1620 1173 
1174 <- 1676 : 1 | 1676 1174 
1175 <- 1617 : 1 | 1617 1175 
1176 <- 1616 : 2 | 1616 107 1176 
1177 <- 1641 : 1 | 1641 1177 
1178 <- 1641 : 1 | 1641 1178 
1179 <- 1616 : 1 | 1616 1179 
1180 <- 1663 : 1 | 1663 1180 
1181 <- 1621 : 1 | 1621 1181 
1182 <- 1617 : 1 | 1617 1182 
1183 <- 1630 : 1 | 1630 1183 
1184 <- 1617 : 1 | 1617 1184 
1185 <- 1617 : 1 | 1617 1185 
1186 <- 1733 : 1 | 1733 1186 
1187 <- 1698 : 1 | 1698 1187 
1188 <- 1630 : 1 | 1630 1188 
1189 <- 1630 : 1 | 1630 1189 
1190 <- 1628 : 1 | 1628 1190 
1191 <- 1620 : 1 | 1620 1191 
1192 <- 1628 : 1 | 1628 1192 
1193 <- 1838 : 1 | 1838 1193 
1194 <- 1616 : 2 | 1616 107 1194 
1195 <- 1621 : 1 | 1621 1195 
1196 <- 1618 : 1 | 1618 1196 
1197 <- 1718 : 1 | 1718 1197 
1198 <- 1623 : 1 | 1623 1198 
1199 <- 1617 : 1 | 1617 1199 
1200 <- 1616 : 2 | 1616 107 1200 
1201 <- 1621 : 1 | 1621 1201 
1202 <- 1858 : 1 | 1858 1202 
1203 <- 1847 : 1 | 1847 1203 
1204 <- 1628 : 1 | 1628 1204 
1205 <- 1619 : 1 | 1619 1205 
1206 <- 1616 : 2 | 1616 107 1206 
1207 <- 1619 : 1 | 1619 1207 
1208 <- 1616 : 2 | 1616 107 1208 
