0 <- 3290 : 2 | 3290 58 0 
587 <- 3437 : 3 | 3437 567 373 587 
588 <- 3437 : 3 | 3437 567 414 588 
589 <- 3437 : 3 | 3437 567 414 589 
590 <- 3437 : 2 | 3437 567 590 
591 <- 3437 : 2 | 3437 567 591 
592 <- 3437 : 3 | 3437 567 414 592 
593 <- 3437 : 3 | 3437 567 412 593 
594 <- 3437 : 3 | 3437 567 414 594 
595 <- 3437 : 3 | 3437 567 414 595 
596 <- 3290 : 3 | 3290 58 107 596 
597 <- 3437 : 3 | 3437 567 414 597 
598 <- 3437 : 3 | 3437 567 414 598 
599 <- 3437 : 3 | 3437 567 414 599 
600 <- 3437 : 3 | 3437 567 414 600 
601 <- 3290 : 3 | 3290 58 107 601 
602 <- 3437 : 3 | 3437 567 414 602 
603 <- 3437 : 3 | 3437 567 414 603 
604 <- 3437 : 2 | 3437 567 604 
605 <- 3437 : 3 | 3437 567 414 605 
606 <- 3290 : 3 | 3290 58 107 606 
607 <- 3437 : 3 | 3437 567 414 607 
608 <- 3437 : 3 | 3437 567 414 608 
609 <- 3437 : 3 | 3437 567 412 609 
610 <- 3437 : 2 | 3437 567 610 
611 <- 3437 : 3 | 3437 567 414 611 
612 <- 3437 : 3 | 3437 567 414 612 
613 <- 3437 : 3 | 3437 567 414 613 
614 <- 3437 : 3 | 3437 567 373 614 
615 <- 3437 : 3 | 3437 567 414 615 
616 <- 3437 : 3 | 3437 567 414 616 
617 <- 3437 : 3 | 3437 567 414 617 
618 <- 3437 : 3 | 3437 567 414 618 
619 <- 3437 : 3 | 3437 567 414 619 
620 <- 3437 : 3 | 3437 567 395 620 
621 <- 3437 : 3 | 3437 567 414 621 
622 <- 3437 : 3 | 3437 567 414 622 
623 <- 3437 : 3 | 3437 567 414 623 
624 <- 3437 : 3 | 3437 567 414 624 
625 <- 3437 : 3 | 3437 567 414 625 
626 <- 3437 : 3 | 3437 567 414 626 
627 <- 3437 : 3 | 3437 567 414 627 
628 <- 3437 : 3 | 3437 567 414 628 
629 <- 3290 : 3 | 3290 58 107 629 
630 <- 3437 : 3 | 3437 567 395 630 
631 <- 3437 : 3 | 3437 567 414 631 
632 <- 3437 : 3 | 3437 567 414 632 
633 <- 3437 : 3 | 3437 567 414 633 
634 <- 3437 : 3 | 3437 567 373 634 
635 <- 3437 : 3 | 3437 567 414 635 
636 <- 3437 : 3 | 3437 567 414 636 
637 <- 3290 : 3 | 3290 58 107 637 
638 <- 3437 : 3 | 3437 567 414 638 
639 <- 3437 : 3 | 3437 567 414 639 
640 <- 3437 : 3 | 3437 567 414 640 
641 <- 3290 : 3 | 3290 58 107 641 
642 <- 3437 : 3 | 3437 567 414 642 
643 <- 3437 : 3 | 3437 567 414 643 
644 <- 3437 : 3 | 3437 567 414 644 
645 <- 3437 : 2 | 3437 567 645 
646 <- 3437 : 2 | 3437 567 646 
647 <- 3437 : 3 | 3437 567 414 647 
648 <- 3437 : 3 | 3437 567 414 648 
649 <- 3290 : 3 | 3290 58 107 649 
650 <- 3437 : 3 | 3437 567 414 650 
651 <- 3437 : 2 | 3437 567 651 
652 <- 3437 : 3 | 3437 567 376 652 
653 <- 3437 : 3 | 3437 567 414 653 
654 <- 3437 : 3 | 3437 567 414 654 
655 <- 3437 : 3 | 3437 567 414 655 
656 <- 3437 : 3 | 3437 567 414 656 
657 <- 3437 : 3 | 3437 567 414 657 
658 <- 3437 : 3 | 3437 567 414 658 
659 <- 3437 : 3 | 3437 567 414 659 
660 <- 3437 : 3 | 3437 567 414 660 
661 <- 3437 : 3 | 3437 567 414 661 
662 <- 3437 : 3 | 3437 567 414 662 
663 <- 3437 : 3 | 3437 567 414 663 
664 <- 3437 : 3 | 3437 567 414 664 
665 <- 3437 : 3 | 3437 567 414 665 
666 <- 3437 : 3 | 3437 567 370 666 
667 <- 3437 : 3 | 3437 567 414 667 
668 <- 3437 : 3 | 3437 567 414 668 
669 <- 3437 : 3 | 3437 567 370 669 
670 <- 3437 : 3 | 3437 567 414 670 
671 <- 3437 : 3 | 3437 567 414 671 
672 <- 3437 : 3 | 3437 567 414 672 
673 <- 3437 : 3 | 3437 567 376 673 
674 <- 3437 : 3 | 3437 567 414 674 
675 <- 3437 : 3 | 3437 567 414 675 
676 <- 3437 : 3 | 3437 567 376 676 
677 <- 3437 : 3 | 3437 567 414 677 
678 <- 3437 : 3 | 3437 567 395 678 
679 <- 3437 : 3 | 3437 567 414 679 
680 <- 3437 : 3 | 3437 567 373 680 
681 <- 3437 : 3 | 3437 567 414 681 
682 <- 3437 : 3 | 3437 567 414 682 
683 <- 3437 : 2 | 3437 567 683 
684 <- 3437 : 3 | 3437 567 414 684 
685 <- 3437 : 3 | 3437 567 414 685 
686 <- 3437 : 2 | 3437 698 686 
687 <- 3437 : 3 | 3437 698 686 687 
688 <- 3437 : 3 | 3437 698 686 688 
689 <- 3437 : 3 | 3437 698 686 689 
690 <- 3437 : 3 | 3437 698 686 690 
691 <- 3437 : 3 | 3437 698 686 691 
692 <- 3437 : 3 | 3437 698 686 692 
693 <- 3437 : 3 | 3437 698 686 693 
694 <- 3437 : 3 | 3437 698 686 694 
695 <- 3437 : 3 | 3437 698 686 695 
696 <- 3437 : 3 | 3437 698 686 696 
697 <- 3437 : 2 | 3437 698 697 
698 <- 3437 : 1 | 3437 698 
699 <- 3437 : 3 | 3437 698 686 699 
700 <- 3437 : 3 | 3437 698 686 700 
701 <- 3437 : 3 | 3437 698 686 701 
702 <- 3437 : 3 | 3437 698 686 702 
703 <- 3437 : 2 | 3437 698 703 
704 <- 3437 : 3 | 3437 698 686 704 
705 <- 3437 : 3 | 3437 698 686 705 
706 <- 3437 : 3 | 3437 698 686 706 
707 <- 3437 : 3 | 3437 698 686 707 
708 <- 3437 : 2 | 3437 698 708 
709 <- 3437 : 3 | 3437 698 686 709 
710 <- 3437 : 3 | 3437 698 686 710 
711 <- 3437 : 3 | 3437 698 686 711 
712 <- 3437 : 3 | 3437 698 686 712 
713 <- 3437 : 2 | 3437 698 713 
714 <- 3437 : 3 | 3437 698 686 714 
715 <- 3437 : 3 | 3437 698 686 715 
716 <- 3437 : 3 | 3437 698 686 716 
717 <- 3437 : 3 | 3437 698 686 717 
718 <- 3437 : 3 | 3437 698 686 718 
719 <- 3437 : 2 | 3437 698 719 
720 <- 3437 : 3 | 3437 698 686 720 
721 <- 3437 : 3 | 3437 698 686 721 
722 <- 3437 : 3 | 3437 698 686 722 
723 <- 3437 : 3 | 3437 698 686 723 
724 <- 3437 : 3 | 3437 698 686 724 
725 <- 3437 : 3 | 3437 698 686 725 
726 <- 3437 : 3 | 3437 698 686 726 
727 <- 3437 : 3 | 3437 698 686 727 
728 <- 3437 : 3 | 3437 698 686 728 
729 <- 3437 : 2 | 3437 698 729 
730 <- 3437 : 3 | 3437 698 686 730 
731 <- 3437 : 3 | 3437 698 686 731 
732 <- 3437 : 3 | 3437 698 686 732 
733 <- 3437 : 3 | 3437 698 686 733 
734 <- 3437 : 3 | 3437 698 686 734 
735 <- 3437 : 3 | 3437 698 686 735 
736 <- 3437 : 3 | 3437 698 686 736 
737 <- 3437 : 3 | 3437 698 686 737 
738 <- 3437 : 3 | 3437 698 686 738 
739 <- 3437 : 3 | 3437 698 686 739 
740 <- 3437 : 3 | 3437 698 686 740 
741 <- 3437 : 3 | 3437 698 686 741 
742 <- 3437 : 3 | 3437 698 686 742 
743 <- 3437 : 3 | 3437 698 686 743 
744 <- 3437 : 3 | 3437 698 686 744 
745 <- 3437 : 2 | 3437 698 745 
746 <- 3437 : 3 | 3437 698 686 746 
747 <- 3437 : 2 | 3437 698 747 
748 <- 3437 : 3 | 3437 698 686 748 
749 <- 3437 : 3 | 3437 698 686 749 
750 <- 3437 : 3 | 3437 698 686 750 
751 <- 3437 : 3 | 3437 698 686 751 
752 <- 3437 : 3 | 3437 698 686 752 
753 <- 3437 : 2 | 3437 698 753 
754 <- 3437 : 3 | 3437 698 686 754 
755 <- 3437 : 3 | 3437 698 686 755 
756 <- 3437 : 3 | 3437 698 686 756 
757 <- 3437 : 3 | 3437 698 686 757 
758 <- 3437 : 3 | 3437 698 686 758 
759 <- 3437 : 3 | 3437 698 686 759 
760 <- 3437 : 3 | 3437 698 686 760 
761 <- 3437 : 3 | 3437 698 686 761 
762 <- 3437 : 3 | 3437 698 686 762 
763 <- 3437 : 3 | 3437 698 686 763 
764 <- 3437 : 3 | 3437 698 686 764 
765 <- 3437 : 3 | 3437 698 686 765 
766 <- 3437 : 3 | 3437 698 686 766 
767 <- 3437 : 3 | 3437 698 686 767 
768 <- 3437 : 3 | 3437 698 686 768 
769 <- 3437 : 2 | 3437 698 769 
770 <- 3437 : 3 | 3437 698 686 770 
771 <- 3437 : 3 | 3437 698 686 771 
772 <- 3437 : 2 | 3437 698 772 
773 <- 3437 : 3 | 3437 698 686 773 
774 <- 3437 : 2 | 3437 698 774 
775 <- 3437 : 3 | 3437 698 686 775 
776 <- 3437 : 2 | 3437 698 776 
777 <- 3437 : 3 | 3437 698 686 777 
778 <- 3437 : 3 | 3437 698 686 778 
779 <- 3437 : 3 | 3437 698 686 779 
780 <- 3437 : 3 | 3437 698 686 780 
781 <- 3437 : 3 | 3437 698 686 781 
782 <- 3437 : 3 | 3437 698 686 782 
783 <- 3437 : 3 | 3437 698 686 783 
784 <- 3437 : 3 | 3437 698 686 784 
785 <- 3437 : 3 | 3437 698 686 785 
786 <- 3437 : 3 | 3437 698 686 786 
787 <- 3437 : 3 | 3437 698 686 787 
788 <- 3437 : 3 | 3437 698 686 788 
789 <- 3437 : 3 | 3437 698 686 789 
790 <- 3437 : 3 | 3437 698 686 790 
791 <- 3437 : 3 | 3437 698 686 791 
792 <- 3437 : 3 | 3437 698 686 792 
793 <- 3437 : 3 | 3437 698 686 793 
794 <- 3437 : 3 | 3437 698 686 794 
795 <- 3437 : 3 | 3437 698 686 795 
796 <- 3437 : 3 | 3437 698 686 796 
797 <- 3437 : 3 | 3437 698 686 797 
798 <- 3437 : 2 | 3437 698 798 
799 <- 3437 : 3 | 3437 698 686 799 
800 <- 3437 : 2 | 3437 698 800 
801 <- 3437 : 3 | 3437 698 686 801 
802 <- 3437 : 3 | 3437 698 686 802 
803 <- 3437 : 2 | 3437 698 803 
804 <- 3437 : 2 | 3437 698 804 
805 <- 3437 : 2 | 3437 698 805 
806 <- 3437 : 3 | 3437 698 686 806 
807 <- 3437 : 3 | 3437 698 686 807 
808 <- 3437 : 3 | 3437 698 686 808 
809 <- 3437 : 3 | 3437 698 686 809 
810 <- 3437 : 2 | 3437 698 810 
811 <- 3437 : 2 | 3437 698 811 
812 <- 3437 : 3 | 3437 698 686 812 
813 <- 3437 : 3 | 3437 698 686 813 
814 <- 3437 : 3 | 3437 698 686 814 
815 <- 3437 : 3 | 3437 698 686 815 
816 <- 3437 : 3 | 3437 698 686 816 
817 <- 3437 : 3 | 3437 698 686 817 
818 <- 3437 : 3 | 3437 698 686 818 
819 <- 3437 : 2 | 3437 698 819 
820 <- 3437 : 3 | 3437 698 686 820 
821 <- 3437 : 3 | 3437 698 686 821 
822 <- 3437 : 3 | 3437 698 686 822 
823 <- 3437 : 2 | 3437 698 823 
824 <- 3437 : 3 | 3437 698 686 824 
825 <- 3437 : 2 | 3437 698 825 
826 <- 3437 : 3 | 3437 698 686 826 
827 <- 3437 : 3 | 3437 698 686 827 
828 <- 3437 : 2 | 3437 698 828 
829 <- 3437 : 3 | 3437 698 686 829 
830 <- 3437 : 2 | 3437 698 830 
831 <- 3437 : 3 | 3437 698 686 831 
832 <- 3437 : 3 | 3437 698 686 832 
833 <- 3437 : 3 | 3437 698 686 833 
834 <- 3437 : 3 | 3437 698 686 834 
835 <- 3437 : 3 | 3437 698 686 835 
836 <- 3437 : 3 | 3437 698 686 836 
837 <- 3437 : 3 | 3437 698 686 837 
838 <- 3437 : 3 | 3437 698 686 838 
839 <- 3437 : 3 | 3437 698 686 839 
840 <- 3437 : 2 | 3437 698 840 
841 <- 3437 : 3 | 3437 698 686 841 
842 <- 3437 : 3 | 3437 698 686 842 
843 <- 3437 : 3 | 3437 698 686 843 
844 <- 3437 : 3 | 3437 698 686 844 
845 <- 3437 : 3 | 3437 698 686 845 
846 <- 3437 : 3 | 3437 698 686 846 
847 <- 3437 : 3 | 3437 698 686 847 
848 <- 3437 : 3 | 3437 698 686 848 
849 <- 3437 : 3 | 3437 698 686 849 
850 <- 3437 : 3 | 3437 698 686 850 
851 <- 3437 : 3 | 3437 698 686 851 
852 <- 3437 : 3 | 3437 698 686 852 
853 <- 3437 : 3 | 3437 698 686 853 
854 <- 3437 : 3 | 3437 698 686 854 
855 <- 3437 : 3 | 3437 698 686 855 
856 <- 3437 : 2 | 3437 698 856 
857 <- 3437 : 1 | 3437 857 
858 <- 3437 : 2 | 3437 698 858 
859 <- 3437 : 2 | 3437 698 859 
860 <- 3437 : 2 | 3437 698 860 
861 <- 3437 : 2 | 3437 698 861 
862 <- 3437 : 1 | 3437 862 
863 <- 3437 : 2 | 3437 698 863 
864 <- 3437 : 2 | 3437 698 864 
865 <- 3437 : 2 | 3437 698 865 
866 <- 3437 : 2 | 3437 698 866 
867 <- 3437 : 2 | 3437 698 867 
868 <- 3437 : 2 | 3437 698 868 
869 <- 3437 : 2 | 3437 698 869 
870 <- 3437 : 2 | 3437 698 870 
871 <- 3437 : 2 | 3437 698 871 
872 <- 3437 : 2 | 3437 698 872 
873 <- 3437 : 2 | 3437 698 873 
874 <- 3437 : 2 | 3437 698 874 
875 <- 3437 : 2 | 3437 698 875 
876 <- 3437 : 2 | 3437 698 876 
877 <- 3437 : 2 | 3437 698 877 
878 <- 3437 : 2 | 3437 698 878 
879 <- 3437 : 2 | 3437 698 879 
880 <- 3437 : 2 | 3437 698 880 
881 <- 3437 : 2 | 3437 698 881 
882 <- 3437 : 2 | 3437 698 882 
883 <- 3437 : 2 | 3437 698 883 
884 <- 3437 : 2 | 3437 698 884 
885 <- 3437 : 2 | 3437 698 885 
886 <- 3437 : 2 | 3437 698 886 
887 <- 3437 : 2 | 3437 698 887 
888 <- 3437 : 2 | 3437 698 888 
889 <- 3437 : 2 | 3437 698 889 
890 <- 3437 : 2 | 3437 698 890 
891 <- 3437 : 2 | 3437 698 891 
892 <- 3437 : 2 | 3437 698 892 
893 <- 3437 : 2 | 3437 698 893 
894 <- 3437 : 2 | 3437 698 894 
895 <- 3437 : 2 | 3437 698 895 
896 <- 3290 : 3 | 3290 58 107 896 
897 <- 3290 : 3 | 3290 58 107 897 
898 <- 3290 : 3 | 3290 58 107 898 
899 <- 3290 : 3 | 3290 58 107 899 
900 <- 3290 : 3 | 3290 58 107 900 
901 <- 3290 : 3 | 3290 58 107 901 
902 <- 3290 : 3 | 3290 58 107 902 
903 <- 3290 : 3 | 3290 58 107 903 
904 <- 3290 : 2 | 3290 171 904 
905 <- 3290 : 3 | 3290 58 107 905 
906 <- 3290 : 3 | 3290 58 107 906 
907 <- 3290 : 3 | 3290 58 107 907 
908 <- 3290 : 3 | 3290 58 107 908 
909 <- 3290 : 3 | 3290 58 107 909 
910 <- 3290 : 3 | 3290 58 107 910 
911 <- 3290 : 3 | 3290 58 107 911 
912 <- 3290 : 3 | 3290 58 107 912 
913 <- 3290 : 3 | 3290 58 107 913 
914 <- 3290 : 3 | 3290 58 107 914 
915 <- 3290 : 3 | 3290 58 107 915 
916 <- 3290 : 3 | 3290 58 107 916 
917 <- 3290 : 3 | 3290 58 107 917 
918 <- 3290 : 3 | 3290 58 107 918 
919 <- 3290 : 3 | 3290 58 107 919 
920 <- 3290 : 3 | 3290 58 107 920 
921 <- 3290 : 3 | 3290 58 107 921 
922 <- 3290 : 3 | 3290 58 107 922 
923 <- 3245 : 2 | 3245 1505 923 
924 <- 3290 : 3 | 3290 58 107 924 
925 <- 3290 : 3 | 3290 58 107 925 
926 <- 3290 : 3 | 3290 58 107 926 
927 <- 3233 : 2 | 3233 1405 927 
928 <- 3290 : 3 | 3290 58 107 928 
929 <- 3245 : 2 | 3245 1505 929 
930 <- 3290 : 3 | 3290 58 107 930 
931 <- 3290 : 3 | 3290 58 107 931 
932 <- 3290 : 3 | 3290 58 107 932 
933 <- 3290 : 3 | 3290 58 107 933 
934 <- 3290 : 3 | 3290 58 107 934 
935 <- 3290 : 3 | 3290 58 107 935 
936 <- 3290 : 3 | 3290 58 107 936 
937 <- 3290 : 3 | 3290 58 107 937 
938 <- 3290 : 3 | 3290 58 107 938 
939 <- 3290 : 3 | 3290 58 107 939 
940 <- 3290 : 3 | 3290 58 107 940 
941 <- 3290 : 3 | 3290 58 107 941 
942 <- 3290 : 3 | 3290 58 107 942 
943 <- 3290 : 3 | 3290 58 107 943 
944 <- 3290 : 3 | 3290 58 107 944 
945 <- 3290 : 3 | 3290 58 107 945 
946 <- 3233 : 2 | 3233 1405 946 
947 <- 3290 : 3 | 3290 58 107 947 
948 <- 3290 : 3 | 3290 58 107 948 
949 <- 3290 : 3 | 3290 58 107 949 
950 <- 3290 : 3 | 3290 58 107 950 
951 <- 3263 : 2 | 3263 1656 951 
952 <- 3290 : 3 | 3290 58 107 952 
953 <- 3290 : 3 | 3290 58 107 953 
954 <- 3290 : 3 | 3290 58 107 954 
955 <- 3290 : 3 | 3290 58 107 955 
956 <- 3290 : 3 | 3290 58 107 956 
957 <- 3290 : 3 | 3290 58 107 957 
958 <- 3290 : 3 | 3290 58 107 958 
959 <- 3290 : 3 | 3290 58 107 959 
960 <- 3290 : 3 | 3290 58 107 960 
961 <- 3245 : 2 | 3245 1505 961 
962 <- 3290 : 3 | 3290 58 107 962 
963 <- 3290 : 3 | 3290 58 107 963 
964 <- 3290 : 3 | 3290 58 107 964 
965 <- 3290 : 3 | 3290 58 107 965 
966 <- 3290 : 3 | 3290 58 107 966 
967 <- 3233 : 2 | 3233 1405 967 
968 <- 3290 : 3 | 3290 58 107 968 
969 <- 3290 : 3 | 3290 58 107 969 
970 <- 3290 : 3 | 3290 58 107 970 
971 <- 3290 : 3 | 3290 58 107 971 
972 <- 3290 : 3 | 3290 58 107 972 
973 <- 3245 : 2 | 3245 990 973 
974 <- 3290 : 3 | 3290 58 107 974 
975 <- 3290 : 3 | 3290 58 107 975 
976 <- 3290 : 3 | 3290 58 107 976 
977 <- 3290 : 3 | 3290 58 107 977 
978 <- 3290 : 3 | 3290 58 107 978 
979 <- 3290 : 3 | 3290 58 107 979 
980 <- 3290 : 3 | 3290 58 107 980 
981 <- 3290 : 3 | 3290 58 107 981 
982 <- 3290 : 3 | 3290 58 107 982 
983 <- 3290 : 3 | 3290 58 107 983 
984 <- 3290 : 3 | 3290 58 107 984 
985 <- 3290 : 3 | 3290 58 107 985 
986 <- 3290 : 3 | 3290 58 107 986 
987 <- 3432 : 2 | 3432 1758 987 
988 <- 3290 : 3 | 3290 58 107 988 
989 <- 3290 : 3 | 3290 58 107 989 
990 <- 3245 : 1 | 3245 990 
991 <- 3245 : 2 | 3245 1505 991 
992 <- 3290 : 3 | 3290 58 107 992 
993 <- 3290 : 3 | 3290 58 107 993 
994 <- 3290 : 3 | 3290 58 107 994 
995 <- 3290 : 2 | 3290 1171 995 
996 <- 3245 : 2 | 3245 1505 996 
997 <- 3290 : 3 | 3290 58 107 997 
998 <- 3290 : 3 | 3290 58 107 998 
999 <- 3290 : 3 | 3290 58 107 999 
1000 <- 3290 : 3 | 3290 58 107 1000 
1001 <- 3290 : 3 | 3290 58 107 1001 
1002 <- 3290 : 3 | 3290 58 107 1002 
1003 <- 3290 : 3 | 3290 58 107 1003 
1004 <- 3290 : 3 | 3290 58 107 1004 
1005 <- 3290 : 3 | 3290 58 107 1005 
1006 <- 3290 : 3 | 3290 58 107 1006 
1007 <- 3290 : 3 | 3290 58 107 1007 
1008 <- 3245 : 2 | 3245 1505 1008 
1009 <- 3290 : 3 | 3290 58 107 1009 
1010 <- 3290 : 3 | 3290 58 107 1010 
1011 <- 3290 : 3 | 3290 58 107 1011 
1012 <- 3290 : 3 | 3290 58 107 1012 
1013 <- 3290 : 3 | 3290 58 107 1013 
1014 <- 3290 : 3 | 3290 58 107 1014 
1015 <- 3290 : 3 | 3290 58 107 1015 
1016 <- 3290 : 3 | 3290 58 107 1016 
1017 <- 3290 : 3 | 3290 58 107 1017 
1018 <- 3290 : 3 | 3290 58 107 1018 
1019 <- 3290 : 3 | 3290 58 107 1019 
1020 <- 3290 : 3 | 3290 58 107 1020 
1021 <- 3290 : 3 | 3290 58 107 1021 
1022 <- 3290 : 3 | 3290 58 107 1022 
1023 <- 3290 : 3 | 3290 58 107 1023 
1024 <- 3290 : 3 | 3290 58 107 1024 
1025 <- 3290 : 3 | 3290 58 107 1025 
1026 <- 3290 : 3 | 3290 58 107 1026 
1027 <- 3290 : 3 | 3290 58 107 1027 
1028 <- 3290 : 3 | 3290 58 107 1028 
1029 <- 3290 : 2 | 3290 1171 1029 
1030 <- 3290 : 3 | 3290 58 107 1030 
1031 <- 3245 : 2 | 3245 1666 1031 
1032 <- 3290 : 3 | 3290 58 107 1032 
1033 <- 3290 : 3 | 3290 58 107 1033 
1034 <- 3290 : 3 | 3290 58 107 1034 
1035 <- 3290 : 3 | 3290 58 107 1035 
1036 <- 3290 : 3 | 3290 58 107 1036 
1037 <- 3290 : 3 | 3290 58 107 1037 
1038 <- 3290 : 3 | 3290 58 107 1038 
1039 <- 3290 : 3 | 3290 58 107 1039 
1040 <- 3290 : 3 | 3290 58 107 1040 
1041 <- 3290 : 3 | 3290 58 107 1041 
1042 <- 3290 : 3 | 3290 58 107 1042 
1043 <- 3290 : 3 | 3290 58 107 1043 
1044 <- 3290 : 3 | 3290 58 107 1044 
1045 <- 3290 : 3 | 3290 58 107 1045 
1046 <- 3290 : 3 | 3290 58 107 1046 
1047 <- 3290 : 3 | 3290 58 107 1047 
1048 <- 3245 : 2 | 3245 1450 1048 
1049 <- 3245 : 2 | 3245 1534 1049 
1050 <- 3290 : 3 | 3290 58 107 1050 
1051 <- 3290 : 3 | 3290 58 107 1051 
1052 <- 3290 : 3 | 3290 58 107 1052 
1053 <- 3290 : 2 | 3290 1171 1053 
1054 <- 3290 : 3 | 3290 58 107 1054 
1055 <- 3245 : 2 | 3245 1666 1055 
1056 <- 3290 : 3 | 3290 58 107 1056 
1057 <- 3290 : 3 | 3290 58 107 1057 
1058 <- 3290 : 2 | 3290 1171 1058 
1059 <- 3290 : 3 | 3290 58 107 1059 
1060 <- 3290 : 3 | 3290 58 107 1060 
1061 <- 3290 : 3 | 3290 58 107 1061 
1062 <- 3290 : 3 | 3290 58 107 1062 
1063 <- 3290 : 3 | 3290 58 107 1063 
1064 <- 3290 : 3 | 3290 58 107 1064 
1065 <- 3290 : 3 | 3290 58 107 1065 
1066 <- 3290 : 3 | 3290 58 107 1066 
1067 <- 3290 : 3 | 3290 58 107 1067 
1068 <- 3290 : 3 | 3290 58 107 1068 
1069 <- 3290 : 3 | 3290 58 107 1069 
1070 <- 3290 : 3 | 3290 58 107 1070 
1071 <- 3290 : 3 | 3290 58 107 1071 
1072 <- 3290 : 3 | 3290 58 107 1072 
1073 <- 3290 : 3 | 3290 58 107 1073 
1074 <- 3290 : 2 | 3290 1171 1074 
1075 <- 3290 : 3 | 3290 58 107 1075 
1076 <- 3290 : 3 | 3290 58 107 1076 
1077 <- 3290 : 2 | 3290 1171 1077 
1078 <- 3290 : 3 | 3290 58 107 1078 
1079 <- 3290 : 3 | 3290 58 107 1079 
1080 <- 3290 : 3 | 3290 58 107 1080 
1081 <- 3290 : 3 | 3290 58 107 1081 
1082 <- 3290 : 3 | 3290 58 107 1082 
1083 <- 3290 : 3 | 3290 58 107 1083 
1084 <- 3290 : 3 | 3290 58 107 1084 
1085 <- 3437 : 1 | 3437 1085 
1086 <- 3290 : 3 | 3290 58 107 1086 
1087 <- 3245 : 2 | 3245 1505 1087 
1088 <- 3437 : 2 | 3437 1085 1088 
1089 <- 3290 : 3 | 3290 58 107 1089 
1090 <- 3290 : 3 | 3290 58 107 1090 
1091 <- 3290 : 3 | 3290 58 107 1091 
1092 <- 3290 : 3 | 3290 58 107 1092 
1093 <- 3290 : 3 | 3290 58 107 1093 
1094 <- 3290 : 3 | 3290 58 107 1094 
1095 <- 3290 : 3 | 3290 58 107 1095 
1096 <- 3290 : 3 | 3290 58 107 1096 
1097 <- 3290 : 3 | 3290 58 107 1097 
1098 <- 3437 : 2 | 3437 1085 1098 
1099 <- 3290 : 3 | 3290 58 107 1099 
1100 <- 3290 : 3 | 3290 58 107 1100 
1101 <- 3290 : 3 | 3290 58 107 1101 
1102 <- 3290 : 3 | 3290 58 107 1102 
1103 <- 3290 : 3 | 3290 58 107 1103 
1104 <- 3290 : 3 | 3290 58 107 1104 
1105 <- 3290 : 3 | 3290 58 107 1105 
1106 <- 3290 : 3 | 3290 58 107 1106 
1107 <- 3290 : 3 | 3290 58 107 1107 
1108 <- 3290 : 3 | 3290 58 107 1108 
1109 <- 3290 : 3 | 3290 58 107 1109 
1110 <- 3290 : 3 | 3290 58 107 1110 
1111 <- 3290 : 3 | 3290 58 107 1111 
1112 <- 3290 : 3 | 3290 58 107 1112 
1113 <- 3290 : 3 | 3290 58 107 1113 
1114 <- 3290 : 3 | 3290 58 107 1114 
1115 <- 3290 : 3 | 3290 58 107 1115 
1116 <- 3290 : 3 | 3290 58 107 1116 
1117 <- 3290 : 3 | 3290 58 107 1117 
1118 <- 3290 : 3 | 3290 58 107 1118 
1119 <- 3290 : 3 | 3290 58 107 1119 
1120 <- 3290 : 3 | 3290 58 107 1120 
1121 <- 3290 : 3 | 3290 58 107 1121 
1122 <- 3290 : 3 | 3290 58 107 1122 
1123 <- 3290 : 3 | 3290 58 107 1123 
1124 <- 3290 : 3 | 3290 58 107 1124 
1125 <- 3290 : 3 | 3290 58 107 1125 
1126 <- 3290 : 3 | 3290 58 107 1126 
1127 <- 3290 : 3 | 3290 58 107 1127 
1128 <- 3290 : 3 | 3290 58 107 1128 
1129 <- 3290 : 3 | 3290 58 107 1129 
1130 <- 3290 : 3 | 3290 58 107 1130 
1131 <- 3290 : 3 | 3290 58 107 1131 
1132 <- 3290 : 3 | 3290 58 107 1132 
1133 <- 3290 : 3 | 3290 58 107 1133 
1134 <- 3290 : 3 | 3290 58 107 1134 
1135 <- 3290 : 3 | 3290 58 107 1135 
1136 <- 3437 : 2 | 3437 1085 1136 
1137 <- 3290 : 3 | 3290 58 107 1137 
1138 <- 3290 : 3 | 3290 58 107 1138 
1139 <- 3290 : 3 | 3290 58 107 1139 
1140 <- 3245 : 2 | 3245 1450 1140 
1141 <- 3290 : 3 | 3290 58 107 1141 
1142 <- 3290 : 3 | 3290 58 107 1142 
1143 <- 3290 : 3 | 3290 58 107 1143 
1144 <- 3290 : 3 | 3290 58 107 1144 
1145 <- 3290 : 3 | 3290 58 107 1145 
1146 <- 3263 : 2 | 3263 1726 1146 
1147 <- 3290 : 3 | 3290 58 107 1147 
1148 <- 3290 : 3 | 3290 58 107 1148 
1149 <- 3290 : 3 | 3290 58 107 1149 
1150 <- 3263 : 2 | 3263 1656 1150 
1151 <- 3290 : 2 | 3290 1171 1151 
1152 <- 3290 : 3 | 3290 58 107 1152 
1153 <- 3290 : 3 | 3290 58 107 1153 
1154 <- 3290 : 3 | 3290 58 107 1154 
1155 <- 3290 : 3 | 3290 58 107 1155 
1156 <- 3290 : 3 | 3290 58 107 1156 
1157 <- 3290 : 3 | 3290 58 107 1157 
1158 <- 3290 : 3 | 3290 58 107 1158 
1159 <- 3290 : 3 | 3290 58 107 1159 
1160 <- 3290 : 3 | 3290 58 107 1160 
1161 <- 3263 : 2 | 3263 1656 1161 
1162 <- 3290 : 3 | 3290 58 107 1162 
1163 <- 3290 : 3 | 3290 58 107 1163 
