0 <- 2838 : 2 | 2838 58 0 
566 <- 2838 : 3 | 2838 58 107 566 
567 <- 2838 : 4 | 2838 58 107 348 567 
568 <- 2838 : 4 | 2838 58 107 348 568 
569 <- 2838 : 4 | 2838 58 107 348 569 
570 <- 2838 : 4 | 2838 58 107 348 570 
571 <- 2838 : 4 | 2838 58 107 348 571 
572 <- 2838 : 4 | 2838 58 107 348 572 
573 <- 2838 : 4 | 2838 58 107 414 573 
574 <- 2838 : 4 | 2838 58 107 414 574 
575 <- 2838 : 4 | 2838 58 107 414 575 
576 <- 2838 : 4 | 2838 58 107 414 576 
577 <- 2838 : 4 | 2838 58 107 414 577 
578 <- 2838 : 4 | 2838 58 107 414 578 
579 <- 2838 : 4 | 2838 58 107 414 579 
580 <- 2838 : 3 | 2838 58 107 580 
581 <- 2838 : 4 | 2838 58 107 414 581 
582 <- 2838 : 4 | 2838 58 107 414 582 
583 <- 2838 : 4 | 2838 58 107 414 583 
584 <- 2838 : 4 | 2838 58 107 414 584 
585 <- 2838 : 4 | 2838 58 107 414 585 
586 <- 2838 : 4 | 2838 58 107 376 586 
587 <- 2838 : 4 | 2838 58 107 376 587 
588 <- 2838 : 4 | 2838 58 107 414 588 
589 <- 2838 : 4 | 2838 58 107 414 589 
590 <- 2838 : 4 | 2838 58 107 414 590 
591 <- 2838 : 4 | 2838 58 107 363 591 
592 <- 2838 : 4 | 2838 58 107 414 592 
593 <- 2838 : 4 | 2838 58 107 414 593 
594 <- 2838 : 4 | 2838 58 107 414 594 
595 <- 2838 : 4 | 2838 58 107 414 595 
596 <- 2838 : 3 | 2838 58 107 596 
597 <- 2838 : 4 | 2838 58 107 414 597 
598 <- 2838 : 4 | 2838 58 107 414 598 
599 <- 2838 : 4 | 2838 58 107 414 599 
600 <- 2838 : 4 | 2838 58 107 414 600 
601 <- 2838 : 3 | 2838 58 107 601 
602 <- 2838 : 4 | 2838 58 107 414 602 
603 <- 2838 : 4 | 2838 58 107 414 603 
604 <- 2838 : 4 | 2838 58 107 376 604 
605 <- 2838 : 4 | 2838 58 107 414 605 
606 <- 2838 : 3 | 2838 58 107 606 
607 <- 2838 : 4 | 2838 58 107 414 607 
608 <- 2838 : 4 | 2838 58 107 414 608 
609 <- 2838 : 4 | 2838 58 107 414 609 
610 <- 2838 : 4 | 2838 58 107 376 610 
611 <- 2838 : 4 | 2838 58 107 414 611 
612 <- 2838 : 4 | 2838 58 107 414 612 
613 <- 2838 : 4 | 2838 58 107 414 613 
614 <- 2838 : 4 | 2838 58 107 376 614 
615 <- 2838 : 4 | 2838 58 107 414 615 
616 <- 2838 : 4 | 2838 58 107 414 616 
617 <- 2838 : 4 | 2838 58 107 414 617 
618 <- 2838 : 4 | 2838 58 107 414 618 
619 <- 2838 : 4 | 2838 58 107 414 619 
620 <- 2838 : 4 | 2838 58 107 414 620 
621 <- 2838 : 4 | 2838 58 107 414 621 
622 <- 2838 : 4 | 2838 58 107 414 622 
623 <- 2838 : 4 | 2838 58 107 414 623 
624 <- 2838 : 4 | 2838 58 107 414 624 
625 <- 2838 : 4 | 2838 58 107 414 625 
626 <- 2838 : 4 | 2838 58 107 414 626 
627 <- 2838 : 4 | 2838 58 107 414 627 
628 <- 2838 : 4 | 2838 58 107 414 628 
629 <- 2838 : 3 | 2838 58 107 629 
630 <- 2838 : 4 | 2838 58 107 414 630 
631 <- 2838 : 4 | 2838 58 107 414 631 
632 <- 2838 : 4 | 2838 58 107 414 632 
633 <- 2838 : 4 | 2838 58 107 414 633 
634 <- 2838 : 4 | 2838 58 107 376 634 
635 <- 2838 : 4 | 2838 58 107 414 635 
636 <- 2838 : 4 | 2838 58 107 414 636 
637 <- 2838 : 3 | 2838 58 107 637 
638 <- 2838 : 4 | 2838 58 107 414 638 
639 <- 2838 : 4 | 2838 58 107 414 639 
640 <- 2838 : 4 | 2838 58 107 414 640 
641 <- 2838 : 3 | 2838 58 107 641 
642 <- 2838 : 4 | 2838 58 107 414 642 
643 <- 2838 : 4 | 2838 58 107 414 643 
644 <- 2838 : 4 | 2838 58 107 414 644 
645 <- 2838 : 4 | 2838 58 107 376 645 
646 <- 2838 : 4 | 2838 58 107 376 646 
647 <- 2838 : 4 | 2838 58 107 414 647 
648 <- 2838 : 4 | 2838 58 107 414 648 
649 <- 2838 : 3 | 2838 58 107 649 
650 <- 2838 : 4 | 2838 58 107 414 650 
651 <- 2838 : 3 | 2838 58 107 651 
652 <- 2838 : 4 | 2838 58 107 376 652 
653 <- 2838 : 4 | 2838 58 107 414 653 
654 <- 2838 : 4 | 2838 58 107 414 654 
655 <- 2838 : 4 | 2838 58 107 414 655 
656 <- 2838 : 4 | 2838 58 107 363 656 
657 <- 2838 : 4 | 2838 58 107 414 657 
658 <- 2838 : 4 | 2838 58 107 414 658 
659 <- 2838 : 4 | 2838 58 107 414 659 
660 <- 2838 : 4 | 2838 58 107 414 660 
661 <- 2838 : 4 | 2838 58 107 414 661 
662 <- 2838 : 4 | 2838 58 107 414 662 
663 <- 2838 : 4 | 2838 58 107 414 663 
664 <- 2838 : 4 | 2838 58 107 414 664 
665 <- 2838 : 4 | 2838 58 107 414 665 
666 <- 2838 : 4 | 2838 58 107 414 666 
667 <- 2838 : 4 | 2838 58 107 414 667 
668 <- 2838 : 4 | 2838 58 107 414 668 
669 <- 2838 : 4 | 2838 58 107 363 669 
670 <- 2838 : 4 | 2838 58 107 414 670 
671 <- 2838 : 4 | 2838 58 107 414 671 
672 <- 2838 : 4 | 2838 58 107 414 672 
673 <- 2838 : 4 | 2838 58 107 376 673 
674 <- 2838 : 4 | 2838 58 107 414 674 
675 <- 2838 : 4 | 2838 58 107 414 675 
676 <- 2838 : 4 | 2838 58 107 376 676 
677 <- 2838 : 4 | 2838 58 107 414 677 
678 <- 2838 : 4 | 2838 58 107 414 678 
679 <- 2838 : 4 | 2838 58 107 414 679 
680 <- 2838 : 4 | 2838 58 107 414 680 
681 <- 2838 : 4 | 2838 58 107 414 681 
682 <- 2838 : 4 | 2838 58 107 414 682 
683 <- 2838 : 4 | 2838 58 107 376 683 
684 <- 2838 : 4 | 2838 58 107 414 684 
685 <- 2838 : 4 | 2838 58 107 414 685 
686 <- 2828 : 4 | 2828 1684 860 698 686 
687 <- 2828 : 5 | 2828 1684 860 698 686 687 
688 <- 2828 : 5 | 2828 1684 860 698 686 688 
689 <- 2828 : 5 | 2828 1684 860 698 686 689 
690 <- 2828 : 5 | 2828 1684 860 698 686 690 
691 <- 2828 : 5 | 2828 1684 860 698 686 691 
692 <- 2828 : 5 | 2828 1684 860 698 686 692 
693 <- 2828 : 5 | 2828 1684 860 698 686 693 
694 <- 2828 : 5 | 2828 1684 860 698 686 694 
695 <- 2828 : 5 | 2828 1684 860 698 686 695 
696 <- 2828 : 5 | 2828 1684 860 698 686 696 
697 <- 2828 : 4 | 2828 1684 860 698 697 
698 <- 2828 : 3 | 2828 1684 860 698 
699 <- 2828 : 5 | 2828 1684 860 698 686 699 
700 <- 2828 : 5 | 2828 1684 860 698 686 700 
701 <- 2828 : 5 | 2828 1684 860 698 686 701 
702 <- 2828 : 5 | 2828 1684 860 698 686 702 
703 <- 2828 : 4 | 2828 1684 860 698 703 
704 <- 2828 : 5 | 2828 1684 860 698 686 704 
705 <- 2828 : 5 | 2828 1684 860 698 686 705 
706 <- 2828 : 5 | 2828 1684 860 698 686 706 
707 <- 2828 : 5 | 2828 1684 860 698 686 707 
708 <- 2828 : 4 | 2828 1684 860 698 708 
709 <- 2828 : 5 | 2828 1684 860 698 686 709 
710 <- 2828 : 5 | 2828 1684 860 698 686 710 
711 <- 2828 : 5 | 2828 1684 860 698 686 711 
712 <- 2828 : 5 | 2828 1684 860 698 686 712 
713 <- 2828 : 4 | 2828 1684 860 698 713 
714 <- 2828 : 5 | 2828 1684 860 698 686 714 
715 <- 2828 : 5 | 2828 1684 860 698 686 715 
716 <- 2828 : 5 | 2828 1684 860 698 686 716 
717 <- 2828 : 5 | 2828 1684 860 698 686 717 
718 <- 2828 : 5 | 2828 1684 860 698 686 718 
719 <- 2828 : 4 | 2828 1684 860 698 719 
720 <- 2828 : 5 | 2828 1684 860 698 686 720 
721 <- 2828 : 5 | 2828 1684 860 698 686 721 
722 <- 2828 : 5 | 2828 1684 860 698 686 722 
723 <- 2828 : 5 | 2828 1684 860 698 686 723 
724 <- 2828 : 5 | 2828 1684 860 698 686 724 
725 <- 2828 : 5 | 2828 1684 860 698 686 725 
726 <- 2828 : 5 | 2828 1684 860 698 686 726 
727 <- 2828 : 5 | 2828 1684 860 698 686 727 
728 <- 2828 : 5 | 2828 1684 860 698 686 728 
729 <- 2828 : 4 | 2828 1684 860 698 729 
730 <- 2828 : 5 | 2828 1684 860 698 686 730 
731 <- 2828 : 5 | 2828 1684 860 698 686 731 
732 <- 2828 : 5 | 2828 1684 860 698 686 732 
733 <- 2828 : 5 | 2828 1684 860 698 686 733 
734 <- 2828 : 5 | 2828 1684 860 698 686 734 
735 <- 2828 : 5 | 2828 1684 860 698 686 735 
736 <- 2828 : 5 | 2828 1684 860 698 686 736 
737 <- 2828 : 5 | 2828 1684 860 698 686 737 
738 <- 2828 : 5 | 2828 1684 860 698 686 738 
739 <- 2828 : 5 | 2828 1684 860 698 686 739 
740 <- 2828 : 5 | 2828 1684 860 698 686 740 
741 <- 2828 : 5 | 2828 1684 860 698 686 741 
742 <- 2828 : 5 | 2828 1684 860 698 686 742 
743 <- 2828 : 5 | 2828 1684 860 698 686 743 
744 <- 2828 : 5 | 2828 1684 860 698 686 744 
745 <- 2828 : 4 | 2828 1684 860 698 745 
746 <- 2828 : 5 | 2828 1684 860 698 686 746 
747 <- 2828 : 4 | 2828 1684 860 698 747 
748 <- 2828 : 5 | 2828 1684 860 698 686 748 
749 <- 2828 : 5 | 2828 1684 860 698 686 749 
750 <- 2828 : 5 | 2828 1684 860 698 686 750 
751 <- 2828 : 5 | 2828 1684 860 698 686 751 
752 <- 2828 : 5 | 2828 1684 860 698 686 752 
753 <- 2828 : 4 | 2828 1684 860 698 753 
754 <- 2828 : 5 | 2828 1684 860 698 686 754 
755 <- 2828 : 5 | 2828 1684 860 698 686 755 
756 <- 2828 : 5 | 2828 1684 860 698 686 756 
757 <- 2828 : 5 | 2828 1684 860 698 686 757 
758 <- 2828 : 5 | 2828 1684 860 698 686 758 
759 <- 2828 : 5 | 2828 1684 860 698 686 759 
760 <- 2828 : 5 | 2828 1684 860 698 686 760 
761 <- 2828 : 5 | 2828 1684 860 698 686 761 
762 <- 2828 : 5 | 2828 1684 860 698 686 762 
763 <- 2828 : 5 | 2828 1684 860 698 686 763 
764 <- 2828 : 5 | 2828 1684 860 698 686 764 
765 <- 2828 : 5 | 2828 1684 860 698 686 765 
766 <- 2828 : 5 | 2828 1684 860 698 686 766 
767 <- 2828 : 5 | 2828 1684 860 698 686 767 
768 <- 2828 : 5 | 2828 1684 860 698 686 768 
769 <- 2828 : 4 | 2828 1684 860 698 769 
770 <- 2828 : 5 | 2828 1684 860 698 686 770 
771 <- 2828 : 5 | 2828 1684 860 698 686 771 
772 <- 2828 : 4 | 2828 1684 860 698 772 
773 <- 2828 : 5 | 2828 1684 860 698 686 773 
774 <- 2828 : 4 | 2828 1684 860 698 774 
775 <- 2828 : 5 | 2828 1684 860 698 686 775 
776 <- 2828 : 4 | 2828 1684 860 698 776 
777 <- 2828 : 5 | 2828 1684 860 698 686 777 
778 <- 2828 : 5 | 2828 1684 860 698 686 778 
779 <- 2828 : 5 | 2828 1684 860 698 686 779 
780 <- 2828 : 5 | 2828 1684 860 698 686 780 
781 <- 2828 : 5 | 2828 1684 860 698 686 781 
782 <- 2828 : 5 | 2828 1684 860 698 686 782 
783 <- 2828 : 5 | 2828 1684 860 698 686 783 
784 <- 2828 : 5 | 2828 1684 860 698 686 784 
785 <- 2828 : 5 | 2828 1684 860 698 686 785 
786 <- 2828 : 5 | 2828 1684 860 698 686 786 
787 <- 2828 : 5 | 2828 1684 860 698 686 787 
788 <- 2828 : 5 | 2828 1684 860 698 686 788 
789 <- 2828 : 5 | 2828 1684 860 698 686 789 
790 <- 2828 : 5 | 2828 1684 860 698 686 790 
791 <- 2828 : 5 | 2828 1684 860 698 686 791 
792 <- 2828 : 5 | 2828 1684 860 698 686 792 
793 <- 2828 : 5 | 2828 1684 860 698 686 793 
794 <- 2828 : 5 | 2828 1684 860 698 686 794 
795 <- 2828 : 5 | 2828 1684 860 698 686 795 
796 <- 2828 : 5 | 2828 1684 860 698 686 796 
797 <- 2828 : 5 | 2828 1684 860 698 686 797 
798 <- 2828 : 4 | 2828 1684 860 698 798 
799 <- 2828 : 5 | 2828 1684 860 698 686 799 
800 <- 2828 : 4 | 2828 1684 860 698 800 
801 <- 2828 : 5 | 2828 1684 860 698 686 801 
802 <- 2828 : 5 | 2828 1684 860 698 686 802 
803 <- 2828 : 4 | 2828 1684 860 698 803 
804 <- 2828 : 4 | 2828 1684 860 698 804 
805 <- 2828 : 4 | 2828 1684 860 698 805 
806 <- 2828 : 5 | 2828 1684 860 698 686 806 
807 <- 2828 : 5 | 2828 1684 860 698 686 807 
808 <- 2828 : 5 | 2828 1684 860 698 686 808 
809 <- 2828 : 5 | 2828 1684 860 698 686 809 
810 <- 2828 : 4 | 2828 1684 860 698 810 
811 <- 2828 : 4 | 2828 1684 860 698 811 
812 <- 2828 : 5 | 2828 1684 860 698 686 812 
813 <- 2828 : 5 | 2828 1684 860 698 686 813 
814 <- 2828 : 5 | 2828 1684 860 698 686 814 
815 <- 2828 : 5 | 2828 1684 860 698 686 815 
816 <- 2828 : 5 | 2828 1684 860 698 686 816 
817 <- 2828 : 5 | 2828 1684 860 698 686 817 
818 <- 2828 : 5 | 2828 1684 860 698 686 818 
819 <- 2828 : 4 | 2828 1684 860 698 819 
820 <- 2828 : 5 | 2828 1684 860 698 686 820 
821 <- 2828 : 5 | 2828 1684 860 698 686 821 
822 <- 2828 : 5 | 2828 1684 860 698 686 822 
823 <- 2828 : 4 | 2828 1684 860 698 823 
824 <- 2828 : 5 | 2828 1684 860 698 686 824 
825 <- 2828 : 4 | 2828 1684 860 698 825 
826 <- 2828 : 5 | 2828 1684 860 698 686 826 
827 <- 2828 : 5 | 2828 1684 860 698 686 827 
828 <- 2828 : 4 | 2828 1684 860 698 828 
829 <- 2828 : 5 | 2828 1684 860 698 686 829 
830 <- 2828 : 4 | 2828 1684 860 698 830 
831 <- 2828 : 5 | 2828 1684 860 698 686 831 
832 <- 2828 : 5 | 2828 1684 860 698 686 832 
833 <- 2828 : 5 | 2828 1684 860 698 686 833 
834 <- 2828 : 5 | 2828 1684 860 698 686 834 
835 <- 2828 : 5 | 2828 1684 860 698 686 835 
836 <- 2828 : 5 | 2828 1684 860 698 686 836 
837 <- 2828 : 5 | 2828 1684 860 698 686 837 
838 <- 2828 : 5 | 2828 1684 860 698 686 838 
839 <- 2828 : 5 | 2828 1684 860 698 686 839 
840 <- 2828 : 4 | 2828 1684 860 698 840 
841 <- 2828 : 5 | 2828 1684 860 698 686 841 
842 <- 2828 : 5 | 2828 1684 860 698 686 842 
843 <- 2828 : 5 | 2828 1684 860 698 686 843 
844 <- 2828 : 5 | 2828 1684 860 698 686 844 
845 <- 2828 : 5 | 2828 1684 860 698 686 845 
846 <- 2828 : 5 | 2828 1684 860 698 686 846 
847 <- 2828 : 5 | 2828 1684 860 698 686 847 
848 <- 2828 : 5 | 2828 1684 860 698 686 848 
849 <- 2828 : 5 | 2828 1684 860 698 686 849 
850 <- 2828 : 5 | 2828 1684 860 698 686 850 
851 <- 2828 : 5 | 2828 1684 860 698 686 851 
852 <- 2828 : 5 | 2828 1684 860 698 686 852 
853 <- 2828 : 5 | 2828 1684 860 698 686 853 
854 <- 2828 : 5 | 2828 1684 860 698 686 854 
855 <- 2828 : 5 | 2828 1684 860 698 686 855 
856 <- 2828 : 4 | 2828 1684 860 698 856 
857 <- 2828 : 4 | 2828 1684 860 698 857 
858 <- 2828 : 4 | 2828 1684 860 698 858 
859 <- 2828 : 4 | 2828 1684 860 698 859 
860 <- 2828 : 2 | 2828 1684 860 
861 <- 2828 : 4 | 2828 1684 860 698 861 
862 <- 2828 : 4 | 2828 1684 860 698 862 
863 <- 2828 : 4 | 2828 1684 860 698 863 
864 <- 2828 : 4 | 2828 1684 860 698 864 
865 <- 2828 : 4 | 2828 1684 860 698 865 
866 <- 2828 : 4 | 2828 1684 860 698 866 
867 <- 2828 : 4 | 2828 1684 860 698 867 
868 <- 2828 : 4 | 2828 1684 860 698 868 
869 <- 2828 : 4 | 2828 1684 860 698 869 
870 <- 2828 : 4 | 2828 1684 860 698 870 
871 <- 2828 : 4 | 2828 1684 860 698 871 
872 <- 2828 : 4 | 2828 1684 860 698 872 
873 <- 2828 : 4 | 2828 1684 860 698 873 
874 <- 2828 : 4 | 2828 1684 860 698 874 
875 <- 2828 : 4 | 2828 1684 860 698 875 
876 <- 2828 : 4 | 2828 1684 860 698 876 
877 <- 2828 : 4 | 2828 1684 860 698 877 
878 <- 2828 : 4 | 2828 1684 860 698 878 
879 <- 2828 : 4 | 2828 1684 860 698 879 
880 <- 2828 : 4 | 2828 1684 860 698 880 
881 <- 2828 : 4 | 2828 1684 860 698 881 
882 <- 2828 : 4 | 2828 1684 860 698 882 
883 <- 2828 : 4 | 2828 1684 860 698 883 
884 <- 2828 : 4 | 2828 1684 860 698 884 
885 <- 2828 : 4 | 2828 1684 860 698 885 
886 <- 2828 : 4 | 2828 1684 860 698 886 
887 <- 2828 : 4 | 2828 1684 860 698 887 
888 <- 2828 : 4 | 2828 1684 860 698 888 
889 <- 2828 : 4 | 2828 1684 860 698 889 
890 <- 2828 : 4 | 2828 1684 860 698 890 
891 <- 2828 : 4 | 2828 1684 860 698 891 
892 <- 2828 : 4 | 2828 1684 860 698 892 
893 <- 2828 : 4 | 2828 1684 860 698 893 
894 <- 2828 : 4 | 2828 1684 860 698 894 
895 <- 2828 : 4 | 2828 1684 860 698 895 
896 <- 2838 : 3 | 2838 58 107 896 
897 <- 2838 : 3 | 2838 58 107 897 
898 <- 2838 : 3 | 2838 58 107 898 
899 <- 2838 : 3 | 2838 58 107 899 
900 <- 2838 : 3 | 2838 58 107 900 
901 <- 2838 : 3 | 2838 58 107 901 
902 <- 2838 : 3 | 2838 58 107 902 
903 <- 2838 : 3 | 2838 58 107 903 
904 <- 2838 : 2 | 2838 171 904 
905 <- 2838 : 3 | 2838 58 107 905 
906 <- 2838 : 3 | 2838 58 107 906 
907 <- 2838 : 3 | 2838 58 107 907 
908 <- 2838 : 3 | 2838 58 107 908 
909 <- 2838 : 3 | 2838 58 107 909 
910 <- 2838 : 3 | 2838 58 107 910 
911 <- 2838 : 3 | 2838 58 107 911 
912 <- 2838 : 3 | 2838 58 107 912 
913 <- 2838 : 3 | 2838 58 107 913 
914 <- 2838 : 3 | 2838 58 107 914 
915 <- 2838 : 3 | 2838 58 107 915 
916 <- 2838 : 3 | 2838 58 107 916 
917 <- 2838 : 3 | 2838 58 107 917 
918 <- 2838 : 3 | 2838 58 107 918 
919 <- 2838 : 3 | 2838 58 107 919 
920 <- 2838 : 3 | 2838 58 107 920 
921 <- 2838 : 3 | 2838 58 107 921 
922 <- 2838 : 3 | 2838 58 107 922 
923 <- 2883 : 2 | 2883 1505 923 
924 <- 2838 : 3 | 2838 58 107 924 
925 <- 2838 : 3 | 2838 58 107 925 
926 <- 2838 : 3 | 2838 58 107 926 
927 <- 2869 : 2 | 2869 1405 927 
928 <- 2838 : 3 | 2838 58 107 928 
929 <- 2883 : 2 | 2883 1505 929 
930 <- 2838 : 3 | 2838 58 107 930 
931 <- 2838 : 3 | 2838 58 107 931 
932 <- 2838 : 3 | 2838 58 107 932 
933 <- 2838 : 3 | 2838 58 107 933 
934 <- 2838 : 3 | 2838 58 107 934 
935 <- 2838 : 3 | 2838 58 107 935 
936 <- 2838 : 3 | 2838 58 107 936 
937 <- 2838 : 3 | 2838 58 107 937 
938 <- 2838 : 3 | 2838 58 107 938 
939 <- 2838 : 3 | 2838 58 107 939 
940 <- 2838 : 3 | 2838 58 107 940 
941 <- 2838 : 3 | 2838 58 107 941 
942 <- 2838 : 3 | 2838 58 107 942 
943 <- 2838 : 3 | 2838 58 107 943 
944 <- 2838 : 3 | 2838 58 107 944 
945 <- 2838 : 3 | 2838 58 107 945 
946 <- 2869 : 2 | 2869 1405 946 
947 <- 2838 : 3 | 2838 58 107 947 
948 <- 2838 : 3 | 2838 58 107 948 
949 <- 2838 : 3 | 2838 58 107 949 
950 <- 2838 : 3 | 2838 58 107 950 
951 <- 2883 : 2 | 2883 1656 951 
952 <- 2838 : 3 | 2838 58 107 952 
953 <- 2838 : 3 | 2838 58 107 953 
954 <- 2838 : 3 | 2838 58 107 954 
955 <- 2838 : 3 | 2838 58 107 955 
956 <- 2838 : 3 | 2838 58 107 956 
957 <- 2838 : 3 | 2838 58 107 957 
958 <- 2838 : 3 | 2838 58 107 958 
959 <- 2838 : 3 | 2838 58 107 959 
960 <- 2838 : 3 | 2838 58 107 960 
961 <- 2883 : 2 | 2883 1505 961 
962 <- 2838 : 3 | 2838 58 107 962 
963 <- 2838 : 3 | 2838 58 107 963 
964 <- 2838 : 3 | 2838 58 107 964 
965 <- 2838 : 3 | 2838 58 107 965 
966 <- 2838 : 3 | 2838 58 107 966 
967 <- 2869 : 2 | 2869 1405 967 
968 <- 2838 : 3 | 2838 58 107 968 
969 <- 2838 : 3 | 2838 58 107 969 
970 <- 2838 : 3 | 2838 58 107 970 
971 <- 2838 : 3 | 2838 58 107 971 
972 <- 2838 : 3 | 2838 58 107 972 
973 <- 2883 : 2 | 2883 990 973 
974 <- 2838 : 3 | 2838 58 107 974 
975 <- 2838 : 3 | 2838 58 107 975 
976 <- 2838 : 3 | 2838 58 107 976 
977 <- 2838 : 3 | 2838 58 107 977 
978 <- 2838 : 3 | 2838 58 107 978 
979 <- 2838 : 3 | 2838 58 107 979 
980 <- 2838 : 3 | 2838 58 107 980 
981 <- 2838 : 3 | 2838 58 107 981 
982 <- 2838 : 3 | 2838 58 107 982 
983 <- 2838 : 3 | 2838 58 107 983 
984 <- 2838 : 3 | 2838 58 107 984 
985 <- 2838 : 3 | 2838 58 107 985 
986 <- 2838 : 3 | 2838 58 107 986 
987 <- 2979 : 2 | 2979 1758 987 
988 <- 2838 : 3 | 2838 58 107 988 
989 <- 2838 : 3 | 2838 58 107 989 
990 <- 2883 : 1 | 2883 990 
991 <- 2883 : 2 | 2883 1505 991 
992 <- 2838 : 3 | 2838 58 107 992 
993 <- 2838 : 3 | 2838 58 107 993 
994 <- 2838 : 3 | 2838 58 107 994 
995 <- 2971 : 2 | 2971 1419 995 
996 <- 2883 : 2 | 2883 1505 996 
997 <- 2838 : 3 | 2838 58 107 997 
998 <- 2838 : 3 | 2838 58 107 998 
999 <- 2838 : 3 | 2838 58 107 999 
1000 <- 2838 : 3 | 2838 58 107 1000 
1001 <- 2838 : 3 | 2838 58 107 1001 
1002 <- 2838 : 3 | 2838 58 107 1002 
1003 <- 2838 : 3 | 2838 58 107 1003 
1004 <- 2838 : 3 | 2838 58 107 1004 
1005 <- 2838 : 3 | 2838 58 107 1005 
1006 <- 2838 : 3 | 2838 58 107 1006 
1007 <- 2838 : 3 | 2838 58 107 1007 
1008 <- 2883 : 2 | 2883 1505 1008 
1009 <- 2838 : 3 | 2838 58 107 1009 
1010 <- 2838 : 3 | 2838 58 107 1010 
1011 <- 2838 : 3 | 2838 58 107 1011 
1012 <- 2838 : 3 | 2838 58 107 1012 
1013 <- 2838 : 3 | 2838 58 107 1013 
1014 <- 2838 : 3 | 2838 58 107 1014 
1015 <- 2838 : 3 | 2838 58 107 1015 
1016 <- 2838 : 3 | 2838 58 107 1016 
1017 <- 2838 : 3 | 2838 58 107 1017 
1018 <- 2838 : 3 | 2838 58 107 1018 
1019 <- 2838 : 3 | 2838 58 107 1019 
1020 <- 2838 : 3 | 2838 58 107 1020 
1021 <- 2838 : 3 | 2838 58 107 1021 
1022 <- 2838 : 3 | 2838 58 107 1022 
1023 <- 2838 : 3 | 2838 58 107 1023 
1024 <- 2838 : 3 | 2838 58 107 1024 
1025 <- 2838 : 3 | 2838 58 107 1025 
1026 <- 2838 : 3 | 2838 58 107 1026 
1027 <- 2838 : 3 | 2838 58 107 1027 
1028 <- 2838 : 3 | 2838 58 107 1028 
1029 <- 2838 : 3 | 2838 58 107 1029 
1030 <- 2838 : 3 | 2838 58 107 1030 
1031 <- 2869 : 2 | 2869 1666 1031 
1032 <- 2838 : 3 | 2838 58 107 1032 
1033 <- 2838 : 3 | 2838 58 107 1033 
1034 <- 2838 : 3 | 2838 58 107 1034 
1035 <- 2838 : 3 | 2838 58 107 1035 
1036 <- 2838 : 3 | 2838 58 107 1036 
1037 <- 2838 : 3 | 2838 58 107 1037 
1038 <- 2838 : 3 | 2838 58 107 1038 
1039 <- 2838 : 3 | 2838 58 107 1039 
1040 <- 2838 : 3 | 2838 58 107 1040 
1041 <- 2838 : 3 | 2838 58 107 1041 
1042 <- 2838 : 3 | 2838 58 107 1042 
1043 <- 2838 : 3 | 2838 58 107 1043 
1044 <- 2838 : 3 | 2838 58 107 1044 
1045 <- 2838 : 3 | 2838 58 107 1045 
1046 <- 2838 : 3 | 2838 58 107 1046 
1047 <- 2838 : 3 | 2838 58 107 1047 
1048 <- 2968 : 2 | 2968 1450 1048 
1049 <- 2883 : 2 | 2883 1534 1049 
1050 <- 2838 : 3 | 2838 58 107 1050 
1051 <- 2838 : 3 | 2838 58 107 1051 
1052 <- 2838 : 3 | 2838 58 107 1052 
1053 <- 2838 : 3 | 2838 58 107 1053 
1054 <- 2838 : 3 | 2838 58 107 1054 
1055 <- 2869 : 2 | 2869 1666 1055 
1056 <- 2838 : 3 | 2838 58 107 1056 
1057 <- 2838 : 3 | 2838 58 107 1057 
1058 <- 2903 : 2 | 2903 1642 1058 
1059 <- 2838 : 3 | 2838 58 107 1059 
1060 <- 2838 : 3 | 2838 58 107 1060 
1061 <- 2838 : 3 | 2838 58 107 1061 
1062 <- 2838 : 3 | 2838 58 107 1062 
1063 <- 2838 : 3 | 2838 58 107 1063 
1064 <- 2838 : 3 | 2838 58 107 1064 
1065 <- 2838 : 3 | 2838 58 107 1065 
1066 <- 2838 : 3 | 2838 58 107 1066 
1067 <- 2838 : 3 | 2838 58 107 1067 
1068 <- 2838 : 3 | 2838 58 107 1068 
1069 <- 2838 : 3 | 2838 58 107 1069 
1070 <- 2838 : 3 | 2838 58 107 1070 
1071 <- 2838 : 3 | 2838 58 107 1071 
1072 <- 2838 : 3 | 2838 58 107 1072 
1073 <- 2838 : 3 | 2838 58 107 1073 
1074 <- 2838 : 3 | 2838 58 107 1074 
1075 <- 2838 : 3 | 2838 58 107 1075 
1076 <- 2838 : 3 | 2838 58 107 1076 
1077 <- 2903 : 2 | 2903 1642 1077 
1078 <- 2838 : 3 | 2838 58 107 1078 
1079 <- 2838 : 3 | 2838 58 107 1079 
1080 <- 2838 : 3 | 2838 58 107 1080 
1081 <- 2838 : 3 | 2838 58 107 1081 
1082 <- 2838 : 3 | 2838 58 107 1082 
1083 <- 2838 : 3 | 2838 58 107 1083 
1084 <- 2838 : 3 | 2838 58 107 1084 
1085 <- 2838 : 3 | 2838 58 107 1085 
1086 <- 2838 : 3 | 2838 58 107 1086 
1087 <- 2883 : 2 | 2883 1505 1087 
1088 <- 2838 : 3 | 2838 58 107 1088 
1089 <- 2838 : 3 | 2838 58 107 1089 
1090 <- 2838 : 3 | 2838 58 107 1090 
1091 <- 2838 : 3 | 2838 58 107 1091 
1092 <- 2838 : 3 | 2838 58 107 1092 
1093 <- 2838 : 3 | 2838 58 107 1093 
