0 <- 2814 : 2 | 2814 58 0 
572 <- 2814 : 4 | 2814 58 107 348 572 
573 <- 2814 : 4 | 2814 58 107 414 573 
574 <- 2424 : 4 | 2424 1912 428 395 574 
575 <- 2814 : 4 | 2814 58 107 414 575 
576 <- 2814 : 4 | 2814 58 107 414 576 
577 <- 2814 : 4 | 2814 58 107 414 577 
578 <- 2814 : 4 | 2814 58 107 414 578 
579 <- 2814 : 4 | 2814 58 107 414 579 
580 <- 2814 : 3 | 2814 58 107 580 
581 <- 2814 : 4 | 2814 58 107 414 581 
582 <- 2814 : 4 | 2814 58 107 414 582 
583 <- 2814 : 4 | 2814 58 107 414 583 
584 <- 2814 : 4 | 2814 58 107 414 584 
585 <- 2814 : 4 | 2814 58 107 414 585 
586 <- 2814 : 4 | 2814 58 107 376 586 
587 <- 2424 : 4 | 2424 1912 428 373 587 
588 <- 2814 : 4 | 2814 58 107 414 588 
589 <- 2814 : 4 | 2814 58 107 414 589 
590 <- 2424 : 4 | 2424 1912 428 373 590 
591 <- 2424 : 3 | 2424 1912 428 591 
592 <- 2814 : 4 | 2814 58 107 414 592 
593 <- 2424 : 4 | 2424 1912 428 412 593 
594 <- 2424 : 3 | 2424 1912 428 594 
595 <- 2814 : 4 | 2814 58 107 414 595 
596 <- 2814 : 3 | 2814 58 107 596 
597 <- 2814 : 4 | 2814 58 107 414 597 
598 <- 2814 : 4 | 2814 58 107 414 598 
599 <- 2814 : 4 | 2814 58 107 414 599 
600 <- 2814 : 4 | 2814 58 107 414 600 
601 <- 2814 : 3 | 2814 58 107 601 
602 <- 2814 : 4 | 2814 58 107 414 602 
603 <- 2814 : 4 | 2814 58 107 414 603 
604 <- 2424 : 3 | 2424 1912 428 604 
605 <- 2814 : 4 | 2814 58 107 414 605 
606 <- 2814 : 3 | 2814 58 107 606 
607 <- 2814 : 4 | 2814 58 107 414 607 
608 <- 2814 : 4 | 2814 58 107 414 608 
609 <- 2424 : 3 | 2424 1912 428 609 
610 <- 2814 : 4 | 2814 58 107 376 610 
611 <- 2814 : 4 | 2814 58 107 414 611 
612 <- 2814 : 4 | 2814 58 107 414 612 
613 <- 2814 : 4 | 2814 58 107 414 613 
614 <- 2424 : 3 | 2424 1912 428 614 
615 <- 2814 : 4 | 2814 58 107 414 615 
616 <- 2814 : 4 | 2814 58 107 414 616 
617 <- 2814 : 4 | 2814 58 107 414 617 
618 <- 2814 : 4 | 2814 58 107 414 618 
619 <- 2814 : 4 | 2814 58 107 414 619 
620 <- 2424 : 4 | 2424 1912 428 395 620 
621 <- 2814 : 4 | 2814 58 107 414 621 
622 <- 2814 : 4 | 2814 58 107 414 622 
623 <- 2814 : 4 | 2814 58 107 414 623 
624 <- 2814 : 4 | 2814 58 107 414 624 
625 <- 2814 : 4 | 2814 58 107 414 625 
626 <- 2814 : 4 | 2814 58 107 414 626 
627 <- 2814 : 4 | 2814 58 107 414 627 
628 <- 2814 : 4 | 2814 58 107 414 628 
629 <- 2814 : 3 | 2814 58 107 629 
630 <- 2424 : 4 | 2424 1912 428 395 630 
631 <- 2814 : 4 | 2814 58 107 414 631 
632 <- 2814 : 4 | 2814 58 107 414 632 
633 <- 2814 : 4 | 2814 58 107 414 633 
634 <- 2424 : 3 | 2424 1912 563 634 
635 <- 2814 : 4 | 2814 58 107 414 635 
636 <- 2814 : 4 | 2814 58 107 414 636 
637 <- 2814 : 3 | 2814 58 107 637 
638 <- 2814 : 4 | 2814 58 107 414 638 
639 <- 2814 : 4 | 2814 58 107 414 639 
640 <- 2814 : 4 | 2814 58 107 414 640 
641 <- 2814 : 3 | 2814 58 107 641 
642 <- 2814 : 4 | 2814 58 107 414 642 
643 <- 2814 : 4 | 2814 58 107 414 643 
644 <- 2814 : 4 | 2814 58 107 414 644 
645 <- 2424 : 3 | 2424 1912 563 645 
646 <- 2424 : 4 | 2424 1912 428 370 646 
647 <- 2814 : 4 | 2814 58 107 414 647 
648 <- 2814 : 4 | 2814 58 107 414 648 
649 <- 2814 : 3 | 2814 58 107 649 
650 <- 2814 : 4 | 2814 58 107 414 650 
651 <- 2814 : 3 | 2814 58 107 651 
652 <- 2814 : 4 | 2814 58 107 376 652 
653 <- 2814 : 4 | 2814 58 107 414 653 
654 <- 2814 : 4 | 2814 58 107 414 654 
655 <- 2814 : 4 | 2814 58 107 414 655 
656 <- 2814 : 4 | 2814 58 107 363 656 
657 <- 2814 : 4 | 2814 58 107 414 657 
658 <- 2814 : 4 | 2814 58 107 414 658 
659 <- 2814 : 4 | 2814 58 107 414 659 
660 <- 2814 : 4 | 2814 58 107 414 660 
661 <- 2814 : 4 | 2814 58 107 414 661 
662 <- 2814 : 4 | 2814 58 107 414 662 
663 <- 2814 : 4 | 2814 58 107 414 663 
664 <- 2814 : 4 | 2814 58 107 414 664 
665 <- 2814 : 4 | 2814 58 107 414 665 
666 <- 2424 : 4 | 2424 1912 428 370 666 
667 <- 2424 : 3 | 2424 1912 428 667 
668 <- 2814 : 4 | 2814 58 107 414 668 
669 <- 2424 : 3 | 2424 1912 428 669 
670 <- 2814 : 4 | 2814 58 107 414 670 
671 <- 2814 : 4 | 2814 58 107 414 671 
672 <- 2814 : 4 | 2814 58 107 414 672 
673 <- 2814 : 4 | 2814 58 107 376 673 
674 <- 2814 : 4 | 2814 58 107 414 674 
675 <- 2814 : 4 | 2814 58 107 414 675 
676 <- 2424 : 3 | 2424 1912 428 676 
677 <- 2814 : 4 | 2814 58 107 414 677 
678 <- 2424 : 4 | 2424 1912 428 395 678 
679 <- 2814 : 4 | 2814 58 107 414 679 
680 <- 2424 : 4 | 2424 1912 428 373 680 
681 <- 2814 : 4 | 2814 58 107 414 681 
682 <- 2814 : 4 | 2814 58 107 414 682 
683 <- 2424 : 3 | 2424 1912 428 683 
684 <- 2814 : 4 | 2814 58 107 414 684 
685 <- 2814 : 4 | 2814 58 107 414 685 
686 <- 2661 : 4 | 2661 1684 860 698 686 
687 <- 2661 : 5 | 2661 1684 860 698 686 687 
688 <- 2661 : 5 | 2661 1684 860 698 686 688 
689 <- 2661 : 5 | 2661 1684 860 698 686 689 
690 <- 2661 : 5 | 2661 1684 860 698 686 690 
691 <- 2661 : 5 | 2661 1684 860 698 686 691 
692 <- 2661 : 5 | 2661 1684 860 698 686 692 
693 <- 2661 : 5 | 2661 1684 860 698 686 693 
694 <- 2661 : 5 | 2661 1684 860 698 686 694 
695 <- 2661 : 5 | 2661 1684 860 698 686 695 
696 <- 2661 : 5 | 2661 1684 860 698 686 696 
697 <- 2661 : 4 | 2661 1684 860 698 697 
698 <- 2661 : 3 | 2661 1684 860 698 
699 <- 2661 : 5 | 2661 1684 860 698 686 699 
700 <- 2661 : 5 | 2661 1684 860 698 686 700 
701 <- 2661 : 5 | 2661 1684 860 698 686 701 
702 <- 2661 : 5 | 2661 1684 860 698 686 702 
703 <- 2661 : 4 | 2661 1684 860 698 703 
704 <- 2661 : 5 | 2661 1684 860 698 686 704 
705 <- 2661 : 5 | 2661 1684 860 698 686 705 
706 <- 2661 : 5 | 2661 1684 860 698 686 706 
707 <- 2661 : 5 | 2661 1684 860 698 686 707 
708 <- 2661 : 4 | 2661 1684 860 698 708 
709 <- 2661 : 5 | 2661 1684 860 698 686 709 
710 <- 2661 : 5 | 2661 1684 860 698 686 710 
711 <- 2661 : 5 | 2661 1684 860 698 686 711 
712 <- 2661 : 5 | 2661 1684 860 698 686 712 
713 <- 2661 : 4 | 2661 1684 860 698 713 
714 <- 2661 : 5 | 2661 1684 860 698 686 714 
715 <- 2661 : 5 | 2661 1684 860 698 686 715 
716 <- 2661 : 5 | 2661 1684 860 698 686 716 
717 <- 2661 : 5 | 2661 1684 860 698 686 717 
718 <- 2661 : 5 | 2661 1684 860 698 686 718 
719 <- 2661 : 4 | 2661 1684 860 698 719 
720 <- 2661 : 5 | 2661 1684 860 698 686 720 
721 <- 2661 : 5 | 2661 1684 860 698 686 721 
722 <- 2661 : 5 | 2661 1684 860 698 686 722 
723 <- 2661 : 5 | 2661 1684 860 698 686 723 
724 <- 2661 : 5 | 2661 1684 860 698 686 724 
725 <- 2661 : 5 | 2661 1684 860 698 686 725 
726 <- 2661 : 5 | 2661 1684 860 698 686 726 
727 <- 2661 : 5 | 2661 1684 860 698 686 727 
728 <- 2661 : 5 | 2661 1684 860 698 686 728 
729 <- 2661 : 4 | 2661 1684 860 698 729 
730 <- 2661 : 5 | 2661 1684 860 698 686 730 
731 <- 2661 : 5 | 2661 1684 860 698 686 731 
732 <- 2661 : 5 | 2661 1684 860 698 686 732 
733 <- 2661 : 5 | 2661 1684 860 698 686 733 
734 <- 2661 : 5 | 2661 1684 860 698 686 734 
735 <- 2661 : 5 | 2661 1684 860 698 686 735 
736 <- 2661 : 5 | 2661 1684 860 698 686 736 
737 <- 2661 : 5 | 2661 1684 860 698 686 737 
738 <- 2661 : 5 | 2661 1684 860 698 686 738 
739 <- 2661 : 5 | 2661 1684 860 698 686 739 
740 <- 2661 : 5 | 2661 1684 860 698 686 740 
741 <- 2661 : 5 | 2661 1684 860 698 686 741 
742 <- 2661 : 5 | 2661 1684 860 698 686 742 
743 <- 2661 : 5 | 2661 1684 860 698 686 743 
744 <- 2661 : 5 | 2661 1684 860 698 686 744 
745 <- 2661 : 4 | 2661 1684 860 698 745 
746 <- 2661 : 5 | 2661 1684 860 698 686 746 
747 <- 2661 : 4 | 2661 1684 860 698 747 
748 <- 2661 : 5 | 2661 1684 860 698 686 748 
749 <- 2661 : 5 | 2661 1684 860 698 686 749 
750 <- 2661 : 5 | 2661 1684 860 698 686 750 
751 <- 2661 : 5 | 2661 1684 860 698 686 751 
752 <- 2661 : 5 | 2661 1684 860 698 686 752 
753 <- 2661 : 4 | 2661 1684 860 698 753 
754 <- 2661 : 5 | 2661 1684 860 698 686 754 
755 <- 2661 : 5 | 2661 1684 860 698 686 755 
756 <- 2661 : 5 | 2661 1684 860 698 686 756 
757 <- 2661 : 5 | 2661 1684 860 698 686 757 
758 <- 2661 : 5 | 2661 1684 860 698 686 758 
759 <- 2661 : 5 | 2661 1684 860 698 686 759 
760 <- 2661 : 5 | 2661 1684 860 698 686 760 
761 <- 2661 : 5 | 2661 1684 860 698 686 761 
762 <- 2661 : 5 | 2661 1684 860 698 686 762 
763 <- 2661 : 5 | 2661 1684 860 698 686 763 
764 <- 2661 : 5 | 2661 1684 860 698 686 764 
765 <- 2661 : 5 | 2661 1684 860 698 686 765 
766 <- 2661 : 5 | 2661 1684 860 698 686 766 
767 <- 2661 : 5 | 2661 1684 860 698 686 767 
768 <- 2661 : 5 | 2661 1684 860 698 686 768 
769 <- 2661 : 4 | 2661 1684 860 698 769 
770 <- 2661 : 5 | 2661 1684 860 698 686 770 
771 <- 2661 : 5 | 2661 1684 860 698 686 771 
772 <- 2661 : 4 | 2661 1684 860 698 772 
773 <- 2661 : 5 | 2661 1684 860 698 686 773 
774 <- 2661 : 4 | 2661 1684 860 698 774 
775 <- 2661 : 5 | 2661 1684 860 698 686 775 
776 <- 2661 : 4 | 2661 1684 860 698 776 
777 <- 2661 : 5 | 2661 1684 860 698 686 777 
778 <- 2661 : 5 | 2661 1684 860 698 686 778 
779 <- 2661 : 5 | 2661 1684 860 698 686 779 
780 <- 2661 : 5 | 2661 1684 860 698 686 780 
781 <- 2661 : 5 | 2661 1684 860 698 686 781 
782 <- 2661 : 5 | 2661 1684 860 698 686 782 
783 <- 2661 : 5 | 2661 1684 860 698 686 783 
784 <- 2661 : 5 | 2661 1684 860 698 686 784 
785 <- 2661 : 5 | 2661 1684 860 698 686 785 
786 <- 2661 : 5 | 2661 1684 860 698 686 786 
787 <- 2661 : 5 | 2661 1684 860 698 686 787 
788 <- 2661 : 5 | 2661 1684 860 698 686 788 
789 <- 2661 : 5 | 2661 1684 860 698 686 789 
790 <- 2661 : 5 | 2661 1684 860 698 686 790 
791 <- 2661 : 5 | 2661 1684 860 698 686 791 
792 <- 2661 : 5 | 2661 1684 860 698 686 792 
793 <- 2661 : 5 | 2661 1684 860 698 686 793 
794 <- 2661 : 5 | 2661 1684 860 698 686 794 
795 <- 2661 : 5 | 2661 1684 860 698 686 795 
796 <- 2661 : 5 | 2661 1684 860 698 686 796 
797 <- 2661 : 5 | 2661 1684 860 698 686 797 
798 <- 2661 : 4 | 2661 1684 860 698 798 
799 <- 2661 : 5 | 2661 1684 860 698 686 799 
800 <- 2661 : 4 | 2661 1684 860 698 800 
801 <- 2661 : 5 | 2661 1684 860 698 686 801 
802 <- 2661 : 5 | 2661 1684 860 698 686 802 
803 <- 2661 : 4 | 2661 1684 860 698 803 
804 <- 2661 : 4 | 2661 1684 860 698 804 
805 <- 2661 : 4 | 2661 1684 860 698 805 
806 <- 2661 : 5 | 2661 1684 860 698 686 806 
807 <- 2661 : 5 | 2661 1684 860 698 686 807 
808 <- 2661 : 5 | 2661 1684 860 698 686 808 
809 <- 2661 : 5 | 2661 1684 860 698 686 809 
810 <- 2661 : 4 | 2661 1684 860 698 810 
811 <- 2661 : 4 | 2661 1684 860 698 811 
812 <- 2661 : 5 | 2661 1684 860 698 686 812 
813 <- 2661 : 5 | 2661 1684 860 698 686 813 
814 <- 2661 : 5 | 2661 1684 860 698 686 814 
815 <- 2661 : 5 | 2661 1684 860 698 686 815 
816 <- 2661 : 5 | 2661 1684 860 698 686 816 
817 <- 2661 : 5 | 2661 1684 860 698 686 817 
818 <- 2661 : 5 | 2661 1684 860 698 686 818 
819 <- 2661 : 4 | 2661 1684 860 698 819 
820 <- 2661 : 5 | 2661 1684 860 698 686 820 
821 <- 2661 : 5 | 2661 1684 860 698 686 821 
822 <- 2661 : 5 | 2661 1684 860 698 686 822 
823 <- 2661 : 4 | 2661 1684 860 698 823 
824 <- 2661 : 5 | 2661 1684 860 698 686 824 
825 <- 2661 : 4 | 2661 1684 860 698 825 
826 <- 2661 : 5 | 2661 1684 860 698 686 826 
827 <- 2661 : 5 | 2661 1684 860 698 686 827 
828 <- 2661 : 4 | 2661 1684 860 698 828 
829 <- 2661 : 5 | 2661 1684 860 698 686 829 
830 <- 2661 : 4 | 2661 1684 860 698 830 
831 <- 2661 : 5 | 2661 1684 860 698 686 831 
832 <- 2661 : 5 | 2661 1684 860 698 686 832 
833 <- 2661 : 5 | 2661 1684 860 698 686 833 
834 <- 2661 : 5 | 2661 1684 860 698 686 834 
835 <- 2661 : 5 | 2661 1684 860 698 686 835 
836 <- 2661 : 5 | 2661 1684 860 698 686 836 
837 <- 2661 : 5 | 2661 1684 860 698 686 837 
838 <- 2661 : 5 | 2661 1684 860 698 686 838 
839 <- 2661 : 5 | 2661 1684 860 698 686 839 
840 <- 2661 : 4 | 2661 1684 860 698 840 
841 <- 2661 : 5 | 2661 1684 860 698 686 841 
842 <- 2661 : 5 | 2661 1684 860 698 686 842 
843 <- 2661 : 5 | 2661 1684 860 698 686 843 
844 <- 2661 : 5 | 2661 1684 860 698 686 844 
845 <- 2661 : 5 | 2661 1684 860 698 686 845 
846 <- 2661 : 5 | 2661 1684 860 698 686 846 
847 <- 2661 : 5 | 2661 1684 860 698 686 847 
848 <- 2661 : 5 | 2661 1684 860 698 686 848 
849 <- 2661 : 5 | 2661 1684 860 698 686 849 
850 <- 2661 : 5 | 2661 1684 860 698 686 850 
851 <- 2661 : 5 | 2661 1684 860 698 686 851 
852 <- 2661 : 5 | 2661 1684 860 698 686 852 
853 <- 2661 : 5 | 2661 1684 860 698 686 853 
854 <- 2661 : 5 | 2661 1684 860 698 686 854 
855 <- 2661 : 5 | 2661 1684 860 698 686 855 
856 <- 2661 : 4 | 2661 1684 860 698 856 
857 <- 2661 : 4 | 2661 1684 860 698 857 
858 <- 2661 : 4 | 2661 1684 860 698 858 
859 <- 2661 : 4 | 2661 1684 860 698 859 
860 <- 2661 : 2 | 2661 1684 860 
861 <- 2661 : 4 | 2661 1684 860 698 861 
862 <- 2661 : 4 | 2661 1684 860 698 862 
863 <- 2661 : 4 | 2661 1684 860 698 863 
864 <- 2661 : 4 | 2661 1684 860 698 864 
865 <- 2661 : 4 | 2661 1684 860 698 865 
866 <- 2661 : 4 | 2661 1684 860 698 866 
867 <- 2661 : 4 | 2661 1684 860 698 867 
868 <- 2661 : 4 | 2661 1684 860 698 868 
869 <- 2661 : 4 | 2661 1684 860 698 869 
870 <- 2661 : 4 | 2661 1684 860 698 870 
871 <- 2661 : 4 | 2661 1684 860 698 871 
872 <- 2661 : 4 | 2661 1684 860 698 872 
873 <- 2661 : 4 | 2661 1684 860 698 873 
874 <- 2661 : 4 | 2661 1684 860 698 874 
875 <- 2661 : 4 | 2661 1684 860 698 875 
876 <- 2661 : 4 | 2661 1684 860 698 876 
877 <- 2661 : 4 | 2661 1684 860 698 877 
878 <- 2661 : 4 | 2661 1684 860 698 878 
879 <- 2661 : 4 | 2661 1684 860 698 879 
880 <- 2661 : 4 | 2661 1684 860 698 880 
881 <- 2661 : 4 | 2661 1684 860 698 881 
882 <- 2661 : 4 | 2661 1684 860 698 882 
883 <- 2661 : 4 | 2661 1684 860 698 883 
884 <- 2661 : 4 | 2661 1684 860 698 884 
885 <- 2661 : 4 | 2661 1684 860 698 885 
886 <- 2661 : 4 | 2661 1684 860 698 886 
887 <- 2661 : 4 | 2661 1684 860 698 887 
888 <- 2661 : 4 | 2661 1684 860 698 888 
889 <- 2661 : 4 | 2661 1684 860 698 889 
890 <- 2661 : 4 | 2661 1684 860 698 890 
891 <- 2661 : 4 | 2661 1684 860 698 891 
892 <- 2661 : 4 | 2661 1684 860 698 892 
893 <- 2661 : 4 | 2661 1684 860 698 893 
894 <- 2661 : 4 | 2661 1684 860 698 894 
895 <- 2661 : 4 | 2661 1684 860 698 895 
896 <- 2814 : 3 | 2814 58 107 896 
897 <- 2814 : 3 | 2814 58 107 897 
898 <- 2814 : 3 | 2814 58 107 898 
899 <- 2814 : 3 | 2814 58 107 899 
900 <- 2814 : 3 | 2814 58 107 900 
901 <- 2814 : 3 | 2814 58 107 901 
902 <- 2814 : 3 | 2814 58 107 902 
903 <- 2814 : 3 | 2814 58 107 903 
904 <- 2704 : 2 | 2704 171 904 
905 <- 2814 : 3 | 2814 58 107 905 
906 <- 2814 : 3 | 2814 58 107 906 
907 <- 2814 : 3 | 2814 58 107 907 
908 <- 2458 : 2 | 2458 1465 908 
909 <- 2814 : 3 | 2814 58 107 909 
910 <- 2814 : 3 | 2814 58 107 910 
911 <- 2814 : 3 | 2814 58 107 911 
912 <- 2814 : 3 | 2814 58 107 912 
913 <- 2814 : 3 | 2814 58 107 913 
914 <- 2814 : 3 | 2814 58 107 914 
915 <- 2814 : 3 | 2814 58 107 915 
916 <- 2436 : 2 | 2436 1718 916 
917 <- 2814 : 3 | 2814 58 107 917 
918 <- 2814 : 3 | 2814 58 107 918 
919 <- 2814 : 3 | 2814 58 107 919 
920 <- 2814 : 3 | 2814 58 107 920 
921 <- 2436 : 2 | 2436 1718 921 
922 <- 2814 : 3 | 2814 58 107 922 
923 <- 2678 : 2 | 2678 1505 923 
924 <- 2814 : 3 | 2814 58 107 924 
925 <- 2436 : 2 | 2436 1718 925 
926 <- 2814 : 3 | 2814 58 107 926 
927 <- 2724 : 2 | 2724 1405 927 
928 <- 2814 : 3 | 2814 58 107 928 
929 <- 2678 : 2 | 2678 1505 929 
930 <- 2814 : 3 | 2814 58 107 930 
931 <- 2814 : 3 | 2814 58 107 931 
932 <- 2814 : 3 | 2814 58 107 932 
933 <- 2814 : 3 | 2814 58 107 933 
934 <- 2814 : 3 | 2814 58 107 934 
935 <- 2814 : 3 | 2814 58 107 935 
936 <- 2814 : 3 | 2814 58 107 936 
937 <- 2814 : 3 | 2814 58 107 937 
938 <- 2814 : 3 | 2814 58 107 938 
939 <- 2814 : 3 | 2814 58 107 939 
940 <- 2814 : 3 | 2814 58 107 940 
941 <- 2814 : 3 | 2814 58 107 941 
942 <- 2814 : 3 | 2814 58 107 942 
943 <- 2814 : 3 | 2814 58 107 943 
944 <- 2814 : 3 | 2814 58 107 944 
945 <- 2814 : 3 | 2814 58 107 945 
946 <- 2724 : 2 | 2724 1405 946 
947 <- 2814 : 3 | 2814 58 107 947 
948 <- 2814 : 3 | 2814 58 107 948 
949 <- 2814 : 3 | 2814 58 107 949 
950 <- 2814 : 3 | 2814 58 107 950 
951 <- 2764 : 2 | 2764 1656 951 
952 <- 2814 : 3 | 2814 58 107 952 
953 <- 2814 : 3 | 2814 58 107 953 
954 <- 2814 : 3 | 2814 58 107 954 
955 <- 2814 : 3 | 2814 58 107 955 
956 <- 2814 : 3 | 2814 58 107 956 
957 <- 2814 : 3 | 2814 58 107 957 
958 <- 2814 : 3 | 2814 58 107 958 
959 <- 2814 : 3 | 2814 58 107 959 
960 <- 2814 : 3 | 2814 58 107 960 
961 <- 2678 : 2 | 2678 1505 961 
962 <- 2814 : 3 | 2814 58 107 962 
963 <- 2814 : 3 | 2814 58 107 963 
964 <- 2814 : 3 | 2814 58 107 964 
965 <- 2814 : 3 | 2814 58 107 965 
966 <- 2814 : 3 | 2814 58 107 966 
967 <- 2724 : 2 | 2724 1405 967 
968 <- 2814 : 3 | 2814 58 107 968 
969 <- 2814 : 3 | 2814 58 107 969 
970 <- 2814 : 3 | 2814 58 107 970 
971 <- 2814 : 3 | 2814 58 107 971 
972 <- 2814 : 3 | 2814 58 107 972 
973 <- 2678 : 2 | 2678 990 973 
974 <- 2814 : 3 | 2814 58 107 974 
975 <- 2814 : 3 | 2814 58 107 975 
976 <- 2814 : 3 | 2814 58 107 976 
977 <- 2814 : 3 | 2814 58 107 977 
978 <- 2814 : 3 | 2814 58 107 978 
979 <- 2814 : 3 | 2814 58 107 979 
980 <- 2814 : 3 | 2814 58 107 980 
981 <- 2814 : 3 | 2814 58 107 981 
982 <- 2814 : 3 | 2814 58 107 982 
983 <- 2814 : 3 | 2814 58 107 983 
984 <- 2814 : 3 | 2814 58 107 984 
985 <- 2814 : 3 | 2814 58 107 985 
986 <- 2814 : 3 | 2814 58 107 986 
987 <- 2677 : 2 | 2677 1758 987 
988 <- 2814 : 3 | 2814 58 107 988 
989 <- 2814 : 3 | 2814 58 107 989 
990 <- 2678 : 1 | 2678 990 
991 <- 2678 : 2 | 2678 1505 991 
992 <- 2814 : 3 | 2814 58 107 992 
993 <- 2814 : 3 | 2814 58 107 993 
994 <- 2814 : 3 | 2814 58 107 994 
995 <- 2677 : 2 | 2677 1171 995 
996 <- 2678 : 2 | 2678 1505 996 
997 <- 2814 : 3 | 2814 58 107 997 
998 <- 2814 : 3 | 2814 58 107 998 
999 <- 2814 : 3 | 2814 58 107 999 
1000 <- 2814 : 3 | 2814 58 107 1000 
1001 <- 2814 : 3 | 2814 58 107 1001 
1002 <- 2814 : 3 | 2814 58 107 1002 
1003 <- 2814 : 3 | 2814 58 107 1003 
1004 <- 2814 : 3 | 2814 58 107 1004 
1005 <- 2814 : 3 | 2814 58 107 1005 
1006 <- 2814 : 3 | 2814 58 107 1006 
1007 <- 2814 : 3 | 2814 58 107 1007 
1008 <- 2678 : 2 | 2678 1505 1008 
1009 <- 2814 : 3 | 2814 58 107 1009 
1010 <- 2814 : 3 | 2814 58 107 1010 
1011 <- 2814 : 3 | 2814 58 107 1011 
1012 <- 2814 : 3 | 2814 58 107 1012 
1013 <- 2458 : 2 | 2458 1465 1013 
1014 <- 2814 : 3 | 2814 58 107 1014 
1015 <- 2814 : 3 | 2814 58 107 1015 
1016 <- 2814 : 3 | 2814 58 107 1016 
1017 <- 2814 : 3 | 2814 58 107 1017 
1018 <- 2814 : 3 | 2814 58 107 1018 
1019 <- 2814 : 3 | 2814 58 107 1019 
1020 <- 2814 : 3 | 2814 58 107 1020 
1021 <- 2814 : 3 | 2814 58 107 1021 
1022 <- 2814 : 3 | 2814 58 107 1022 
1023 <- 2814 : 3 | 2814 58 107 1023 
1024 <- 2814 : 3 | 2814 58 107 1024 
1025 <- 2814 : 3 | 2814 58 107 1025 
1026 <- 2814 : 3 | 2814 58 107 1026 
1027 <- 2814 : 3 | 2814 58 107 1027 
1028 <- 2436 : 2 | 2436 1718 1028 
1029 <- 2677 : 2 | 2677 1171 1029 
1030 <- 2814 : 3 | 2814 58 107 1030 
1031 <- 2707 : 2 | 2707 1666 1031 
1032 <- 2814 : 3 | 2814 58 107 1032 
1033 <- 2814 : 3 | 2814 58 107 1033 
1034 <- 2814 : 3 | 2814 58 107 1034 
1035 <- 2814 : 3 | 2814 58 107 1035 
1036 <- 2814 : 3 | 2814 58 107 1036 
1037 <- 2814 : 3 | 2814 58 107 1037 
1038 <- 2814 : 3 | 2814 58 107 1038 
1039 <- 2814 : 3 | 2814 58 107 1039 
1040 <- 2814 : 3 | 2814 58 107 1040 
1041 <- 2814 : 3 | 2814 58 107 1041 
1042 <- 2814 : 3 | 2814 58 107 1042 
1043 <- 2814 : 3 | 2814 58 107 1043 
1044 <- 2814 : 3 | 2814 58 107 1044 
1045 <- 2814 : 3 | 2814 58 107 1045 
1046 <- 2814 : 3 | 2814 58 107 1046 
1047 <- 2814 : 3 | 2814 58 107 1047 
1048 <- 2814 : 3 | 2814 58 107 1048 
1049 <- 2693 : 2 | 2693 1534 1049 
1050 <- 2814 : 3 | 2814 58 107 1050 
1051 <- 2814 : 3 | 2814 58 107 1051 
1052 <- 2814 : 3 | 2814 58 107 1052 
1053 <- 2677 : 2 | 2677 1171 1053 
1054 <- 2814 : 3 | 2814 58 107 1054 
1055 <- 2707 : 2 | 2707 1666 1055 
1056 <- 2814 : 3 | 2814 58 107 1056 
1057 <- 2814 : 3 | 2814 58 107 1057 
1058 <- 2677 : 2 | 2677 1171 1058 
1059 <- 2814 : 3 | 2814 58 107 1059 
1060 <- 2814 : 3 | 2814 58 107 1060 
1061 <- 2814 : 3 | 2814 58 107 1061 
1062 <- 2814 : 3 | 2814 58 107 1062 
1063 <- 2814 : 3 | 2814 58 107 1063 
1064 <- 2814 : 3 | 2814 58 107 1064 
1065 <- 2814 : 3 | 2814 58 107 1065 
1066 <- 2814 : 3 | 2814 58 107 1066 
1067 <- 2814 : 3 | 2814 58 107 1067 
1068 <- 2814 : 3 | 2814 58 107 1068 
1069 <- 2814 : 3 | 2814 58 107 1069 
1070 <- 2814 : 3 | 2814 58 107 1070 
1071 <- 2814 : 3 | 2814 58 107 1071 
1072 <- 2814 : 3 | 2814 58 107 1072 
1073 <- 2814 : 3 | 2814 58 107 1073 
1074 <- 2677 : 2 | 2677 1171 1074 
1075 <- 2814 : 3 | 2814 58 107 1075 
1076 <- 2814 : 3 | 2814 58 107 1076 
1077 <- 2677 : 2 | 2677 1171 1077 
1078 <- 2814 : 3 | 2814 58 107 1078 
1079 <- 2814 : 3 | 2814 58 107 1079 
1080 <- 2814 : 3 | 2814 58 107 1080 
1081 <- 2814 : 3 | 2814 58 107 1081 
1082 <- 2814 : 3 | 2814 58 107 1082 
1083 <- 2814 : 3 | 2814 58 107 1083 
1084 <- 2814 : 3 | 2814 58 107 1084 
1085 <- 2814 : 3 | 2814 58 107 1085 
1086 <- 2814 : 3 | 2814 58 107 1086 
1087 <- 2678 : 2 | 2678 1505 1087 
1088 <- 2814 : 3 | 2814 58 107 1088 
1089 <- 2814 : 3 | 2814 58 107 1089 
1090 <- 2814 : 3 | 2814 58 107 1090 
1091 <- 2814 : 3 | 2814 58 107 1091 
1092 <- 2814 : 3 | 2814 58 107 1092 
1093 <- 2814 : 3 | 2814 58 107 1093 
1094 <- 2814 : 3 | 2814 58 107 1094 
1095 <- 2814 : 3 | 2814 58 107 1095 
1096 <- 2814 : 3 | 2814 58 107 1096 
1097 <- 2814 : 3 | 2814 58 107 1097 
1098 <- 2678 : 2 | 2678 1505 1098 
1099 <- 2814 : 3 | 2814 58 107 1099 
