0 <- 1212 : 2 | 1212 107 0 
600 <- 1212 : 3 | 1212 107 414 600 
601 <- 1349 : 1 | 1349 601 
602 <- 1212 : 3 | 1212 107 414 602 
603 <- 1212 : 3 | 1212 107 414 603 
604 <- 1300 : 2 | 1300 376 604 
605 <- 1212 : 3 | 1212 107 414 605 
606 <- 1300 : 1 | 1300 606 
607 <- 1212 : 3 | 1212 107 414 607 
608 <- 1212 : 3 | 1212 107 414 608 
609 <- 1226 : 2 | 1226 428 609 
610 <- 1300 : 2 | 1300 376 610 
611 <- 1212 : 3 | 1212 107 414 611 
612 <- 1212 : 3 | 1212 107 414 612 
613 <- 1212 : 3 | 1212 107 414 613 
614 <- 1300 : 2 | 1300 376 614 
615 <- 1212 : 3 | 1212 107 414 615 
616 <- 1215 : 2 | 1215 596 616 
617 <- 1212 : 3 | 1212 107 414 617 
618 <- 1215 : 2 | 1215 596 618 
619 <- 1212 : 3 | 1212 107 414 619 
620 <- 1215 : 2 | 1215 596 620 
621 <- 1212 : 3 | 1212 107 414 621 
622 <- 1212 : 3 | 1212 107 414 622 
623 <- 1212 : 3 | 1212 107 414 623 
624 <- 1212 : 3 | 1212 107 414 624 
625 <- 1212 : 3 | 1212 107 414 625 
626 <- 1212 : 3 | 1212 107 414 626 
627 <- 1212 : 3 | 1212 107 414 627 
628 <- 1212 : 3 | 1212 107 414 628 
629 <- 1223 : 1 | 1223 629 
630 <- 1215 : 2 | 1215 596 630 
631 <- 1212 : 3 | 1212 107 414 631 
632 <- 1212 : 3 | 1212 107 414 632 
633 <- 1212 : 3 | 1212 107 414 633 
634 <- 1300 : 2 | 1300 376 634 
635 <- 1212 : 3 | 1212 107 414 635 
636 <- 1212 : 3 | 1212 107 414 636 
637 <- 1277 : 1 | 1277 637 
638 <- 1212 : 3 | 1212 107 414 638 
639 <- 1237 : 2 | 1237 483 639 
640 <- 1212 : 3 | 1212 107 414 640 
641 <- 1231 : 1 | 1231 641 
642 <- 1212 : 3 | 1212 107 414 642 
643 <- 1212 : 3 | 1212 107 414 643 
644 <- 1349 : 2 | 1349 601 644 
645 <- 1300 : 2 | 1300 376 645 
646 <- 1300 : 2 | 1300 376 646 
647 <- 1212 : 3 | 1212 107 414 647 
648 <- 1212 : 3 | 1212 107 414 648 
649 <- 1212 : 2 | 1212 107 649 
650 <- 1212 : 3 | 1212 107 414 650 
651 <- 1223 : 1 | 1223 651 
652 <- 1300 : 2 | 1300 376 652 
653 <- 1215 : 2 | 1215 596 653 
654 <- 1212 : 3 | 1212 107 414 654 
655 <- 1215 : 2 | 1215 596 655 
656 <- 1237 : 2 | 1237 363 656 
657 <- 1212 : 3 | 1212 107 414 657 
658 <- 1212 : 3 | 1212 107 414 658 
659 <- 1212 : 3 | 1212 107 414 659 
660 <- 1212 : 3 | 1212 107 414 660 
661 <- 1212 : 3 | 1212 107 414 661 
662 <- 1212 : 3 | 1212 107 414 662 
663 <- 1215 : 2 | 1215 596 663 
664 <- 1212 : 3 | 1212 107 414 664 
665 <- 1212 : 3 | 1212 107 414 665 
666 <- 1237 : 3 | 1237 353 370 666 
667 <- 1226 : 2 | 1226 428 667 
668 <- 1212 : 3 | 1212 107 414 668 
669 <- 1237 : 2 | 1237 363 669 
670 <- 1212 : 3 | 1212 107 414 670 
671 <- 1237 : 2 | 1237 483 671 
672 <- 1212 : 3 | 1212 107 414 672 
673 <- 1300 : 2 | 1300 376 673 
674 <- 1212 : 3 | 1212 107 414 674 
675 <- 1212 : 3 | 1212 107 414 675 
676 <- 1300 : 2 | 1300 376 676 
677 <- 1215 : 2 | 1215 596 677 
678 <- 1215 : 2 | 1215 596 678 
679 <- 1277 : 2 | 1277 637 679 
680 <- 1237 : 3 | 1237 353 373 680 
681 <- 1212 : 3 | 1212 107 414 681 
682 <- 1212 : 3 | 1212 107 414 682 
683 <- 1300 : 2 | 1300 376 683 
684 <- 1212 : 3 | 1212 107 414 684 
685 <- 1212 : 3 | 1212 107 414 685 
686 <- 1405 : 4 | 1405 1684 860 698 686 
687 <- 1405 : 5 | 1405 1684 860 698 686 687 
688 <- 1405 : 5 | 1405 1684 860 698 686 688 
689 <- 1405 : 5 | 1405 1684 860 698 686 689 
690 <- 1405 : 5 | 1405 1684 860 698 686 690 
691 <- 1405 : 5 | 1405 1684 860 698 686 691 
692 <- 1405 : 5 | 1405 1684 860 698 686 692 
693 <- 1405 : 5 | 1405 1684 860 698 686 693 
694 <- 1405 : 5 | 1405 1684 860 698 686 694 
695 <- 1405 : 5 | 1405 1684 860 698 686 695 
696 <- 1405 : 5 | 1405 1684 860 698 686 696 
697 <- 1405 : 4 | 1405 1684 860 698 697 
698 <- 1405 : 3 | 1405 1684 860 698 
699 <- 1405 : 5 | 1405 1684 860 698 686 699 
700 <- 1405 : 5 | 1405 1684 860 698 686 700 
701 <- 1405 : 5 | 1405 1684 860 698 686 701 
702 <- 1405 : 5 | 1405 1684 860 698 686 702 
703 <- 1405 : 4 | 1405 1684 860 698 703 
704 <- 1405 : 5 | 1405 1684 860 698 686 704 
705 <- 1405 : 5 | 1405 1684 860 698 686 705 
706 <- 1405 : 5 | 1405 1684 860 698 686 706 
707 <- 1405 : 5 | 1405 1684 860 698 686 707 
708 <- 1405 : 4 | 1405 1684 860 698 708 
709 <- 1405 : 5 | 1405 1684 860 698 686 709 
710 <- 1405 : 5 | 1405 1684 860 698 686 710 
711 <- 1405 : 5 | 1405 1684 860 698 686 711 
712 <- 1405 : 5 | 1405 1684 860 698 686 712 
713 <- 1405 : 4 | 1405 1684 860 698 713 
714 <- 1405 : 5 | 1405 1684 860 698 686 714 
715 <- 1405 : 5 | 1405 1684 860 698 686 715 
716 <- 1405 : 5 | 1405 1684 860 698 686 716 
717 <- 1405 : 5 | 1405 1684 860 698 686 717 
718 <- 1405 : 5 | 1405 1684 860 698 686 718 
719 <- 1405 : 4 | 1405 1684 860 698 719 
720 <- 1405 : 5 | 1405 1684 860 698 686 720 
721 <- 1405 : 5 | 1405 1684 860 698 686 721 
722 <- 1405 : 5 | 1405 1684 860 698 686 722 
723 <- 1405 : 5 | 1405 1684 860 698 686 723 
724 <- 1405 : 5 | 1405 1684 860 698 686 724 
725 <- 1405 : 5 | 1405 1684 860 698 686 725 
726 <- 1405 : 5 | 1405 1684 860 698 686 726 
727 <- 1405 : 5 | 1405 1684 860 698 686 727 
728 <- 1405 : 5 | 1405 1684 860 698 686 728 
729 <- 1405 : 4 | 1405 1684 860 698 729 
730 <- 1405 : 5 | 1405 1684 860 698 686 730 
731 <- 1405 : 5 | 1405 1684 860 698 686 731 
732 <- 1405 : 5 | 1405 1684 860 698 686 732 
733 <- 1405 : 5 | 1405 1684 860 698 686 733 
734 <- 1405 : 5 | 1405 1684 860 698 686 734 
735 <- 1405 : 5 | 1405 1684 860 698 686 735 
736 <- 1405 : 5 | 1405 1684 860 698 686 736 
737 <- 1405 : 5 | 1405 1684 860 698 686 737 
738 <- 1405 : 5 | 1405 1684 860 698 686 738 
739 <- 1405 : 5 | 1405 1684 860 698 686 739 
740 <- 1405 : 5 | 1405 1684 860 698 686 740 
741 <- 1405 : 5 | 1405 1684 860 698 686 741 
742 <- 1405 : 5 | 1405 1684 860 698 686 742 
743 <- 1405 : 5 | 1405 1684 860 698 686 743 
744 <- 1405 : 5 | 1405 1684 860 698 686 744 
745 <- 1405 : 4 | 1405 1684 860 698 745 
746 <- 1405 : 5 | 1405 1684 860 698 686 746 
747 <- 1405 : 4 | 1405 1684 860 698 747 
748 <- 1405 : 5 | 1405 1684 860 698 686 748 
749 <- 1405 : 5 | 1405 1684 860 698 686 749 
750 <- 1405 : 5 | 1405 1684 860 698 686 750 
751 <- 1405 : 5 | 1405 1684 860 698 686 751 
752 <- 1405 : 5 | 1405 1684 860 698 686 752 
753 <- 1405 : 4 | 1405 1684 860 698 753 
754 <- 1405 : 5 | 1405 1684 860 698 686 754 
755 <- 1405 : 5 | 1405 1684 860 698 686 755 
756 <- 1405 : 5 | 1405 1684 860 698 686 756 
757 <- 1405 : 5 | 1405 1684 860 698 686 757 
758 <- 1405 : 5 | 1405 1684 860 698 686 758 
759 <- 1405 : 5 | 1405 1684 860 698 686 759 
760 <- 1405 : 5 | 1405 1684 860 698 686 760 
761 <- 1405 : 5 | 1405 1684 860 698 686 761 
762 <- 1405 : 5 | 1405 1684 860 698 686 762 
763 <- 1405 : 5 | 1405 1684 860 698 686 763 
764 <- 1405 : 5 | 1405 1684 860 698 686 764 
765 <- 1405 : 5 | 1405 1684 860 698 686 765 
766 <- 1405 : 5 | 1405 1684 860 698 686 766 
767 <- 1405 : 5 | 1405 1684 860 698 686 767 
768 <- 1405 : 5 | 1405 1684 860 698 686 768 
769 <- 1405 : 4 | 1405 1684 860 698 769 
770 <- 1405 : 5 | 1405 1684 860 698 686 770 
771 <- 1405 : 5 | 1405 1684 860 698 686 771 
772 <- 1405 : 4 | 1405 1684 860 698 772 
773 <- 1405 : 5 | 1405 1684 860 698 686 773 
774 <- 1405 : 4 | 1405 1684 860 698 774 
775 <- 1405 : 5 | 1405 1684 860 698 686 775 
776 <- 1405 : 4 | 1405 1684 860 698 776 
777 <- 1405 : 5 | 1405 1684 860 698 686 777 
778 <- 1405 : 5 | 1405 1684 860 698 686 778 
779 <- 1405 : 5 | 1405 1684 860 698 686 779 
780 <- 1405 : 5 | 1405 1684 860 698 686 780 
781 <- 1405 : 5 | 1405 1684 860 698 686 781 
782 <- 1405 : 5 | 1405 1684 860 698 686 782 
783 <- 1405 : 5 | 1405 1684 860 698 686 783 
784 <- 1405 : 5 | 1405 1684 860 698 686 784 
785 <- 1405 : 5 | 1405 1684 860 698 686 785 
786 <- 1405 : 5 | 1405 1684 860 698 686 786 
787 <- 1405 : 5 | 1405 1684 860 698 686 787 
788 <- 1405 : 5 | 1405 1684 860 698 686 788 
789 <- 1405 : 5 | 1405 1684 860 698 686 789 
790 <- 1405 : 5 | 1405 1684 860 698 686 790 
791 <- 1405 : 5 | 1405 1684 860 698 686 791 
792 <- 1405 : 5 | 1405 1684 860 698 686 792 
793 <- 1405 : 5 | 1405 1684 860 698 686 793 
794 <- 1405 : 5 | 1405 1684 860 698 686 794 
795 <- 1405 : 5 | 1405 1684 860 698 686 795 
796 <- 1405 : 5 | 1405 1684 860 698 686 796 
797 <- 1405 : 5 | 1405 1684 860 698 686 797 
798 <- 1405 : 4 | 1405 1684 860 698 798 
799 <- 1405 : 5 | 1405 1684 860 698 686 799 
800 <- 1405 : 4 | 1405 1684 860 698 800 
801 <- 1405 : 5 | 1405 1684 860 698 686 801 
802 <- 1405 : 5 | 1405 1684 860 698 686 802 
803 <- 1405 : 4 | 1405 1684 860 698 803 
804 <- 1405 : 4 | 1405 1684 860 698 804 
805 <- 1405 : 4 | 1405 1684 860 698 805 
806 <- 1405 : 5 | 1405 1684 860 698 686 806 
807 <- 1405 : 5 | 1405 1684 860 698 686 807 
808 <- 1405 : 5 | 1405 1684 860 698 686 808 
809 <- 1405 : 5 | 1405 1684 860 698 686 809 
810 <- 1405 : 4 | 1405 1684 860 698 810 
811 <- 1405 : 4 | 1405 1684 860 698 811 
812 <- 1405 : 5 | 1405 1684 860 698 686 812 
813 <- 1405 : 5 | 1405 1684 860 698 686 813 
814 <- 1405 : 5 | 1405 1684 860 698 686 814 
815 <- 1405 : 5 | 1405 1684 860 698 686 815 
816 <- 1405 : 5 | 1405 1684 860 698 686 816 
817 <- 1405 : 5 | 1405 1684 860 698 686 817 
818 <- 1405 : 5 | 1405 1684 860 698 686 818 
819 <- 1405 : 4 | 1405 1684 860 698 819 
820 <- 1405 : 5 | 1405 1684 860 698 686 820 
821 <- 1405 : 5 | 1405 1684 860 698 686 821 
822 <- 1405 : 5 | 1405 1684 860 698 686 822 
823 <- 1405 : 4 | 1405 1684 860 698 823 
824 <- 1405 : 5 | 1405 1684 860 698 686 824 
825 <- 1405 : 4 | 1405 1684 860 698 825 
826 <- 1405 : 5 | 1405 1684 860 698 686 826 
827 <- 1405 : 5 | 1405 1684 860 698 686 827 
828 <- 1405 : 4 | 1405 1684 860 698 828 
829 <- 1405 : 5 | 1405 1684 860 698 686 829 
830 <- 1405 : 4 | 1405 1684 860 698 830 
831 <- 1405 : 5 | 1405 1684 860 698 686 831 
832 <- 1405 : 5 | 1405 1684 860 698 686 832 
833 <- 1405 : 5 | 1405 1684 860 698 686 833 
834 <- 1405 : 5 | 1405 1684 860 698 686 834 
835 <- 1405 : 5 | 1405 1684 860 698 686 835 
836 <- 1405 : 5 | 1405 1684 860 698 686 836 
837 <- 1405 : 5 | 1405 1684 860 698 686 837 
838 <- 1405 : 5 | 1405 1684 860 698 686 838 
839 <- 1405 : 5 | 1405 1684 860 698 686 839 
840 <- 1405 : 4 | 1405 1684 860 698 840 
841 <- 1405 : 5 | 1405 1684 860 698 686 841 
842 <- 1405 : 5 | 1405 1684 860 698 686 842 
843 <- 1405 : 5 | 1405 1684 860 698 686 843 
844 <- 1405 : 5 | 1405 1684 860 698 686 844 
845 <- 1405 : 5 | 1405 1684 860 698 686 845 
846 <- 1405 : 5 | 1405 1684 860 698 686 846 
847 <- 1405 : 5 | 1405 1684 860 698 686 847 
848 <- 1405 : 5 | 1405 1684 860 698 686 848 
849 <- 1405 : 5 | 1405 1684 860 698 686 849 
850 <- 1405 : 5 | 1405 1684 860 698 686 850 
851 <- 1405 : 5 | 1405 1684 860 698 686 851 
852 <- 1405 : 5 | 1405 1684 860 698 686 852 
853 <- 1405 : 5 | 1405 1684 860 698 686 853 
854 <- 1405 : 5 | 1405 1684 860 698 686 854 
855 <- 1405 : 5 | 1405 1684 860 698 686 855 
856 <- 1405 : 4 | 1405 1684 860 698 856 
857 <- 1274 : 3 | 1274 1085 862 857 
858 <- 1405 : 4 | 1405 1684 860 698 858 
859 <- 1405 : 4 | 1405 1684 860 698 859 
860 <- 1405 : 2 | 1405 1684 860 
861 <- 1405 : 4 | 1405 1684 860 698 861 
862 <- 1274 : 2 | 1274 1085 862 
863 <- 1405 : 4 | 1405 1684 860 698 863 
864 <- 1405 : 4 | 1405 1684 860 698 864 
865 <- 1274 : 3 | 1274 1085 862 865 
866 <- 1405 : 4 | 1405 1684 860 698 866 
867 <- 1405 : 4 | 1405 1684 860 698 867 
868 <- 1274 : 3 | 1274 1085 862 868 
869 <- 1405 : 4 | 1405 1684 860 698 869 
870 <- 1405 : 4 | 1405 1684 860 698 870 
871 <- 1405 : 4 | 1405 1684 860 698 871 
872 <- 1405 : 4 | 1405 1684 860 698 872 
873 <- 1405 : 4 | 1405 1684 860 698 873 
874 <- 1405 : 4 | 1405 1684 860 698 874 
875 <- 1405 : 4 | 1405 1684 860 698 875 
876 <- 1405 : 4 | 1405 1684 860 698 876 
877 <- 1405 : 4 | 1405 1684 860 698 877 
878 <- 1405 : 4 | 1405 1684 860 698 878 
879 <- 1405 : 4 | 1405 1684 860 698 879 
880 <- 1405 : 4 | 1405 1684 860 698 880 
881 <- 1405 : 4 | 1405 1684 860 698 881 
882 <- 1405 : 4 | 1405 1684 860 698 882 
883 <- 1405 : 4 | 1405 1684 860 698 883 
884 <- 1405 : 4 | 1405 1684 860 698 884 
885 <- 1405 : 4 | 1405 1684 860 698 885 
886 <- 1405 : 4 | 1405 1684 860 698 886 
887 <- 1405 : 4 | 1405 1684 860 698 887 
888 <- 1405 : 4 | 1405 1684 860 698 888 
889 <- 1405 : 4 | 1405 1684 860 698 889 
890 <- 1405 : 4 | 1405 1684 860 698 890 
891 <- 1405 : 4 | 1405 1684 860 698 891 
892 <- 1405 : 4 | 1405 1684 860 698 892 
893 <- 1405 : 4 | 1405 1684 860 698 893 
894 <- 1405 : 4 | 1405 1684 860 698 894 
895 <- 1405 : 4 | 1405 1684 860 698 895 
896 <- 1215 : 1 | 1215 896 
897 <- 1214 : 1 | 1214 897 
898 <- 1261 : 1 | 1261 898 
899 <- 1442 : 1 | 1442 899 
900 <- 1261 : 1 | 1261 900 
901 <- 1216 : 1 | 1216 901 
902 <- 1227 : 1 | 1227 902 
903 <- 1216 : 1 | 1216 903 
904 <- 1224 : 1 | 1224 904 
905 <- 1217 : 1 | 1217 905 
906 <- 1222 : 1 | 1222 906 
907 <- 1420 : 1 | 1420 907 
908 <- 1274 : 1 | 1274 908 
909 <- 1368 : 1 | 1368 909 
910 <- 1212 : 2 | 1212 107 910 
911 <- 1212 : 2 | 1212 107 911 
912 <- 1357 : 1 | 1357 912 
913 <- 1217 : 1 | 1217 913 
914 <- 1217 : 1 | 1217 914 
915 <- 1294 : 1 | 1294 915 
916 <- 1214 : 1 | 1214 916 
917 <- 1216 : 1 | 1216 917 
918 <- 1212 : 2 | 1212 107 918 
919 <- 1245 : 1 | 1245 919 
920 <- 1334 : 1 | 1334 920 
921 <- 1222 : 1 | 1222 921 
922 <- 1305 : 1 | 1305 922 
923 <- 1317 : 1 | 1317 923 
924 <- 1228 : 1 | 1228 924 
925 <- 1214 : 1 | 1214 925 
926 <- 1255 : 1 | 1255 926 
927 <- 1214 : 1 | 1214 927 
928 <- 1328 : 1 | 1328 928 
929 <- 1317 : 1 | 1317 929 
930 <- 1294 : 1 | 1294 930 
931 <- 1212 : 1 | 1212 931 
932 <- 1238 : 1 | 1238 932 
933 <- 1215 : 1 | 1215 933 
934 <- 1243 : 1 | 1243 934 
935 <- 1393 : 1 | 1393 935 
936 <- 1223 : 1 | 1223 936 
937 <- 1248 : 1 | 1248 937 
938 <- 1216 : 1 | 1216 938 
939 <- 1212 : 1 | 1212 939 
940 <- 1221 : 1 | 1221 940 
941 <- 1227 : 1 | 1227 941 
942 <- 1215 : 1 | 1215 942 
943 <- 1225 : 1 | 1225 943 
944 <- 1249 : 1 | 1249 944 
945 <- 1406 : 1 | 1406 945 
946 <- 1238 : 1 | 1238 946 
947 <- 1230 : 1 | 1230 947 
948 <- 1237 : 1 | 1237 948 
949 <- 1226 : 1 | 1226 949 
950 <- 1337 : 1 | 1337 950 
951 <- 1274 : 1 | 1274 951 
952 <- 1230 : 1 | 1230 952 
953 <- 1214 : 1 | 1214 953 
954 <- 1227 : 1 | 1227 954 
955 <- 1254 : 1 | 1254 955 
956 <- 1218 : 1 | 1218 956 
957 <- 1227 : 1 | 1227 957 
958 <- 1216 : 1 | 1216 958 
959 <- 1238 : 1 | 1238 959 
960 <- 1214 : 1 | 1214 960 
961 <- 1283 : 1 | 1283 961 
962 <- 1212 : 1 | 1212 962 
963 <- 1216 : 1 | 1216 963 
964 <- 1213 : 1 | 1213 964 
965 <- 1225 : 1 | 1225 965 
966 <- 1219 : 1 | 1219 966 
967 <- 1230 : 1 | 1230 967 
968 <- 1217 : 1 | 1217 968 
969 <- 1261 : 1 | 1261 969 
970 <- 1307 : 1 | 1307 970 
971 <- 1215 : 1 | 1215 971 
972 <- 1238 : 1 | 1238 972 
973 <- 1272 : 1 | 1272 973 
974 <- 1228 : 1 | 1228 974 
975 <- 1227 : 1 | 1227 975 
976 <- 1349 : 1 | 1349 976 
977 <- 1225 : 1 | 1225 977 
978 <- 1222 : 1 | 1222 978 
979 <- 1218 : 1 | 1218 979 
980 <- 1222 : 1 | 1222 980 
981 <- 1227 : 1 | 1227 981 
982 <- 1256 : 1 | 1256 982 
983 <- 1238 : 1 | 1238 983 
984 <- 1215 : 1 | 1215 984 
985 <- 1304 : 1 | 1304 985 
986 <- 1225 : 1 | 1225 986 
987 <- 1240 : 1 | 1240 987 
988 <- 1221 : 1 | 1221 988 
989 <- 1227 : 1 | 1227 989 
990 <- 1419 : 1 | 1419 990 
991 <- 1283 : 1 | 1283 991 
992 <- 1216 : 1 | 1216 992 
993 <- 1214 : 1 | 1214 993 
994 <- 1217 : 1 | 1217 994 
995 <- 1214 : 1 | 1214 995 
996 <- 1505 : 1 | 1505 996 
997 <- 1214 : 1 | 1214 997 
998 <- 1330 : 1 | 1330 998 
999 <- 1222 : 1 | 1222 999 
1000 <- 1228 : 1 | 1228 1000 
1001 <- 1217 : 1 | 1217 1001 
1002 <- 1212 : 2 | 1212 107 1002 
1003 <- 1242 : 1 | 1242 1003 
1004 <- 1242 : 1 | 1242 1004 
1005 <- 1213 : 1 | 1213 1005 
1006 <- 1214 : 1 | 1214 1006 
1007 <- 1303 : 1 | 1303 1007 
1008 <- 1337 : 1 | 1337 1008 
1009 <- 1227 : 1 | 1227 1009 
1010 <- 1228 : 1 | 1228 1010 
1011 <- 1249 : 1 | 1249 1011 
1012 <- 1223 : 1 | 1223 1012 
1013 <- 1385 : 1 | 1385 1013 
1014 <- 1215 : 1 | 1215 1014 
1015 <- 1229 : 1 | 1229 1015 
1016 <- 1218 : 1 | 1218 1016 
1017 <- 1219 : 1 | 1219 1017 
1018 <- 1231 : 1 | 1231 1018 
1019 <- 1221 : 1 | 1221 1019 
1020 <- 1245 : 1 | 1245 1020 
1021 <- 1221 : 1 | 1221 1021 
1022 <- 1212 : 2 | 1212 107 1022 
1023 <- 1445 : 1 | 1445 1023 
1024 <- 1214 : 1 | 1214 1024 
1025 <- 1237 : 1 | 1237 1025 
1026 <- 1250 : 1 | 1250 1026 
1027 <- 1212 : 2 | 1212 107 1027 
1028 <- 1267 : 1 | 1267 1028 
1029 <- 1214 : 1 | 1214 1029 
1030 <- 1237 : 1 | 1237 1030 
1031 <- 1212 : 2 | 1212 107 1031 
1032 <- 1215 : 1 | 1215 1032 
1033 <- 1274 : 1 | 1274 1033 
1034 <- 1283 : 1 | 1283 1034 
1035 <- 1221 : 1 | 1221 1035 
1036 <- 1221 : 1 | 1221 1036 
1037 <- 1259 : 1 | 1259 1037 
1038 <- 1518 : 1 | 1518 1038 
1039 <- 1214 : 1 | 1214 1039 
1040 <- 1238 : 1 | 1238 1040 
1041 <- 1213 : 1 | 1213 1041 
1042 <- 1225 : 1 | 1225 1042 
1043 <- 1368 : 1 | 1368 1043 
1044 <- 1221 : 1 | 1221 1044 
1045 <- 1337 : 1 | 1337 1045 
1046 <- 1586 : 1 | 1586 1046 
1047 <- 1222 : 1 | 1222 1047 
1048 <- 1230 : 1 | 1230 1048 
1049 <- 1222 : 1 | 1222 1049 
1050 <- 1266 : 1 | 1266 1050 
1051 <- 1225 : 1 | 1225 1051 
1052 <- 1217 : 1 | 1217 1052 
1053 <- 1607 : 1 | 1607 1053 
1054 <- 1242 : 1 | 1242 1054 
1055 <- 1266 : 1 | 1266 1055 
1056 <- 1222 : 1 | 1222 1056 
1057 <- 1607 : 1 | 1607 1057 
1058 <- 1470 : 1 | 1470 1058 
1059 <- 1214 : 1 | 1214 1059 
1060 <- 1227 : 1 | 1227 1060 
1061 <- 1325 : 1 | 1325 1061 
1062 <- 1223 : 1 | 1223 1062 
1063 <- 1238 : 1 | 1238 1063 
1064 <- 1212 : 1 | 1212 1064 
1065 <- 1212 : 2 | 1212 107 1065 
1066 <- 1245 : 1 | 1245 1066 
1067 <- 1227 : 1 | 1227 1067 
1068 <- 1238 : 1 | 1238 1068 
1069 <- 1238 : 1 | 1238 1069 
1070 <- 1213 : 1 | 1213 1070 
1071 <- 1253 : 1 | 1253 1071 
1072 <- 1226 : 1 | 1226 1072 
1073 <- 1307 : 1 | 1307 1073 
1074 <- 1219 : 1 | 1219 1074 
1075 <- 1222 : 1 | 1222 1075 
1076 <- 1222 : 1 | 1222 1076 
1077 <- 1337 : 1 | 1337 1077 
1078 <- 1214 : 1 | 1214 1078 
1079 <- 1214 : 1 | 1214 1079 
1080 <- 1237 : 1 | 1237 1080 
1081 <- 1261 : 1 | 1261 1081 
1082 <- 1227 : 1 | 1227 1082 
1083 <- 1238 : 1 | 1238 1083 
1084 <- 1458 : 1 | 1458 1084 
1085 <- 1274 : 1 | 1274 1085 
1086 <- 1214 : 1 | 1214 1086 
1087 <- 1283 : 1 | 1283 1087 
1088 <- 1301 : 1 | 1301 1088 
1089 <- 1213 : 1 | 1213 1089 
1090 <- 1228 : 1 | 1228 1090 
1091 <- 1271 : 1 | 1271 1091 
1092 <- 1214 : 1 | 1214 1092 
1093 <- 1366 : 1 | 1366 1093 
1094 <- 1343 : 1 | 1343 1094 
1095 <- 1294 : 1 | 1294 1095 
1096 <- 1212 : 2 | 1212 107 1096 
1097 <- 1216 : 1 | 1216 1097 
1098 <- 1251 : 1 | 1251 1098 
1099 <- 1245 : 1 | 1245 1099 
1100 <- 1221 : 1 | 1221 1100 
1101 <- 1214 : 1 | 1214 1101 
1102 <- 1245 : 1 | 1245 1102 
1103 <- 1215 : 1 | 1215 1103 
1104 <- 1221 : 1 | 1221 1104 
1105 <- 1212 : 2 | 1212 107 1105 
1106 <- 1226 : 1 | 1226 1106 
1107 <- 1219 : 1 | 1219 1107 
1108 <- 1235 : 1 | 1235 1108 
1109 <- 1259 : 1 | 1259 1109 
1110 <- 1242 : 1 | 1242 1110 
1111 <- 1368 : 1 | 1368 1111 
1112 <- 1242 : 1 | 1242 1112 
1113 <- 1237 : 1 | 1237 1113 
1114 <- 1223 : 1 | 1223 1114 
1115 <- 1221 : 1 | 1221 1115 
1116 <- 1230 : 1 | 1230 1116 
1117 <- 1214 : 1 | 1214 1117 
1118 <- 1216 : 1 | 1216 1118 
1119 <- 1212 : 2 | 1212 107 1119 
1120 <- 1227 : 1 | 1227 1120 
1121 <- 1226 : 1 | 1226 1121 
1122 <- 1237 : 1 | 1237 1122 
1123 <- 1256 : 1 | 1256 1123 
1124 <- 1214 : 1 | 1214 1124 
1125 <- 1230 : 1 | 1230 1125 
1126 <- 1222 : 1 | 1222 1126 
1127 <- 1236 : 1 | 1236 1127 
1128 <- 1230 : 1 | 1230 1128 
1129 <- 1227 : 1 | 1227 1129 
1130 <- 1219 : 1 | 1219 1130 
1131 <- 1228 : 1 | 1228 1131 
1132 <- 1214 : 1 | 1214 1132 
1133 <- 1442 : 1 | 1442 1133 
1134 <- 1415 : 1 | 1415 1134 
1135 <- 1212 : 1 | 1212 1135 
1136 <- 1251 : 1 | 1251 1136 
1137 <- 1216 : 1 | 1216 1137 
1138 <- 1218 : 1 | 1218 1138 
1139 <- 1236 : 1 | 1236 1139 
1140 <- 1317 : 1 | 1317 1140 
1141 <- 1228 : 1 | 1228 1141 
1142 <- 1294 : 1 | 1294 1142 
1143 <- 1215 : 1 | 1215 1143 
1144 <- 1251 : 1 | 1251 1144 
1145 <- 1212 : 2 | 1212 107 1145 
1146 <- 1214 : 1 | 1214 1146 
1147 <- 1332 : 1 | 1332 1147 
1148 <- 1227 : 1 | 1227 1148 
1149 <- 1219 : 1 | 1219 1149 
1150 <- 1283 : 1 | 1283 1150 
1151 <- 1447 : 1 | 1447 1151 
1152 <- 1258 : 1 | 1258 1152 
1153 <- 1214 : 1 | 1214 1153 
1154 <- 1295 : 1 | 1295 1154 
1155 <- 1237 : 1 | 1237 1155 
1156 <- 1230 : 1 | 1230 1156 
1157 <- 1383 : 1 | 1383 1157 
1158 <- 1215 : 1 | 1215 1158 
1159 <- 1217 : 1 | 1217 1159 
1160 <- 1214 : 1 | 1214 1160 
1161 <- 1283 : 1 | 1283 1161 
1162 <- 1599 : 1 | 1599 1162 
1163 <- 1238 : 1 | 1238 1163 
1164 <- 1329 : 1 | 1329 1164 
1165 <- 1254 : 1 | 1254 1165 
1166 <- 1221 : 1 | 1221 1166 
1167 <- 1225 : 1 | 1225 1167 
1168 <- 1472 : 1 | 1472 1168 
1169 <- 1249 : 1 | 1249 1169 
1170 <- 1213 : 1 | 1213 1170 
1171 <- 1297 : 1 | 1297 1171 
1172 <- 1214 : 1 | 1214 1172 
1173 <- 1214 : 1 | 1214 1173 
1174 <- 1251 : 1 | 1251 1174 
1175 <- 1214 : 1 | 1214 1175 
1176 <- 1591 : 1 | 1591 1176 
1177 <- 1218 : 1 | 1218 1177 
1178 <- 1369 : 1 | 1369 1178 
