0 <- 414 : 2 | 414 34 0 
1080 <- 483 : 1 | 483 1080 
1081 <- 414 : 2 | 414 107 1081 
1082 <- 414 : 2 | 414 107 1082 
1083 <- 414 : 2 | 414 107 1083 
1084 <- 414 : 2 | 414 107 1084 
1085 <- 414 : 2 | 414 107 1085 
1086 <- 483 : 1 | 483 1086 
1087 <- 414 : 2 | 414 107 1087 
1088 <- 414 : 2 | 414 107 1088 
1089 <- 414 : 2 | 414 107 1089 
1090 <- 414 : 2 | 414 107 1090 
1091 <- 414 : 2 | 414 107 1091 
1092 <- 414 : 2 | 414 107 1092 
1093 <- 414 : 2 | 414 107 1093 
1094 <- 414 : 2 | 414 107 1094 
1095 <- 483 : 1 | 483 1095 
1096 <- 414 : 2 | 414 107 1096 
1097 <- 414 : 2 | 414 107 1097 
1098 <- 414 : 2 | 414 107 1098 
1099 <- 483 : 1 | 483 1099 
1100 <- 414 : 2 | 414 107 1100 
1101 <- 414 : 2 | 414 107 1101 
1102 <- 483 : 1 | 483 1102 
1103 <- 596 : 1 | 596 1103 
1104 <- 483 : 1 | 483 1104 
1105 <- 414 : 2 | 414 107 1105 
1106 <- 414 : 2 | 414 107 1106 
1107 <- 414 : 2 | 414 107 1107 
1108 <- 483 : 1 | 483 1108 
1109 <- 428 : 1 | 428 1109 
1110 <- 526 : 1 | 526 1110 
1111 <- 414 : 2 | 414 107 1111 
1112 <- 414 : 2 | 414 107 1112 
1113 <- 483 : 1 | 483 1113 
1114 <- 428 : 1 | 428 1114 
1115 <- 414 : 2 | 414 107 1115 
1116 <- 414 : 2 | 414 107 1116 
1117 <- 414 : 2 | 414 107 1117 
1118 <- 414 : 2 | 414 107 1118 
1119 <- 414 : 2 | 414 107 1119 
1120 <- 414 : 2 | 414 107 1120 
1121 <- 414 : 2 | 414 107 1121 
1122 <- 475 : 1 | 475 1122 
1123 <- 414 : 2 | 414 107 1123 
1124 <- 414 : 2 | 414 107 1124 
1125 <- 414 : 2 | 414 107 1125 
1126 <- 414 : 2 | 414 107 1126 
1127 <- 414 : 2 | 414 107 1127 
1128 <- 526 : 1 | 526 1128 
1129 <- 596 : 1 | 596 1129 
1130 <- 414 : 2 | 414 107 1130 
1131 <- 414 : 2 | 414 107 1131 
1132 <- 414 : 2 | 414 107 1132 
1133 <- 414 : 2 | 414 107 1133 
1134 <- 414 : 2 | 414 107 1134 
1135 <- 414 : 2 | 414 107 1135 
1136 <- 563 : 1 | 563 1136 
1137 <- 414 : 2 | 414 107 1137 
1138 <- 414 : 2 | 414 107 1138 
1139 <- 414 : 2 | 414 107 1139 
1140 <- 414 : 2 | 414 107 1140 
1141 <- 414 : 2 | 414 107 1141 
1142 <- 483 : 1 | 483 1142 
1143 <- 637 : 1 | 637 1143 
1144 <- 414 : 2 | 414 107 1144 
1145 <- 414 : 2 | 414 107 1145 
1146 <- 414 : 2 | 414 107 1146 
1147 <- 414 : 2 | 414 107 1147 
1148 <- 483 : 1 | 483 1148 
1149 <- 414 : 2 | 414 107 1149 
1150 <- 414 : 2 | 414 107 1150 
1151 <- 414 : 2 | 414 107 1151 
1152 <- 414 : 2 | 414 107 1152 
1153 <- 414 : 2 | 414 107 1153 
1154 <- 414 : 2 | 414 107 1154 
1155 <- 475 : 1 | 475 1155 
1156 <- 414 : 2 | 414 107 1156 
1157 <- 414 : 2 | 414 107 1157 
1158 <- 483 : 1 | 483 1158 
1159 <- 414 : 2 | 414 107 1159 
1160 <- 484 : 1 | 484 1160 
1161 <- 414 : 2 | 414 107 1161 
1162 <- 414 : 2 | 414 107 1162 
1163 <- 414 : 2 | 414 107 1163 
1164 <- 414 : 2 | 414 107 1164 
1165 <- 414 : 2 | 414 107 1165 
1166 <- 483 : 1 | 483 1166 
1167 <- 414 : 2 | 414 107 1167 
1168 <- 414 : 2 | 414 107 1168 
1169 <- 651 : 1 | 651 1169 
1170 <- 414 : 2 | 414 107 1170 
1171 <- 414 : 2 | 414 107 1171 
1172 <- 414 : 2 | 414 107 1172 
1173 <- 484 : 1 | 484 1173 
1174 <- 414 : 2 | 414 107 1174 
1175 <- 414 : 2 | 414 107 1175 
1176 <- 414 : 2 | 414 107 1176 
1177 <- 414 : 2 | 414 107 1177 
1178 <- 414 : 2 | 414 107 1178 
1179 <- 428 : 1 | 428 1179 
1180 <- 414 : 2 | 414 107 1180 
1181 <- 414 : 2 | 414 107 1181 
1182 <- 414 : 2 | 414 107 1182 
1183 <- 606 : 1 | 606 1183 
1184 <- 414 : 2 | 414 107 1184 
1185 <- 414 : 2 | 414 107 1185 
1186 <- 414 : 2 | 414 107 1186 
1187 <- 414 : 2 | 414 107 1187 
1188 <- 414 : 2 | 414 107 1188 
1189 <- 637 : 1 | 637 1189 
1190 <- 414 : 2 | 414 107 1190 
1191 <- 526 : 1 | 526 1191 
1192 <- 483 : 1 | 483 1192 
1193 <- 414 : 2 | 414 107 1193 
1194 <- 414 : 2 | 414 107 1194 
1195 <- 414 : 2 | 414 107 1195 
1196 <- 414 : 2 | 414 107 1196 
1197 <- 414 : 2 | 414 107 1197 
1198 <- 414 : 2 | 414 107 1198 
1199 <- 414 : 2 | 414 107 1199 
1200 <- 414 : 2 | 414 107 1200 
1201 <- 414 : 2 | 414 107 1201 
1202 <- 414 : 2 | 414 107 1202 
1203 <- 414 : 2 | 414 107 1203 
1204 <- 483 : 1 | 483 1204 
1205 <- 414 : 2 | 414 107 1205 
1206 <- 414 : 2 | 414 107 1206 
1207 <- 414 : 2 | 414 107 1207 
1208 <- 414 : 2 | 414 107 1208 
1209 <- 526 : 1 | 526 1209 
1210 <- 428 : 1 | 428 1210 
1211 <- 414 : 2 | 414 107 1211 
1212 <- 414 : 2 | 414 107 1212 
1213 <- 414 : 2 | 414 107 1213 
1214 <- 414 : 2 | 414 107 1214 
1215 <- 596 : 1 | 596 1215 
1216 <- 414 : 2 | 414 107 1216 
1217 <- 484 : 1 | 484 1217 
1218 <- 414 : 2 | 414 107 1218 
1219 <- 414 : 2 | 414 107 1219 
1220 <- 414 : 2 | 414 107 1220 
1221 <- 414 : 2 | 414 107 1221 
1222 <- 414 : 2 | 414 107 1222 
1223 <- 484 : 1 | 484 1223 
1224 <- 414 : 2 | 414 107 1224 
1225 <- 414 : 2 | 414 107 1225 
1226 <- 428 : 1 | 428 1226 
1227 <- 414 : 2 | 414 107 1227 
1228 <- 414 : 2 | 414 107 1228 
1229 <- 596 : 1 | 596 1229 
1230 <- 414 : 2 | 414 107 1230 
1231 <- 641 : 1 | 641 1231 
1232 <- 414 : 2 | 414 107 1232 
1233 <- 596 : 1 | 596 1233 
1234 <- 414 : 2 | 414 107 1234 
1235 <- 596 : 1 | 596 1235 
1236 <- 414 : 2 | 414 107 1236 
1237 <- 420 : 1 | 420 1237 
1238 <- 484 : 1 | 484 1238 
1239 <- 414 : 2 | 414 107 1239 
1240 <- 414 : 2 | 414 107 1240 
1241 <- 414 : 2 | 414 107 1241 
1242 <- 526 : 1 | 526 1242 
1243 <- 414 : 2 | 414 107 1243 
1244 <- 414 : 2 | 414 107 1244 
1245 <- 483 : 1 | 483 1245 
1246 <- 414 : 2 | 414 107 1246 
1247 <- 414 : 2 | 414 107 1247 
1248 <- 414 : 2 | 414 107 1248 
1249 <- 414 : 2 | 414 107 1249 
1250 <- 526 : 1 | 526 1250 
1251 <- 414 : 2 | 414 107 1251 
1252 <- 414 : 2 | 414 107 1252 
1253 <- 414 : 2 | 414 107 1253 
1254 <- 414 : 2 | 414 107 1254 
1255 <- 414 : 2 | 414 107 1255 
1256 <- 414 : 2 | 414 107 1256 
1257 <- 414 : 2 | 414 107 1257 
1258 <- 414 : 2 | 414 107 1258 
1259 <- 414 : 2 | 414 107 1259 
1260 <- 414 : 2 | 414 107 1260 
1261 <- 483 : 1 | 483 1261 
1262 <- 414 : 2 | 414 107 1262 
1263 <- 414 : 2 | 414 107 1263 
1264 <- 414 : 2 | 414 107 1264 
1265 <- 526 : 1 | 526 1265 
1266 <- 414 : 2 | 414 107 1266 
1267 <- 414 : 2 | 414 107 1267 
1268 <- 517 : 1 | 517 1268 
1269 <- 414 : 2 | 414 107 1269 
1270 <- 414 : 2 | 414 107 1270 
1271 <- 414 : 2 | 414 107 1271 
1272 <- 414 : 2 | 414 107 1272 
1273 <- 483 : 1 | 483 1273 
1274 <- 414 : 2 | 414 107 1274 
1275 <- 414 : 2 | 414 107 1275 
1276 <- 414 : 2 | 414 107 1276 
1277 <- 483 : 1 | 483 1277 
1278 <- 526 : 1 | 526 1278 
1279 <- 414 : 2 | 414 107 1279 
1280 <- 414 : 2 | 414 107 1280 
1281 <- 483 : 1 | 483 1281 
1282 <- 483 : 1 | 483 1282 
1283 <- 414 : 2 | 414 107 1283 
1284 <- 483 : 1 | 483 1284 
1285 <- 414 : 2 | 414 107 1285 
1286 <- 414 : 2 | 414 107 1286 
1287 <- 414 : 2 | 414 107 1287 
1288 <- 414 : 2 | 414 107 1288 
1289 <- 414 : 2 | 414 107 1289 
1290 <- 526 : 1 | 526 1290 
1291 <- 414 : 2 | 414 107 1291 
1292 <- 414 : 2 | 414 107 1292 
1293 <- 414 : 2 | 414 107 1293 
1294 <- 483 : 1 | 483 1294 
1295 <- 414 : 2 | 414 107 1295 
1296 <- 414 : 2 | 414 107 1296 
1297 <- 414 : 2 | 414 107 1297 
1298 <- 414 : 2 | 414 107 1298 
1299 <- 414 : 2 | 414 107 1299 
1300 <- 428 : 1 | 428 1300 
1301 <- 414 : 2 | 414 107 1301 
1302 <- 414 : 2 | 414 107 1302 
1303 <- 483 : 1 | 483 1303 
1304 <- 414 : 2 | 414 107 1304 
1305 <- 414 : 2 | 414 107 1305 
1306 <- 414 : 2 | 414 107 1306 
1307 <- 414 : 2 | 414 107 1307 
1308 <- 414 : 2 | 414 107 1308 
1309 <- 483 : 1 | 483 1309 
1310 <- 414 : 2 | 414 107 1310 
1311 <- 420 : 1 | 420 1311 
1312 <- 414 : 2 | 414 107 1312 
1313 <- 428 : 1 | 428 1313 
1314 <- 606 : 1 | 606 1314 
1315 <- 414 : 2 | 414 107 1315 
1316 <- 414 : 2 | 414 107 1316 
1317 <- 414 : 2 | 414 107 1317 
1318 <- 483 : 1 | 483 1318 
1319 <- 414 : 2 | 414 107 1319 
1320 <- 428 : 1 | 428 1320 
1321 <- 414 : 2 | 414 107 1321 
1322 <- 596 : 1 | 596 1322 
1323 <- 414 : 2 | 414 107 1323 
1324 <- 483 : 1 | 483 1324 
1325 <- 414 : 2 | 414 107 1325 
1326 <- 414 : 2 | 414 107 1326 
1327 <- 414 : 2 | 414 107 1327 
1328 <- 414 : 2 | 414 107 1328 
1329 <- 526 : 1 | 526 1329 
1330 <- 414 : 2 | 414 107 1330 
1331 <- 414 : 2 | 414 107 1331 
1332 <- 475 : 1 | 475 1332 
1333 <- 414 : 2 | 414 107 1333 
1334 <- 526 : 1 | 526 1334 
1335 <- 414 : 2 | 414 107 1335 
1336 <- 414 : 2 | 414 107 1336 
1337 <- 414 : 2 | 414 107 1337 
1338 <- 563 : 1 | 563 1338 
1339 <- 414 : 2 | 414 107 1339 
1340 <- 414 : 2 | 414 107 1340 
1341 <- 414 : 2 | 414 107 1341 
1342 <- 414 : 2 | 414 107 1342 
1343 <- 414 : 2 | 414 107 1343 
1344 <- 526 : 1 | 526 1344 
1345 <- 596 : 1 | 596 1345 
1346 <- 414 : 2 | 414 107 1346 
1347 <- 414 : 2 | 414 107 1347 
1348 <- 414 : 2 | 414 107 1348 
1349 <- 483 : 1 | 483 1349 
1350 <- 414 : 2 | 414 107 1350 
1351 <- 414 : 2 | 414 107 1351 
1352 <- 414 : 2 | 414 107 1352 
1353 <- 414 : 2 | 414 107 1353 
1354 <- 414 : 2 | 414 107 1354 
1355 <- 414 : 2 | 414 107 1355 
1356 <- 414 : 2 | 414 107 1356 
1357 <- 483 : 1 | 483 1357 
1358 <- 428 : 1 | 428 1358 
1359 <- 414 : 2 | 414 107 1359 
1360 <- 414 : 2 | 414 107 1360 
1361 <- 414 : 2 | 414 107 1361 
1362 <- 414 : 2 | 414 107 1362 
1363 <- 414 : 2 | 414 107 1363 
1364 <- 414 : 2 | 414 107 1364 
1365 <- 414 : 2 | 414 107 1365 
1366 <- 414 : 2 | 414 107 1366 
1367 <- 526 : 1 | 526 1367 
1368 <- 414 : 2 | 414 107 1368 
1369 <- 414 : 2 | 414 107 1369 
1370 <- 414 : 2 | 414 107 1370 
1371 <- 606 : 1 | 606 1371 
1372 <- 414 : 2 | 414 107 1372 
1373 <- 483 : 1 | 483 1373 
1374 <- 428 : 1 | 428 1374 
1375 <- 414 : 2 | 414 107 1375 
1376 <- 414 : 2 | 414 107 1376 
1377 <- 526 : 1 | 526 1377 
1378 <- 414 : 2 | 414 107 1378 
1379 <- 414 : 2 | 414 107 1379 
1380 <- 414 : 2 | 414 107 1380 
1381 <- 414 : 2 | 414 107 1381 
1382 <- 483 : 1 | 483 1382 
1383 <- 414 : 2 | 414 107 1383 
1384 <- 414 : 2 | 414 107 1384 
1385 <- 414 : 2 | 414 107 1385 
1386 <- 414 : 2 | 414 107 1386 
1387 <- 414 : 2 | 414 107 1387 
1388 <- 414 : 2 | 414 107 1388 
1389 <- 414 : 2 | 414 107 1389 
1390 <- 414 : 2 | 414 107 1390 
1391 <- 414 : 2 | 414 107 1391 
1392 <- 483 : 1 | 483 1392 
1393 <- 526 : 1 | 526 1393 
1394 <- 414 : 2 | 414 107 1394 
1395 <- 414 : 2 | 414 107 1395 
1396 <- 483 : 1 | 483 1396 
1397 <- 483 : 1 | 483 1397 
1398 <- 414 : 2 | 414 107 1398 
1399 <- 414 : 2 | 414 107 1399 
1400 <- 483 : 1 | 483 1400 
1401 <- 414 : 2 | 414 107 1401 
1402 <- 414 : 2 | 414 107 1402 
1403 <- 414 : 2 | 414 107 1403 
1404 <- 414 : 2 | 414 107 1404 
1405 <- 414 : 2 | 414 107 1405 
1406 <- 483 : 1 | 483 1406 
1407 <- 526 : 1 | 526 1407 
1408 <- 428 : 1 | 428 1408 
1409 <- 414 : 2 | 414 107 1409 
1410 <- 414 : 2 | 414 107 1410 
1411 <- 414 : 2 | 414 107 1411 
1412 <- 596 : 1 | 596 1412 
1413 <- 414 : 2 | 414 107 1413 
1414 <- 414 : 2 | 414 107 1414 
1415 <- 414 : 2 | 414 107 1415 
1416 <- 526 : 1 | 526 1416 
1417 <- 414 : 2 | 414 107 1417 
1418 <- 414 : 2 | 414 107 1418 
1419 <- 414 : 2 | 414 107 1419 
1420 <- 414 : 2 | 414 107 1420 
1421 <- 414 : 2 | 414 107 1421 
1422 <- 484 : 1 | 484 1422 
1423 <- 637 : 1 | 637 1423 
1424 <- 414 : 2 | 414 107 1424 
1425 <- 428 : 1 | 428 1425 
1426 <- 414 : 2 | 414 107 1426 
1427 <- 475 : 1 | 475 1427 
1428 <- 651 : 1 | 651 1428 
1429 <- 483 : 1 | 483 1429 
1430 <- 414 : 2 | 414 107 1430 
1431 <- 414 : 2 | 414 107 1431 
1432 <- 414 : 2 | 414 107 1432 
1433 <- 414 : 2 | 414 107 1433 
1434 <- 414 : 2 | 414 107 1434 
1435 <- 475 : 1 | 475 1435 
1436 <- 606 : 1 | 606 1436 
1437 <- 414 : 2 | 414 107 1437 
1438 <- 414 : 2 | 414 107 1438 
1439 <- 414 : 2 | 414 107 1439 
1440 <- 414 : 2 | 414 107 1440 
1441 <- 414 : 2 | 414 107 1441 
1442 <- 414 : 2 | 414 107 1442 
1443 <- 414 : 2 | 414 107 1443 
1444 <- 526 : 1 | 526 1444 
1445 <- 414 : 2 | 414 107 1445 
1446 <- 428 : 1 | 428 1446 
1447 <- 414 : 2 | 414 107 1447 
1448 <- 637 : 1 | 637 1448 
1449 <- 414 : 2 | 414 107 1449 
1450 <- 414 : 2 | 414 107 1450 
1451 <- 414 : 2 | 414 107 1451 
1452 <- 414 : 2 | 414 107 1452 
1453 <- 414 : 2 | 414 107 1453 
1454 <- 483 : 1 | 483 1454 
1455 <- 483 : 1 | 483 1455 
1456 <- 414 : 2 | 414 107 1456 
1457 <- 414 : 2 | 414 107 1457 
1458 <- 414 : 2 | 414 107 1458 
1459 <- 641 : 1 | 641 1459 
1460 <- 414 : 2 | 414 107 1460 
1461 <- 414 : 2 | 414 107 1461 
1462 <- 414 : 2 | 414 107 1462 
1463 <- 414 : 2 | 414 107 1463 
1464 <- 483 : 1 | 483 1464 
1465 <- 414 : 2 | 414 107 1465 
1466 <- 414 : 2 | 414 107 1466 
1467 <- 414 : 2 | 414 107 1467 
1468 <- 414 : 2 | 414 107 1468 
1469 <- 414 : 2 | 414 107 1469 
1470 <- 414 : 2 | 414 107 1470 
1471 <- 414 : 2 | 414 107 1471 
1472 <- 414 : 2 | 414 107 1472 
1473 <- 483 : 1 | 483 1473 
1474 <- 414 : 2 | 414 107 1474 
1475 <- 483 : 1 | 483 1475 
1476 <- 414 : 2 | 414 107 1476 
1477 <- 414 : 2 | 414 107 1477 
1478 <- 414 : 2 | 414 107 1478 
1479 <- 637 : 1 | 637 1479 
1480 <- 414 : 2 | 414 107 1480 
1481 <- 414 : 2 | 414 107 1481 
1482 <- 414 : 2 | 414 107 1482 
1483 <- 414 : 2 | 414 107 1483 
1484 <- 414 : 2 | 414 107 1484 
1485 <- 414 : 2 | 414 107 1485 
1486 <- 414 : 2 | 414 107 1486 
1487 <- 483 : 1 | 483 1487 
1488 <- 414 : 2 | 414 107 1488 
1489 <- 414 : 2 | 414 107 1489 
1490 <- 483 : 1 | 483 1490 
1491 <- 414 : 2 | 414 107 1491 
1492 <- 483 : 1 | 483 1492 
1493 <- 414 : 2 | 414 107 1493 
1494 <- 414 : 2 | 414 107 1494 
1495 <- 483 : 1 | 483 1495 
1496 <- 414 : 2 | 414 107 1496 
1497 <- 414 : 2 | 414 107 1497 
1498 <- 414 : 2 | 414 107 1498 
1499 <- 414 : 2 | 414 107 1499 
1500 <- 414 : 2 | 414 107 1500 
1501 <- 414 : 2 | 414 107 1501 
1502 <- 414 : 2 | 414 107 1502 
1503 <- 414 : 2 | 414 107 1503 
1504 <- 414 : 2 | 414 107 1504 
1505 <- 414 : 2 | 414 107 1505 
1506 <- 484 : 1 | 484 1506 
1507 <- 414 : 2 | 414 107 1507 
1508 <- 483 : 1 | 483 1508 
1509 <- 414 : 2 | 414 107 1509 
1510 <- 414 : 2 | 414 107 1510 
1511 <- 414 : 2 | 414 107 1511 
1512 <- 428 : 1 | 428 1512 
1513 <- 414 : 2 | 414 107 1513 
1514 <- 475 : 1 | 475 1514 
1515 <- 483 : 1 | 483 1515 
1516 <- 414 : 2 | 414 107 1516 
1517 <- 414 : 2 | 414 107 1517 
1518 <- 414 : 2 | 414 107 1518 
1519 <- 526 : 1 | 526 1519 
1520 <- 414 : 2 | 414 107 1520 
1521 <- 414 : 2 | 414 107 1521 
1522 <- 414 : 2 | 414 107 1522 
1523 <- 414 : 2 | 414 107 1523 
1524 <- 414 : 2 | 414 107 1524 
1525 <- 414 : 2 | 414 107 1525 
1526 <- 637 : 1 | 637 1526 
1527 <- 414 : 2 | 414 107 1527 
1528 <- 526 : 1 | 526 1528 
1529 <- 414 : 2 | 414 107 1529 
1530 <- 414 : 2 | 414 107 1530 
1531 <- 414 : 2 | 414 107 1531 
1532 <- 414 : 2 | 414 107 1532 
1533 <- 414 : 2 | 414 107 1533 
1534 <- 414 : 2 | 414 107 1534 
1535 <- 414 : 2 | 414 107 1535 
1536 <- 428 : 1 | 428 1536 
1537 <- 414 : 2 | 414 107 1537 
1538 <- 414 : 2 | 414 107 1538 
1539 <- 414 : 2 | 414 107 1539 
1540 <- 526 : 1 | 526 1540 
1541 <- 414 : 2 | 414 107 1541 
1542 <- 414 : 2 | 414 107 1542 
1543 <- 483 : 1 | 483 1543 
1544 <- 414 : 2 | 414 107 1544 
1545 <- 428 : 1 | 428 1545 
1546 <- 414 : 2 | 414 107 1546 
1547 <- 414 : 2 | 414 107 1547 
1548 <- 606 : 1 | 606 1548 
1549 <- 428 : 1 | 428 1549 
1550 <- 414 : 2 | 414 107 1550 
1551 <- 414 : 2 | 414 107 1551 
1552 <- 414 : 2 | 414 107 1552 
1553 <- 414 : 2 | 414 107 1553 
1554 <- 414 : 2 | 414 107 1554 
1555 <- 414 : 2 | 414 107 1555 
1556 <- 414 : 2 | 414 107 1556 
1557 <- 526 : 1 | 526 1557 
1558 <- 414 : 2 | 414 107 1558 
1559 <- 414 : 2 | 414 107 1559 
1560 <- 414 : 2 | 414 107 1560 
1561 <- 414 : 2 | 414 107 1561 
1562 <- 414 : 2 | 414 107 1562 
1563 <- 414 : 2 | 414 107 1563 
1564 <- 414 : 2 | 414 107 1564 
1565 <- 483 : 1 | 483 1565 
1566 <- 414 : 2 | 414 107 1566 
1567 <- 414 : 2 | 414 107 1567 
1568 <- 414 : 2 | 414 107 1568 
1569 <- 414 : 2 | 414 107 1569 
1570 <- 414 : 2 | 414 107 1570 
1571 <- 414 : 2 | 414 107 1571 
1572 <- 414 : 2 | 414 107 1572 
1573 <- 637 : 1 | 637 1573 
1574 <- 428 : 1 | 428 1574 
1575 <- 414 : 2 | 414 107 1575 
1576 <- 596 : 1 | 596 1576 
1577 <- 414 : 2 | 414 107 1577 
1578 <- 637 : 1 | 637 1578 
1579 <- 414 : 2 | 414 107 1579 
1580 <- 414 : 2 | 414 107 1580 
1581 <- 414 : 2 | 414 107 1581 
1582 <- 483 : 1 | 483 1582 
1583 <- 414 : 2 | 414 107 1583 
1584 <- 526 : 1 | 526 1584 
1585 <- 414 : 2 | 414 107 1585 
1586 <- 414 : 2 | 414 107 1586 
1587 <- 414 : 2 | 414 107 1587 
1588 <- 414 : 2 | 414 107 1588 
1589 <- 414 : 2 | 414 107 1589 
1590 <- 414 : 2 | 414 107 1590 
1591 <- 414 : 2 | 414 107 1591 
1592 <- 414 : 2 | 414 107 1592 
1593 <- 414 : 2 | 414 107 1593 
1594 <- 414 : 2 | 414 107 1594 
1595 <- 483 : 1 | 483 1595 
1596 <- 414 : 2 | 414 107 1596 
1597 <- 414 : 2 | 414 107 1597 
1598 <- 484 : 1 | 484 1598 
1599 <- 414 : 2 | 414 107 1599 
1600 <- 526 : 1 | 526 1600 
1601 <- 414 : 2 | 414 107 1601 
1602 <- 414 : 2 | 414 107 1602 
1603 <- 414 : 2 | 414 107 1603 
1604 <- 484 : 1 | 484 1604 
1605 <- 414 : 2 | 414 107 1605 
1606 <- 483 : 1 | 483 1606 
1607 <- 414 : 2 | 414 107 1607 
1608 <- 414 : 2 | 414 107 1608 
1609 <- 526 : 1 | 526 1609 
1610 <- 414 : 2 | 414 107 1610 
1611 <- 483 : 1 | 483 1611 
1612 <- 414 : 2 | 414 107 1612 
1613 <- 414 : 2 | 414 107 1613 
1614 <- 414 : 2 | 414 107 1614 
1615 <- 414 : 2 | 414 107 1615 
1616 <- 483 : 1 | 483 1616 
1617 <- 414 : 2 | 414 107 1617 
1618 <- 414 : 2 | 414 107 1618 
1619 <- 414 : 2 | 414 107 1619 
1620 <- 484 : 1 | 484 1620 
1621 <- 414 : 2 | 414 107 1621 
1622 <- 414 : 2 | 414 107 1622 
1623 <- 414 : 2 | 414 107 1623 
1624 <- 414 : 2 | 414 107 1624 
1625 <- 483 : 1 | 483 1625 
1626 <- 414 : 2 | 414 107 1626 
1627 <- 414 : 2 | 414 107 1627 
1628 <- 637 : 1 | 637 1628 
1629 <- 414 : 2 | 414 107 1629 
1630 <- 526 : 1 | 526 1630 
1631 <- 483 : 1 | 483 1631 
1632 <- 414 : 2 | 414 107 1632 
1633 <- 414 : 2 | 414 107 1633 
1634 <- 414 : 2 | 414 107 1634 
1635 <- 414 : 2 | 414 107 1635 
1636 <- 414 : 2 | 414 107 1636 
1637 <- 414 : 2 | 414 107 1637 
1638 <- 483 : 1 | 483 1638 
1639 <- 414 : 2 | 414 107 1639 
1640 <- 414 : 2 | 414 107 1640 
1641 <- 414 : 2 | 414 107 1641 
1642 <- 414 : 2 | 414 107 1642 
1643 <- 414 : 2 | 414 107 1643 
1644 <- 526 : 1 | 526 1644 
1645 <- 475 : 1 | 475 1645 
1646 <- 414 : 2 | 414 107 1646 
1647 <- 637 : 1 | 637 1647 
1648 <- 414 : 2 | 414 107 1648 
1649 <- 414 : 2 | 414 107 1649 
1650 <- 596 : 1 | 596 1650 
1651 <- 414 : 2 | 414 107 1651 
1652 <- 414 : 2 | 414 107 1652 
1653 <- 414 : 2 | 414 107 1653 
1654 <- 483 : 1 | 483 1654 
1655 <- 414 : 2 | 414 107 1655 
1656 <- 414 : 2 | 414 107 1656 
1657 <- 414 : 2 | 414 107 1657 
1658 <- 414 : 2 | 414 107 1658 
1659 <- 414 : 2 | 414 107 1659 
1660 <- 483 : 1 | 483 1660 
1661 <- 483 : 1 | 483 1661 
1662 <- 414 : 2 | 414 107 1662 
1663 <- 414 : 2 | 414 107 1663 
1664 <- 414 : 2 | 414 107 1664 
1665 <- 414 : 2 | 414 107 1665 
1666 <- 414 : 2 | 414 107 1666 
1667 <- 414 : 2 | 414 107 1667 
1668 <- 414 : 2 | 414 107 1668 
1669 <- 414 : 2 | 414 107 1669 
1670 <- 414 : 2 | 414 107 1670 
1671 <- 606 : 1 | 606 1671 
1672 <- 414 : 2 | 414 107 1672 
1673 <- 420 : 1 | 420 1673 
1674 <- 606 : 1 | 606 1674 
1675 <- 414 : 2 | 414 107 1675 
1676 <- 414 : 2 | 414 107 1676 
1677 <- 483 : 1 | 483 1677 
1678 <- 414 : 2 | 414 107 1678 
1679 <- 483 : 1 | 483 1679 
1680 <- 483 : 1 | 483 1680 
1681 <- 414 : 2 | 414 107 1681 
1682 <- 483 : 1 | 483 1682 
1683 <- 414 : 2 | 414 107 1683 
1684 <- 414 : 2 | 414 107 1684 
1685 <- 414 : 2 | 414 107 1685 
1686 <- 414 : 2 | 414 107 1686 
1687 <- 563 : 1 | 563 1687 
1688 <- 526 : 1 | 526 1688 
1689 <- 414 : 2 | 414 107 1689 
1690 <- 414 : 2 | 414 107 1690 
1691 <- 414 : 2 | 414 107 1691 
1692 <- 420 : 1 | 420 1692 
1693 <- 414 : 2 | 414 107 1693 
1694 <- 483 : 1 | 483 1694 
1695 <- 483 : 1 | 483 1695 
1696 <- 414 : 2 | 414 107 1696 
1697 <- 414 : 2 | 414 107 1697 
1698 <- 414 : 2 | 414 107 1698 
1699 <- 606 : 1 | 606 1699 
1700 <- 414 : 2 | 414 107 1700 
1701 <- 414 : 2 | 414 107 1701 
1702 <- 414 : 2 | 414 107 1702 
1703 <- 414 : 2 | 414 107 1703 
1704 <- 414 : 2 | 414 107 1704 
1705 <- 414 : 2 | 414 107 1705 
1706 <- 483 : 1 | 483 1706 
1707 <- 414 : 2 | 414 107 1707 
1708 <- 414 : 2 | 414 107 1708 
1709 <- 651 : 1 | 651 1709 
1710 <- 526 : 1 | 526 1710 
1711 <- 414 : 2 | 414 107 1711 
1712 <- 414 : 2 | 414 107 1712 
1713 <- 414 : 2 | 414 107 1713 
1714 <- 414 : 2 | 414 107 1714 
1715 <- 414 : 2 | 414 107 1715 
1716 <- 637 : 1 | 637 1716 
1717 <- 414 : 2 | 414 107 1717 
1718 <- 414 : 2 | 414 107 1718 
1719 <- 414 : 2 | 414 107 1719 
1720 <- 483 : 1 | 483 1720 
1721 <- 414 : 2 | 414 107 1721 
1722 <- 414 : 2 | 414 107 1722 
1723 <- 414 : 2 | 414 107 1723 
1724 <- 526 : 1 | 526 1724 
1725 <- 414 : 2 | 414 107 1725 
1726 <- 414 : 2 | 414 107 1726 
1727 <- 606 : 1 | 606 1727 
1728 <- 414 : 2 | 414 107 1728 
1729 <- 483 : 1 | 483 1729 
1730 <- 526 : 1 | 526 1730 
