0 <- 896 : 2 | 896 107 0 
641 <- 915 : 1 | 915 641 
642 <- 896 : 3 | 896 107 414 642 
643 <- 896 : 3 | 896 107 414 643 
644 <- 976 : 2 | 976 601 644 
645 <- 1095 : 2 | 1095 376 645 
646 <- 1095 : 2 | 1095 376 646 
647 <- 896 : 3 | 896 107 414 647 
648 <- 896 : 3 | 896 107 414 648 
649 <- 1023 : 1 | 1023 649 
650 <- 896 : 3 | 896 107 414 650 
651 <- 905 : 1 | 905 651 
652 <- 1095 : 2 | 1095 376 652 
653 <- 917 : 2 | 917 596 653 
654 <- 896 : 3 | 896 107 414 654 
655 <- 917 : 2 | 917 596 655 
656 <- 936 : 2 | 936 363 656 
657 <- 896 : 3 | 896 107 414 657 
658 <- 896 : 3 | 896 107 414 658 
659 <- 896 : 3 | 896 107 414 659 
660 <- 896 : 3 | 896 107 414 660 
661 <- 896 : 3 | 896 107 414 661 
662 <- 896 : 3 | 896 107 414 662 
663 <- 917 : 2 | 917 596 663 
664 <- 896 : 3 | 896 107 414 664 
665 <- 896 : 3 | 896 107 414 665 
666 <- 1025 : 3 | 1025 348 370 666 
667 <- 915 : 2 | 915 428 667 
668 <- 896 : 3 | 896 107 414 668 
669 <- 936 : 2 | 936 363 669 
670 <- 896 : 3 | 896 107 414 670 
671 <- 896 : 2 | 896 483 671 
672 <- 896 : 3 | 896 107 414 672 
673 <- 1095 : 2 | 1095 376 673 
674 <- 896 : 3 | 896 107 414 674 
675 <- 896 : 3 | 896 107 414 675 
676 <- 1095 : 2 | 1095 376 676 
677 <- 917 : 2 | 917 596 677 
678 <- 917 : 2 | 917 596 678 
679 <- 896 : 2 | 896 637 679 
680 <- 1025 : 3 | 1025 348 373 680 
681 <- 896 : 3 | 896 107 414 681 
682 <- 896 : 3 | 896 107 414 682 
683 <- 1095 : 2 | 1095 376 683 
684 <- 896 : 3 | 896 107 414 684 
685 <- 896 : 3 | 896 107 414 685 
686 <- 808 : 1 | 808 686 
687 <- 817 : 1 | 817 687 
688 <- 815 : 1 | 815 688 
689 <- 839 : 1 | 839 689 
690 <- 820 : 1 | 820 690 
691 <- 822 : 1 | 822 691 
692 <- 808 : 2 | 808 686 692 
693 <- 823 : 1 | 823 693 
694 <- 810 : 1 | 810 694 
695 <- 810 : 1 | 810 695 
696 <- 823 : 1 | 823 696 
697 <- 815 : 1 | 815 697 
698 <- 810 : 1 | 810 698 
699 <- 833 : 1 | 833 699 
700 <- 815 : 1 | 815 700 
701 <- 821 : 1 | 821 701 
702 <- 822 : 1 | 822 702 
703 <- 809 : 1 | 809 703 
704 <- 848 : 1 | 848 704 
705 <- 808 : 1 | 808 705 
706 <- 810 : 1 | 810 706 
707 <- 816 : 1 | 816 707 
708 <- 811 : 1 | 811 708 
709 <- 819 : 1 | 819 709 
710 <- 810 : 1 | 810 710 
711 <- 810 : 1 | 810 711 
712 <- 816 : 1 | 816 712 
713 <- 810 : 1 | 810 713 
714 <- 818 : 1 | 818 714 
715 <- 814 : 1 | 814 715 
716 <- 820 : 1 | 820 716 
717 <- 852 : 1 | 852 717 
718 <- 809 : 1 | 809 718 
719 <- 810 : 1 | 810 719 
720 <- 808 : 1 | 808 720 
721 <- 848 : 1 | 848 721 
722 <- 820 : 1 | 820 722 
723 <- 824 : 1 | 824 723 
724 <- 814 : 1 | 814 724 
725 <- 818 : 1 | 818 725 
726 <- 812 : 1 | 812 726 
727 <- 824 : 1 | 824 727 
728 <- 809 : 1 | 809 728 
729 <- 856 : 1 | 856 729 
730 <- 849 : 1 | 849 730 
731 <- 810 : 1 | 810 731 
732 <- 818 : 1 | 818 732 
733 <- 829 : 1 | 829 733 
734 <- 829 : 1 | 829 734 
735 <- 819 : 1 | 819 735 
736 <- 816 : 1 | 816 736 
737 <- 815 : 1 | 815 737 
738 <- 813 : 1 | 813 738 
739 <- 819 : 1 | 819 739 
740 <- 817 : 1 | 817 740 
741 <- 820 : 1 | 820 741 
742 <- 829 : 1 | 829 742 
743 <- 833 : 1 | 833 743 
744 <- 848 : 1 | 848 744 
745 <- 810 : 1 | 810 745 
746 <- 816 : 1 | 816 746 
747 <- 809 : 1 | 809 747 
748 <- 817 : 1 | 817 748 
749 <- 808 : 2 | 808 686 749 
750 <- 808 : 2 | 808 686 750 
751 <- 828 : 1 | 828 751 
752 <- 810 : 1 | 810 752 
753 <- 819 : 1 | 819 753 
754 <- 815 : 1 | 815 754 
755 <- 808 : 1 | 808 755 
756 <- 826 : 1 | 826 756 
757 <- 808 : 2 | 808 686 757 
758 <- 808 : 1 | 808 758 
759 <- 828 : 1 | 828 759 
760 <- 814 : 1 | 814 760 
761 <- 827 : 1 | 827 761 
762 <- 810 : 1 | 810 762 
763 <- 820 : 1 | 820 763 
764 <- 809 : 1 | 809 764 
765 <- 823 : 1 | 823 765 
766 <- 810 : 1 | 810 766 
767 <- 822 : 1 | 822 767 
768 <- 816 : 1 | 816 768 
769 <- 811 : 1 | 811 769 
770 <- 820 : 1 | 820 770 
771 <- 818 : 1 | 818 771 
772 <- 814 : 1 | 814 772 
773 <- 810 : 1 | 810 773 
774 <- 810 : 1 | 810 774 
775 <- 808 : 2 | 808 686 775 
776 <- 867 : 1 | 867 776 
777 <- 824 : 1 | 824 777 
778 <- 812 : 1 | 812 778 
779 <- 823 : 1 | 823 779 
780 <- 815 : 1 | 815 780 
781 <- 809 : 1 | 809 781 
782 <- 813 : 1 | 813 782 
783 <- 809 : 1 | 809 783 
784 <- 810 : 1 | 810 784 
785 <- 846 : 1 | 846 785 
786 <- 813 : 1 | 813 786 
787 <- 808 : 1 | 808 787 
788 <- 808 : 2 | 808 686 788 
789 <- 818 : 1 | 818 789 
790 <- 832 : 1 | 832 790 
791 <- 818 : 1 | 818 791 
792 <- 815 : 1 | 815 792 
793 <- 808 : 1 | 808 793 
794 <- 842 : 1 | 842 794 
795 <- 813 : 1 | 813 795 
796 <- 818 : 1 | 818 796 
797 <- 808 : 1 | 808 797 
798 <- 852 : 1 | 852 798 
799 <- 813 : 1 | 813 799 
800 <- 810 : 1 | 810 800 
801 <- 808 : 2 | 808 686 801 
802 <- 818 : 1 | 818 802 
803 <- 820 : 1 | 820 803 
804 <- 849 : 1 | 849 804 
805 <- 810 : 1 | 810 805 
806 <- 818 : 1 | 818 806 
807 <- 819 : 1 | 819 807 
1212 <- 931 : 1 | 931 1212 
1213 <- 964 : 1 | 964 1213 
1214 <- 897 : 1 | 897 1214 
1215 <- 896 : 1 | 896 1215 
1216 <- 901 : 1 | 901 1216 
1217 <- 905 : 1 | 905 1217 
1218 <- 956 : 1 | 956 1218 
1219 <- 897 : 1 | 897 1219 
1220 <- 1029 : 1 | 1029 1220 
1221 <- 896 : 1 | 896 1221 
1222 <- 906 : 1 | 906 1222 
1223 <- 936 : 1 | 936 1223 
1224 <- 904 : 1 | 904 1224 
1225 <- 917 : 1 | 917 1225 
1226 <- 905 : 1 | 905 1226 
1227 <- 896 : 1 | 896 1227 
1228 <- 924 : 1 | 924 1228 
1229 <- 896 : 1 | 896 1229 
1230 <- 916 : 1 | 916 1230 
1231 <- 896 : 1 | 896 1231 
1232 <- 901 : 1 | 901 1232 
1233 <- 896 : 2 | 896 107 1233 
1234 <- 962 : 1 | 962 1234 
1235 <- 896 : 1 | 896 1235 
1236 <- 924 : 1 | 924 1236 
1237 <- 905 : 1 | 905 1237 
1238 <- 913 : 1 | 913 1238 
1239 <- 980 : 1 | 980 1239 
1240 <- 987 : 1 | 987 1240 
1241 <- 917 : 1 | 917 1241 
1242 <- 906 : 1 | 906 1242 
1243 <- 906 : 1 | 906 1243 
1244 <- 943 : 1 | 943 1244 
1245 <- 917 : 1 | 917 1245 
1246 <- 917 : 1 | 917 1246 
1247 <- 913 : 1 | 913 1247 
1248 <- 937 : 1 | 937 1248 
1249 <- 944 : 1 | 944 1249 
1250 <- 906 : 1 | 906 1250 
1251 <- 1098 : 1 | 1098 1251 
1252 <- 1030 : 1 | 1030 1252 
1253 <- 1071 : 1 | 1071 1253 
1254 <- 955 : 1 | 955 1254 
1255 <- 916 : 1 | 916 1255 
1256 <- 897 : 1 | 897 1256 
1257 <- 896 : 1 | 896 1257 
1258 <- 924 : 1 | 924 1258 
1259 <- 940 : 1 | 940 1259 
1260 <- 917 : 1 | 917 1260 
1261 <- 896 : 1 | 896 1261 
1262 <- 896 : 2 | 896 107 1262 
1263 <- 905 : 1 | 905 1263 
1264 <- 937 : 1 | 937 1264 
1265 <- 925 : 1 | 925 1265 
1266 <- 1050 : 1 | 1050 1266 
1267 <- 916 : 1 | 916 1267 
1268 <- 1200 : 1 | 1200 1268 
1269 <- 906 : 1 | 906 1269 
1270 <- 896 : 2 | 896 107 1270 
1271 <- 916 : 1 | 916 1271 
1272 <- 921 : 1 | 921 1272 
1273 <- 896 : 1 | 896 1273 
1274 <- 908 : 1 | 908 1274 
1275 <- 917 : 1 | 917 1275 
1276 <- 896 : 2 | 896 107 1276 
1277 <- 896 : 1 | 896 1277 
1278 <- 906 : 1 | 906 1278 
1279 <- 902 : 1 | 902 1279 
1280 <- 897 : 1 | 897 1280 
1281 <- 917 : 1 | 917 1281 
1282 <- 896 : 1 | 896 1282 
1283 <- 961 : 1 | 961 1283 
1284 <- 896 : 1 | 896 1284 
1285 <- 916 : 1 | 916 1285 
1286 <- 896 : 1 | 896 1286 
1287 <- 916 : 1 | 916 1287 
1288 <- 916 : 1 | 916 1288 
1289 <- 916 : 1 | 916 1289 
1290 <- 916 : 1 | 916 1290 
1291 <- 921 : 1 | 921 1291 
1292 <- 896 : 1 | 896 1292 
1293 <- 916 : 1 | 916 1293 
1294 <- 915 : 1 | 915 1294 
1295 <- 939 : 1 | 939 1295 
1296 <- 917 : 1 | 917 1296 
1297 <- 1171 : 1 | 1171 1297 
1298 <- 896 : 1 | 896 1298 
1299 <- 917 : 1 | 917 1299 
1300 <- 936 : 1 | 936 1300 
1301 <- 961 : 1 | 961 1301 
1302 <- 916 : 1 | 916 1302 
1303 <- 896 : 1 | 896 1303 
1304 <- 924 : 1 | 924 1304 
1305 <- 897 : 1 | 897 1305 
1306 <- 944 : 1 | 944 1306 
1307 <- 900 : 1 | 900 1307 
1308 <- 924 : 1 | 924 1308 
1309 <- 898 : 1 | 898 1309 
1310 <- 924 : 1 | 924 1310 
1311 <- 964 : 1 | 964 1311 
1312 <- 897 : 1 | 897 1312 
1313 <- 948 : 1 | 948 1313 
1314 <- 901 : 1 | 901 1314 
1315 <- 896 : 1 | 896 1315 
1316 <- 898 : 1 | 898 1316 
1317 <- 923 : 1 | 923 1317 
1318 <- 930 : 1 | 930 1318 
1319 <- 901 : 1 | 901 1319 
1320 <- 936 : 1 | 936 1320 
1321 <- 973 : 1 | 973 1321 
1322 <- 896 : 1 | 896 1322 
1323 <- 897 : 1 | 897 1323 
1324 <- 896 : 1 | 896 1324 
1325 <- 908 : 1 | 908 1325 
1326 <- 1202 : 1 | 1202 1326 
1327 <- 908 : 1 | 908 1327 
1328 <- 928 : 1 | 928 1328 
1329 <- 897 : 1 | 897 1329 
1330 <- 916 : 1 | 916 1330 
1331 <- 897 : 1 | 897 1331 
1332 <- 930 : 1 | 930 1332 
1333 <- 901 : 1 | 901 1333 
1334 <- 920 : 1 | 920 1334 
1335 <- 916 : 1 | 916 1335 
1336 <- 953 : 1 | 953 1336 
1337 <- 908 : 1 | 908 1337 
1338 <- 917 : 1 | 917 1338 
1339 <- 925 : 1 | 925 1339 
1340 <- 925 : 1 | 925 1340 
1341 <- 921 : 1 | 921 1341 
1342 <- 939 : 1 | 939 1342 
1343 <- 931 : 1 | 931 1343 
1344 <- 906 : 1 | 906 1344 
1345 <- 896 : 1 | 896 1345 
1346 <- 982 : 1 | 982 1346 
1347 <- 896 : 1 | 896 1347 
1348 <- 949 : 1 | 949 1348 
1349 <- 930 : 1 | 930 1349 
1350 <- 896 : 1 | 896 1350 
1351 <- 966 : 1 | 966 1351 
1352 <- 906 : 1 | 906 1352 
1353 <- 896 : 2 | 896 107 1353 
1354 <- 1089 : 1 | 1089 1354 
1355 <- 924 : 1 | 924 1355 
1356 <- 939 : 1 | 939 1356 
1357 <- 912 : 1 | 912 1357 
1358 <- 930 : 1 | 930 1358 
1359 <- 953 : 1 | 953 1359 
1360 <- 908 : 1 | 908 1360 
1361 <- 897 : 1 | 897 1361 
1362 <- 896 : 2 | 896 107 1362 
1363 <- 901 : 1 | 901 1363 
1364 <- 968 : 1 | 968 1364 
1365 <- 916 : 1 | 916 1365 
1366 <- 913 : 1 | 913 1366 
1367 <- 906 : 1 | 906 1367 
1368 <- 909 : 1 | 909 1368 
1369 <- 920 : 1 | 920 1369 
1370 <- 916 : 1 | 916 1370 
1371 <- 901 : 1 | 901 1371 
1372 <- 1064 : 1 | 1064 1372 
1373 <- 896 : 1 | 896 1373 
1374 <- 930 : 1 | 930 1374 
1375 <- 906 : 1 | 906 1375 
1376 <- 897 : 1 | 897 1376 
1377 <- 906 : 1 | 906 1377 
1378 <- 901 : 1 | 901 1378 
1379 <- 896 : 1 | 896 1379 
1380 <- 916 : 1 | 916 1380 
1381 <- 896 : 1 | 896 1381 
1382 <- 898 : 1 | 898 1382 
1383 <- 1157 : 1 | 1157 1383 
1384 <- 909 : 1 | 909 1384 
1385 <- 1013 : 1 | 1013 1385 
1386 <- 896 : 2 | 896 107 1386 
1387 <- 1171 : 1 | 1171 1387 
1388 <- 897 : 1 | 897 1388 
1389 <- 921 : 1 | 921 1389 
1390 <- 906 : 1 | 906 1390 
1391 <- 921 : 1 | 921 1391 
1392 <- 896 : 1 | 896 1392 
1393 <- 921 : 1 | 921 1393 
1394 <- 896 : 2 | 896 107 1394 
1395 <- 896 : 2 | 896 107 1395 
1396 <- 896 : 1 | 896 1396 
1397 <- 1001 : 1 | 1001 1397 
1398 <- 897 : 1 | 897 1398 
1399 <- 916 : 1 | 916 1399 
1400 <- 930 : 1 | 930 1400 
1401 <- 1017 : 1 | 1017 1401 
1402 <- 916 : 1 | 916 1402 
1403 <- 956 : 1 | 956 1403 
1404 <- 896 : 1 | 896 1404 
1405 <- 927 : 1 | 927 1405 
1406 <- 898 : 1 | 898 1406 
1407 <- 906 : 1 | 906 1407 
1408 <- 905 : 1 | 905 1408 
1409 <- 897 : 1 | 897 1409 
1410 <- 950 : 1 | 950 1410 
1411 <- 896 : 2 | 896 107 1411 
1412 <- 917 : 1 | 917 1412 
1413 <- 896 : 1 | 896 1413 
1414 <- 896 : 2 | 896 107 1414 
1415 <- 949 : 1 | 949 1415 
1416 <- 925 : 1 | 925 1416 
1417 <- 896 : 1 | 896 1417 
1418 <- 917 : 1 | 917 1418 
1419 <- 990 : 1 | 990 1419 
1420 <- 897 : 1 | 897 1420 
1421 <- 908 : 1 | 908 1421 
1422 <- 905 : 1 | 905 1422 
1423 <- 896 : 1 | 896 1423 
1424 <- 938 : 1 | 938 1424 
1425 <- 915 : 1 | 915 1425 
1426 <- 896 : 1 | 896 1426 
1427 <- 915 : 1 | 915 1427 
1428 <- 944 : 1 | 944 1428 
1429 <- 917 : 1 | 917 1429 
1430 <- 896 : 2 | 896 107 1430 
1431 <- 906 : 1 | 906 1431 
1432 <- 896 : 1 | 896 1432 
1433 <- 908 : 1 | 908 1433 
1434 <- 1055 : 1 | 1055 1434 
1435 <- 968 : 1 | 968 1435 
1436 <- 909 : 1 | 909 1436 
1437 <- 999 : 1 | 999 1437 
1438 <- 896 : 1 | 896 1438 
1439 <- 978 : 1 | 978 1439 
1440 <- 932 : 1 | 932 1440 
1441 <- 967 : 1 | 967 1441 
1442 <- 899 : 1 | 899 1442 
1443 <- 1064 : 1 | 1064 1443 
1444 <- 913 : 1 | 913 1444 
1445 <- 950 : 1 | 950 1445 
1446 <- 915 : 1 | 915 1446 
1447 <- 897 : 1 | 897 1447 
1448 <- 896 : 1 | 896 1448 
1449 <- 897 : 1 | 897 1449 
1450 <- 990 : 1 | 990 1450 
1451 <- 917 : 1 | 917 1451 
1452 <- 901 : 1 | 901 1452 
1453 <- 913 : 1 | 913 1453 
1454 <- 896 : 1 | 896 1454 
1455 <- 896 : 2 | 896 107 1455 
1456 <- 916 : 1 | 916 1456 
1457 <- 959 : 1 | 959 1457 
1458 <- 897 : 1 | 897 1458 
1459 <- 896 : 1 | 896 1459 
1460 <- 897 : 1 | 897 1460 
1461 <- 973 : 1 | 973 1461 
1462 <- 896 : 1 | 896 1462 
1463 <- 1086 : 1 | 1086 1463 
1464 <- 907 : 1 | 907 1464 
1465 <- 908 : 1 | 908 1465 
1466 <- 896 : 2 | 896 107 1466 
1467 <- 897 : 1 | 897 1467 
1468 <- 901 : 1 | 901 1468 
1469 <- 917 : 1 | 917 1469 
1470 <- 897 : 1 | 897 1470 
1471 <- 906 : 1 | 906 1471 
1472 <- 917 : 1 | 917 1472 
1473 <- 975 : 1 | 975 1473 
1474 <- 1000 : 1 | 1000 1474 
1475 <- 896 : 1 | 896 1475 
1476 <- 1150 : 1 | 1150 1476 
1477 <- 920 : 1 | 920 1477 
1478 <- 939 : 1 | 939 1478 
1479 <- 896 : 1 | 896 1479 
1480 <- 897 : 1 | 897 1480 
1481 <- 917 : 1 | 917 1481 
1482 <- 924 : 1 | 924 1482 
1483 <- 897 : 1 | 897 1483 
1484 <- 920 : 1 | 920 1484 
1485 <- 925 : 1 | 925 1485 
1486 <- 1171 : 1 | 1171 1486 
1487 <- 905 : 1 | 905 1487 
1488 <- 932 : 1 | 932 1488 
1489 <- 971 : 1 | 971 1489 
1490 <- 1155 : 1 | 1155 1490 
1491 <- 925 : 1 | 925 1491 
1492 <- 994 : 1 | 994 1492 
1493 <- 901 : 1 | 901 1493 
1494 <- 900 : 1 | 900 1494 
1495 <- 896 : 1 | 896 1495 
1496 <- 924 : 1 | 924 1496 
1497 <- 913 : 1 | 913 1497 
1498 <- 896 : 2 | 896 107 1498 
1499 <- 956 : 1 | 956 1499 
1500 <- 924 : 1 | 924 1500 
1501 <- 1017 : 1 | 1017 1501 
1502 <- 896 : 1 | 896 1502 
1503 <- 917 : 1 | 917 1503 
1504 <- 917 : 1 | 917 1504 
1505 <- 923 : 1 | 923 1505 
1506 <- 936 : 1 | 936 1506 
1507 <- 917 : 1 | 917 1507 
1508 <- 934 : 1 | 934 1508 
1509 <- 916 : 1 | 916 1509 
1510 <- 896 : 2 | 896 107 1510 
1511 <- 908 : 1 | 908 1511 
1512 <- 936 : 1 | 936 1512 
1513 <- 897 : 1 | 897 1513 
1514 <- 930 : 1 | 930 1514 
1515 <- 896 : 1 | 896 1515 
1516 <- 916 : 1 | 916 1516 
1517 <- 932 : 1 | 932 1517 
1518 <- 908 : 1 | 908 1518 
1519 <- 897 : 1 | 897 1519 
1520 <- 906 : 1 | 906 1520 
1521 <- 896 : 2 | 896 107 1521 
1522 <- 897 : 1 | 897 1522 
1523 <- 916 : 1 | 916 1523 
1524 <- 916 : 1 | 916 1524 
1525 <- 917 : 1 | 917 1525 
1526 <- 930 : 1 | 930 1526 
1527 <- 960 : 1 | 960 1527 
1528 <- 906 : 1 | 906 1528 
1529 <- 949 : 1 | 949 1529 
1530 <- 897 : 1 | 897 1530 
1531 <- 917 : 1 | 917 1531 
1532 <- 946 : 1 | 946 1532 
1533 <- 901 : 1 | 901 1533 
1534 <- 990 : 1 | 990 1534 
1535 <- 897 : 1 | 897 1535 
1536 <- 905 : 1 | 905 1536 
1537 <- 908 : 1 | 908 1537 
1538 <- 925 : 1 | 925 1538 
1539 <- 925 : 1 | 925 1539 
1540 <- 921 : 1 | 921 1540 
1541 <- 917 : 1 | 917 1541 
1542 <- 960 : 1 | 960 1542 
1543 <- 948 : 1 | 948 1543 
1544 <- 1050 : 1 | 1050 1544 
1545 <- 915 : 1 | 915 1545 
1546 <- 896 : 2 | 896 107 1546 
1547 <- 906 : 1 | 906 1547 
1548 <- 901 : 1 | 901 1548 
1549 <- 915 : 1 | 915 1549 
1550 <- 896 : 1 | 896 1550 
1551 <- 906 : 1 | 906 1551 
1552 <- 1058 : 1 | 1058 1552 
1553 <- 897 : 1 | 897 1553 
1554 <- 906 : 1 | 906 1554 
1555 <- 908 : 1 | 908 1555 
1556 <- 966 : 1 | 966 1556 
1557 <- 906 : 1 | 906 1557 
1558 <- 896 : 2 | 896 107 1558 
1559 <- 916 : 1 | 916 1559 
1560 <- 896 : 2 | 896 107 1560 
1561 <- 913 : 1 | 913 1561 
1562 <- 947 : 1 | 947 1562 
1563 <- 916 : 1 | 916 1563 
1564 <- 1050 : 1 | 1050 1564 
1565 <- 915 : 1 | 915 1565 
1566 <- 931 : 1 | 931 1566 
1567 <- 908 : 1 | 908 1567 
1568 <- 901 : 1 | 901 1568 
1569 <- 917 : 1 | 917 1569 
1570 <- 897 : 1 | 897 1570 
1571 <- 916 : 1 | 916 1571 
1572 <- 906 : 1 | 906 1572 
1573 <- 896 : 1 | 896 1573 
1574 <- 914 : 1 | 914 1574 
1575 <- 913 : 1 | 913 1575 
1576 <- 896 : 1 | 896 1576 
1577 <- 1029 : 1 | 1029 1577 
1578 <- 896 : 1 | 896 1578 
1579 <- 1098 : 1 | 1098 1579 
1580 <- 916 : 1 | 916 1580 
1581 <- 896 : 2 | 896 107 1581 
1582 <- 917 : 1 | 917 1582 
1583 <- 896 : 1 | 896 1583 
1584 <- 916 : 1 | 916 1584 
1585 <- 1050 : 1 | 1050 1585 
1586 <- 1046 : 1 | 1046 1586 
1587 <- 896 : 1 | 896 1587 
1588 <- 908 : 1 | 908 1588 
1589 <- 916 : 1 | 916 1589 
1590 <- 897 : 1 | 897 1590 
1591 <- 896 : 1 | 896 1591 
1592 <- 1009 : 1 | 1009 1592 
1593 <- 908 : 1 | 908 1593 
1594 <- 932 : 1 | 932 1594 
1595 <- 896 : 1 | 896 1595 
1596 <- 896 : 1 | 896 1596 
1597 <- 916 : 1 | 916 1597 
1598 <- 916 : 1 | 916 1598 
1599 <- 1162 : 1 | 1162 1599 
1600 <- 906 : 1 | 906 1600 
1601 <- 901 : 1 | 901 1601 
1602 <- 915 : 1 | 915 1602 
1603 <- 921 : 1 | 921 1603 
1604 <- 926 : 1 | 926 1604 
1605 <- 916 : 1 | 916 1605 
1606 <- 936 : 1 | 936 1606 
1607 <- 1053 : 1 | 1053 1607 
1608 <- 921 : 1 | 921 1608 
1609 <- 906 : 1 | 906 1609 
1610 <- 916 : 1 | 916 1610 
1611 <- 896 : 1 | 896 1611 
1612 <- 897 : 1 | 897 1612 
1613 <- 916 : 1 | 916 1613 
1614 <- 916 : 1 | 916 1614 
1615 <- 900 : 1 | 900 1615 
1616 <- 930 : 1 | 930 1616 
1617 <- 916 : 1 | 916 1617 
1618 <- 925 : 1 | 925 1618 
1619 <- 916 : 1 | 916 1619 
1620 <- 897 : 1 | 897 1620 
1621 <- 916 : 1 | 916 1621 
1622 <- 906 : 1 | 906 1622 
1623 <- 906 : 1 | 906 1623 
1624 <- 964 : 1 | 964 1624 
1625 <- 915 : 1 | 915 1625 
1626 <- 922 : 1 | 922 1626 
1627 <- 1027 : 1 | 1027 1627 
1628 <- 896 : 1 | 896 1628 
1629 <- 901 : 1 | 901 1629 
1630 <- 913 : 1 | 913 1630 
1631 <- 1155 : 1 | 1155 1631 
1632 <- 916 : 1 | 916 1632 
1633 <- 1010 : 1 | 1010 1633 
1634 <- 944 : 1 | 944 1634 
1635 <- 896 : 1 | 896 1635 
1636 <- 896 : 1 | 896 1636 
1637 <- 916 : 1 | 916 1637 
1638 <- 896 : 1 | 896 1638 
1639 <- 897 : 1 | 897 1639 
1640 <- 974 : 1 | 974 1640 
1641 <- 951 : 1 | 951 1641 
1642 <- 1058 : 1 | 1058 1642 
1643 <- 916 : 1 | 916 1643 
1644 <- 906 : 1 | 906 1644 
1645 <- 930 : 1 | 930 1645 
1646 <- 913 : 1 | 913 1646 
1647 <- 896 : 1 | 896 1647 
1648 <- 901 : 1 | 901 1648 
1649 <- 933 : 1 | 933 1649 
1650 <- 940 : 1 | 940 1650 
1651 <- 995 : 1 | 995 1651 
1652 <- 906 : 1 | 906 1652 
1653 <- 906 : 1 | 906 1653 
1654 <- 896 : 2 | 896 107 1654 
1655 <- 957 : 1 | 957 1655 
1656 <- 951 : 1 | 951 1656 
1657 <- 910 : 1 | 910 1657 
1658 <- 905 : 1 | 905 1658 
1659 <- 906 : 1 | 906 1659 
1660 <- 930 : 1 | 930 1660 
1661 <- 896 : 1 | 896 1661 
1662 <- 916 : 1 | 916 1662 
1663 <- 906 : 1 | 906 1663 
1664 <- 964 : 1 | 964 1664 
1665 <- 916 : 1 | 916 1665 
1666 <- 990 : 1 | 990 1666 
1667 <- 964 : 1 | 964 1667 
1668 <- 916 : 1 | 916 1668 
1669 <- 921 : 1 | 921 1669 
1670 <- 953 : 1 | 953 1670 
1671 <- 915 : 1 | 915 1671 
1672 <- 964 : 1 | 964 1672 
1673 <- 914 : 1 | 914 1673 
1674 <- 990 : 1 | 990 1674 
1675 <- 913 : 1 | 913 1675 
1676 <- 928 : 1 | 928 1676 
1677 <- 907 : 1 | 907 1677 
1678 <- 990 : 1 | 990 1678 
1679 <- 930 : 1 | 930 1679 
1680 <- 896 : 1 | 896 1680 
1681 <- 917 : 1 | 917 1681 
1682 <- 975 : 1 | 975 1682 
1683 <- 921 : 1 | 921 1683 
1684 <- 860 : 1 | 860 1684 
1685 <- 907 : 1 | 907 1685 
1686 <- 917 : 1 | 917 1686 
1687 <- 900 : 1 | 900 1687 
1688 <- 906 : 1 | 906 1688 
1689 <- 906 : 1 | 906 1689 
1690 <- 896 : 2 | 896 107 1690 
1691 <- 896 : 1 | 896 1691 
1692 <- 905 : 1 | 905 1692 
1693 <- 896 : 2 | 896 107 1693 
1694 <- 930 : 1 | 930 1694 
1695 <- 930 : 1 | 930 1695 
1696 <- 968 : 1 | 968 1696 
1697 <- 1033 : 1 | 1033 1697 
1698 <- 900 : 1 | 900 1698 
1699 <- 913 : 1 | 913 1699 
1700 <- 946 : 1 | 946 1700 
1701 <- 929 : 1 | 929 1701 
1702 <- 922 : 1 | 922 1702 
1703 <- 913 : 1 | 913 1703 
1704 <- 933 : 1 | 933 1704 
1705 <- 928 : 1 | 928 1705 
1706 <- 896 : 1 | 896 1706 
1707 <- 916 : 1 | 916 1707 
1708 <- 1008 : 1 | 1008 1708 
1709 <- 913 : 1 | 913 1709 
1710 <- 925 : 1 | 925 1710 
1711 <- 968 : 1 | 968 1711 
1712 <- 916 : 1 | 916 1712 
1713 <- 1013 : 1 | 1013 1713 
1714 <- 921 : 1 | 921 1714 
1715 <- 896 : 1 | 896 1715 
1716 <- 896 : 1 | 896 1716 
1717 <- 916 : 1 | 916 1717 
1718 <- 916 : 1 | 916 1718 
1719 <- 908 : 1 | 908 1719 
1720 <- 896 : 1 | 896 1720 
1721 <- 925 : 1 | 925 1721 
1722 <- 926 : 1 | 926 1722 
1723 <- 1107 : 1 | 1107 1723 
1724 <- 906 : 1 | 906 1724 
1725 <- 917 : 1 | 917 1725 
1726 <- 990 : 1 | 990 1726 
1727 <- 913 : 1 | 913 1727 
1728 <- 896 : 1 | 896 1728 
1729 <- 898 : 1 | 898 1729 
1730 <- 906 : 1 | 906 1730 
1731 <- 1162 : 1 | 1162 1731 
1732 <- 896 : 1 | 896 1732 
1733 <- 901 : 1 | 901 1733 
1734 <- 907 : 1 | 907 1734 
1735 <- 916 : 1 | 916 1735 
1736 <- 916 : 1 | 916 1736 
1737 <- 906 : 1 | 906 1737 
1738 <- 913 : 1 | 913 1738 
1739 <- 917 : 1 | 917 1739 
1740 <- 936 : 1 | 936 1740 
1741 <- 897 : 1 | 897 1741 
1742 <- 896 : 1 | 896 1742 
1743 <- 931 : 1 | 931 1743 
1744 <- 1113 : 1 | 1113 1744 
